,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,EGYPT - PREMIER LEAGUE,01/12/2023,11:00,El Daklyeh,Baladiyat El Mahalla,2.82,2.9,2.57
2,AUSTRIA - 2. LIGA,01/12/2023,14:10,Amstetten,Grazer AK,4.85,4.15,1.57
