League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Japanese J League 2,2024-04-03,07:00:00,Nagasaki,Yamagata,2.08,3.75,3.5,2.92,1.45,1.42,3.05,1.1,9.0,3.4,1.06,3.4,1.33,1.82,1.98,1.1,3.4,1.84,2.06,11.5,12.0,19.5,8.2,8.2,7.4,14.0,7.6,11.5,9.8,17.0,8.0,7.4,20.0,7.6,8.4,5.9,7.8,9.0,0.48076922,0.2857143,0.26666668,0.5050505,0.5494506,0.54347825,0.4854369,1.6826923,1.8028846,0.5942857,1.0714285,0.55466664,0.93333334,0.5657143,0.52,0.28094372,0.25448027,0.2864494,0.03448276,0.27737227,0.55466664,1.0714285,0.5942857,1.050505,1.8939394,0.5657143,1.076087,9.33,-0.15219721,0.026795285,0.22293676,0.40192926,0.2896212,0.9007219,0.3279969,2.206309,35.374752,0.22627416,4.573921,2.206309,0.25,1.42,1,1.0
Japanese J League,2024-04-03,07:00:00,Kashiwa,C-Osaka,2.58,3.2,3.3,2.6,1.5,1.31,3.35,1.07,10.5,2.84,1.06,2.84,1.43,1.63,2.22,1.07,4.3,1.97,1.86,8.4,9.4,17.5,8.6,7.6,6.4,13.0,8.2,13.0,11.0,7.0,8.6,8.0,8.0,8.6,9.6,7.6,8.4,9.8,0.3875969,0.3030303,0.3125,0.45045045,0.61349696,0.5076142,0.53763443,1.2790698,1.2403101,0.7818182,0.969697,0.80625,1.03125,0.6727273,0.4939394,0.11313949,0.12244898,0.10726643,0.015384615,0.19565217,0.80625,0.969697,0.7818182,1.1621622,1.4414414,0.6727273,1.1269035,9.08,-0.07929515,-0.011013215,0.28414097,0.3524229,0.12886874,0.39004272,0.18191384,0.95540565,19.798876,0.834386,16.43606,0.95540565,0.1,0.72,1,1.0
Japanese J League 2,2024-04-03,07:00:00,Kagoshima Utd,Kofu,3.2,2.32,3.35,2.84,1.47,1.4,3.15,1.1,9.4,3.3,1.06,3.3,1.34,1.8,2.0,1.09,3.6,1.84,2.06,10.5,8.6,13.0,7.8,10.5,7.0,10.0,21.0,20.0,12.5,16.5,7.6,8.0,7.6,7.8,8.6,7.4,6.6,9.0,0.3125,0.29850745,0.43103448,0.5,0.5555556,0.54347825,0.4854369,1.046875,0.725,0.95522386,0.6925373,1.3793104,1.4439656,0.5970149,0.53731346,0.17115676,0.022900764,0.1594203,0.18165785,0.25233644,1.3793104,0.6925373,0.95522386,1.6,1.16,0.5970149,1.0869565,8.87,-0.016910935,-0.11612176,0.36076662,0.26155582,0.18820082,0.5564471,0.24276572,1.3630114,4.289153,0.28284273,5.710593,1.3630114,1.03,0.15,1,1.0
Japanese J League 2,2024-04-03,07:00:00,Shimizu,Tokushima,1.42,8.2,4.9,3.2,1.39,1.5,2.74,1.13,7.2,4.1,1.05,4.1,1.25,2.1,1.73,1.14,2.96,2.06,1.84,13.0,6.0,6.8,7.2,7.8,10.5,6.2,7.0,7.6,9.6,21.0,7.0,11.0,13.0,6.4,7.2,3.5,7.2,7.4,0.70422536,0.20408164,0.12195122,0.5780347,0.47619048,0.4854369,0.54347825,3.4507043,5.7746477,0.2897959,1.6734694,0.17317073,0.597561,0.35306123,0.42857143,0.7492942,0.5506329,0.7047817,0.2519084,0.4781297,0.17317073,1.6734694,0.2897959,0.82080925,4.7398844,0.35306123,0.83980584,14.52,-0.23966943,0.22727273,0.09779614,0.5647383,0.7004955,3.3903983,0.78156173,8.304746,60.113472,0.52325904,-10.481218,8.304746,3.3,3.48,1,1.0
Japanese J League 2,2024-04-03,07:00:00,Iwaki SC,Fujieda Myfc,2.04,3.7,3.55,3.0,1.39,1.41,2.86,1.1,7.8,3.5,1.05,3.5,1.3,1.9,1.9,1.11,3.2,1.79,2.04,11.5,13.0,21.0,7.0,8.0,7.4,13.0,6.6,10.5,8.8,15.0,6.6,19.5,18.0,6.8,7.2,5.1,6.6,7.6,0.49019608,0.28169015,0.27027026,0.5263158,0.5263158,0.5586592,0.49019608,1.7401961,1.8137255,0.5746479,1.0422535,0.55135137,0.9594595,0.53521127,0.53521127,0.29100206,0.2701252,0.2891986,0.020689655,0.3027523,0.55135137,1.0422535,0.5746479,1.0736842,1.9473684,0.53521127,1.0614525,9.29,-0.16254036,0.016146393,0.21959096,0.39827773,0.2965022,0.9181685,0.34287018,2.2490442,37.052803,0.0,0.0,2.2490442,0.15,1.51,1,1.0
Japanese J League 2,2024-04-03,07:00:00,Jef Utd Chiba,Tochigi SC,1.62,6.4,3.8,2.7,1.47,1.35,3.25,1.08,9.6,2.94,1.06,2.94,1.4,1.72,2.14,1.07,3.95,2.14,1.69,9.4,13.5,4.5,4.8,6.0,8.0,4.2,4.7,7.6,9.2,21.0,4.7,13.0,17.0,4.5,4.8,3.7,4.7,4.8,0.61728394,0.2631579,0.15625,0.46728972,0.5813953,0.46728972,0.591716,2.345679,3.9506173,0.42631578,1.6842105,0.253125,0.59375,0.5631579,0.4526316,0.57016903,0.40221402,0.59600997,0.25490198,0.27946126,0.253125,1.6842105,0.42631578,0.7570093,2.9906542,0.5631579,1.0,11.82,-0.18443316,0.21996616,0.13705584,0.54145515,0.607379,2.3930733,0.61640334,5.861809,47.46576,0.5939697,11.859779,5.861809,2.6,2.18,1,1.0
Japanese J League 2,2024-04-03,07:00:00,Renofa Yamaguchi,Kumamoto,2.94,2.64,3.2,2.68,1.47,1.35,3.2,1.08,9.8,3.05,1.07,3.05,1.39,1.71,2.2,1.08,4.0,1.88,1.93,9.2,8.6,13.5,5.5,9.0,6.8,9.4,26.0,15.5,10.0,16.0,5.0,5.2,5.5,5.1,5.3,4.8,4.7,5.6,0.34013605,0.3125,0.37878788,0.45454547,0.5847953,0.5319149,0.5181347,1.0884354,0.8979592,0.91875,0.825,1.1136364,1.2121212,0.6875,0.534375,0.07907375,0.042345278,0.05376344,0.09589041,0.18518518,1.1136364,0.825,0.91875,1.3363637,1.2,0.6875,1.1702127,8.78,-0.029612755,-0.06378132,0.33485195,0.30068338,0.095753305,0.280238,0.15642236,0.6864401,7.4069123,0.6929647,13.766301,0.6864401,0.56,0.26,1,1.0
Japanese J League 2,2024-04-03,07:00:00,Blaublitz Akita,Mito,2.12,4.5,3.0,2.26,1.7,1.25,4.4,1.05,13.5,2.4,1.11,2.4,1.64,1.46,2.98,1.04,2.98,2.38,1.63,6.6,10.0,21.0,9.4,5.7,6.6,18.0,9.2,9.8,10.0,21.0,9.4,21.0,8.2,9.0,9.8,7.8,9.6,10.0,0.4716981,0.33333334,0.22222222,0.33557048,0.6849315,0.42016807,0.61349696,1.4150944,2.1226416,0.70666665,1.5,0.47111112,0.6666667,0.99333334,0.48666668,0.29802907,0.171875,0.35951662,0.2,0.0033444816,0.47111112,1.5,0.70666665,0.7114094,1.5100671,0.99333334,1.2521008,9.62,-0.09147609,0.15592515,0.22037423,0.46777546,0.3752757,1.2033842,0.31399164,2.9476771,23.749495,2.1496046,37.234833,2.9476771,1.5,0.88,1,1.0
Japanese J League 2,2024-04-03,07:00:00,Sendai,Ehime,2.06,3.95,3.45,2.74,1.5,1.37,3.3,1.09,10.0,3.2,1.07,3.2,1.4,1.76,2.18,1.09,9.4,1.98,1.92,10.0,11.5,22.0,9.8,7.0,7.2,15.0,9.4,10.5,9.8,17.5,9.8,21.0,18.0,9.0,10.0,6.8,9.6,11.0,0.4854369,0.28985506,0.25316456,0.4587156,0.5681818,0.5050505,0.5208333,1.6747572,1.9174757,0.59710145,1.1449275,0.521519,0.87341774,0.63188404,0.51014495,0.29739478,0.2522686,0.31447586,0.067567565,0.22557727,0.521519,1.1449275,0.59710145,0.94495416,1.8119266,0.63188404,1.1010101,9.46,-0.14693446,0.052854124,0.21775898,0.41754758,0.31056103,0.97930247,0.32166857,2.3987913,34.7993,0.5939697,11.859779,2.3987913,0.5,1.39,1,1.0
Japanese J League 2,2024-04-03,07:00:00,Thespakusatsu Gunma,Oita,4.2,2.1,3.2,2.58,1.45,1.33,3.55,1.08,9.2,2.92,1.08,2.92,1.46,1.65,2.36,1.07,11.0,2.06,1.84,8.8,7.0,10.5,22.0,11.0,7.0,10.0,23.0,24.0,15.5,20.0,40.0,15.0,42.0,15.0,16.0,15.0,9.8,18.0,0.23809524,0.3125,0.47619048,0.42372882,0.6060606,0.4854369,0.54347825,0.7619048,0.5,1.3125,0.65625,2.0,1.5238096,0.7375,0.515625,0.2905788,0.13513513,0.33333334,0.20754717,0.15107913,2.0,0.65625,1.3125,1.779661,0.8898305,0.7375,1.1456311,9.5,0.10526316,-0.11578947,0.44210526,0.22105263,0.33170423,1.0503968,0.31964645,2.572936,-26.565052,1.0040916,19.544863,2.572936,1.1,1.0,1,1.0
Japanese J League,2024-04-03,07:00:00,Iwata,Albirex Niigata,3.05,2.58,3.3,2.72,1.45,1.36,3.2,1.07,9.2,8.8,1.08,3.3,1.4,1.76,2.18,1.09,9.4,1.9,2.02,10.0,8.8,14.0,32.0,10.0,7.0,11.0,27.0,18.0,12.5,17.5,42.0,38.0,28.0,30.0,14.5,18.0,22.0,15.5,0.32786885,0.3030303,0.3875969,0.4587156,0.5681818,0.5263158,0.4950495,1.0819672,0.84590167,0.92424244,0.7818182,1.1821705,1.2790698,0.6606061,0.53333336,0.104536675,0.03937008,0.08348135,0.12244898,0.20437956,1.1821705,0.7818182,0.92424244,1.3990825,1.1834862,0.6606061,1.1473684,8.93,-0.027995521,-0.0806271,0.34154534,0.2889138,0.12280815,0.36555892,0.1792091,0.89543283,7.125016,0.5939697,11.859779,0.89543283,0.72,0.25,1,1.0
Japanese J League,2024-04-03,07:00:00,Shonan,Tokyo-V,2.52,3.25,3.2,2.64,1.53,1.35,3.45,1.07,11.0,6.0,1.01,2.96,1.42,1.66,2.22,1.07,10.0,1.97,1.92,9.0,9.6,18.5,34.0,8.0,6.8,13.0,34.0,13.5,11.0,18.5,15.5,32.0,28.0,38.0,17.5,25.0,25.0,15.5,0.3968254,0.3125,0.30769232,0.45045045,0.60240966,0.5076142,0.5208333,1.2698413,1.2896825,0.7875,1.015625,0.7753846,0.9846154,0.69375,0.51875,0.120740205,0.11888112,0.12651646,0.007751938,0.18081181,0.7753846,1.015625,0.7875,1.1351352,1.463964,0.69375,1.1269035,8.97,-0.07580825,0.005574136,0.28093645,0.36231884,0.13638762,0.40779898,0.18195191,0.9988994,18.778032,0.7919596,15.642246,0.9988994,0.05,0.68,1,1.0
