Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,18/05/2024,07:00,SINGAPORE - PREMIER LEAGUE,Albirex Niigata,Hougang,1.3,5.0,7.0,1.3,1.5,2.51,1.01,1.16,1.06,2.57,1.42
20,18/05/2024,08:00,THAILAND - THAI LEAGUE 1,Prachuap,Chiangrai Utd,1.62,3.8,5.1,1.88,1.9,1.82,1.06,1.4,1.29,5.3,1.12
21,18/05/2024,08:00,RUSSIA - PREMIER LEAGUE,Dynamo Moscow,Krylya Sovetov,1.49,4.98,6.98,1.52,1.72,2.07,1.02,1.28,1.14,3.82,1.22
22,18/05/2024,08:30,SCOTLAND - PREMIERSHIP,Celtic,St. Mirren,1.22,6.0,13.0,1.4,1.91,1.91,1.02,1.22,1.13,3.4,1.33
23,18/05/2024,09:30,GEORGIA - CRYSTALBET EROVNULI LIGA,Samgurali,Samtredia,1.44,4.05,6.0,1.65,1.88,1.88,1.01,1.33,1.23,5.1,1.13
24,18/05/2024,10:00,SLOVENIA - PRVA LIGA,Aluminij,Domzale,1.37,5.0,6.8,1.47,1.75,1.98,1.03,1.27,1.16,3.5,1.26
25,18/05/2024,11:00,BRAZIL - BRASILEIRO WOMEN,Corinthians W,Real Brasilia W,1.13,6.6,14.5,1.33,2.25,1.57,1.01,1.16,1.07,2.91,1.33
27,18/05/2024,11:00,SERBIA - SUPER LIGA,Zeleznicar Pancevo,Novi Pazar,1.36,4.75,7.5,1.65,1.98,1.75,1.04,1.33,1.22,4.3,1.18
34,18/05/2024,11:30,PORTUGAL - LIGA PORTUGAL,Boavista,Vizela,1.57,3.9,6.0,1.73,1.8,1.95,1.04,1.33,1.22,5.5,1.14
28,18/05/2024,11:30,PORTUGAL - LIGA PORTUGAL,Estrela,Gil Vicente,1.6,4.0,5.25,1.67,1.75,2.0,1.03,1.33,1.2,5.0,1.17
29,18/05/2024,11:45,BULGARIA - PARVA LIGA,CSKA Sofia,Krumovgrad,1.33,5.0,8.0,1.73,2.1,1.67,1.04,1.33,1.22,5.0,1.17
30,18/05/2024,12:00,AUSTRIA - BUNDESLIGA,Altach,A. Lustenau,1.67,3.9,4.75,2.05,2.0,1.75,1.06,1.4,1.33,8.0,1.08
31,18/05/2024,12:00,SLOVAKIA - NIKE LIGA,Slovan Bratislava,Ruzomberok,1.37,4.75,7.6,1.72,2.02,1.72,1.04,1.36,1.24,4.7,1.17
32,18/05/2024,12:00,SLOVAKIA - NIKE LIGA,Trnava,Podbrezova,1.36,4.85,7.7,1.7,1.98,1.75,1.04,1.34,1.22,4.45,1.18
33,18/05/2024,12:30,POLAND - EKSTRAKLASA,Slask Wroclaw,Radomiak Radom,1.67,3.75,4.75,2.0,1.95,1.8,1.05,1.4,1.3,7.0,1.1
19,18/05/2024,13:00,ESTONIA - MEISTRILIIGA,Kalju,Kuressaare,1.47,4.1,5.4,1.55,1.71,2.08,1.01,1.28,1.18,4.34,1.18
26,18/05/2024,13:00,SPAIN - SEGUNDA RFEF,Barakaldo,Atl. Paso,1.52,3.6,6.5,2.35,2.47,1.42,1.07,1.53,1.47,9.6,1.01
18,18/05/2024,13:30,CHILE - PRIMERA DIVISION,Everton,Copiapo,1.55,4.1,5.5,1.6,1.67,2.1,1.03,1.29,1.18,4.33,1.2
8,18/05/2024,14:00,SPAIN - PRIMERA RFEF,Murcia,Merida AD,1.36,4.0,10.0,2.3,3.05,1.33,1.09,1.52,1.42,6.9,1.07
2,18/05/2024,14:00,SPAIN - PRIMERA RFEF,Melilla,Baleares,1.65,3.3,4.75,2.3,2.12,1.65,1.09,1.53,1.42,6.9,1.07
