Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,15/09/2023,19:00,BRAZIL - SERIE B,Vila Nova FC,Ponte Preta,1.65,3.2,6.1,2.72,2.6,1.44,1.13,1.65,1.6,8.5,1.04
2,15/09/2023,21:30,BRAZIL - SERIE B,ABC,Sport Recife,4.25,3.15,1.9,2.57,2.3,1.55,1.12,1.6,1.55,8.0,1.05
