,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,16/12/2023,05:00,INDONESIA - LIGA 1,RANS Nusantara,Borneo,3.45,3.15,2.07,2.05,1.83,1.78,1.04,1.47,1.36,7.3,1.05
2,16/12/2023,07:00,VIETNAM - V.LEAGUE 1,Hong Linh Ha Tinh,Binh Dinh,3.1,3.4,2.1,1.93,1.8,1.8,1.03,1.42,1.32,6.7,1.06
3,16/12/2023,09:00,SLOVENIA - PRVA LIGA,Rogaska,Aluminij,2.42,3.4,2.7,2.0,1.8,1.91,1.06,1.44,1.33,5.8,1.1
4,16/12/2023,10:00,SERBIA - SUPER LIGA,Radnicki Nis,Vojvodina,3.35,3.5,2.02,1.78,1.65,2.1,1.05,1.37,1.25,4.8,1.15
5,16/12/2023,11:00,SPAIN - PRIMERA RFEF,Cornella,Lugo,2.8,2.8,2.55,2.63,2.25,1.57,1.13,1.62,1.57,9.0,1.04
6,16/12/2023,11:00,IRAQ - SUPER LEAGUE,Al Kahraba,Al Zawraa,3.7,2.9,2.02,2.32,2.09,1.71,1.08,1.53,1.46,8.9,1.03
7,16/12/2023,11:00,SLOVAKIA - NIKE LIGA,Kosice,Ruzomberok,2.55,3.2,2.72,2.05,1.78,1.93,1.08,1.47,1.35,6.2,1.1
8,16/12/2023,11:00,POLAND - DIVISION 1,Chrobry Glogow,GKS Katowice,3.4,3.4,2.0,1.95,1.73,2.0,1.05,1.4,1.29,6.5,1.11
9,16/12/2023,11:30,NETHERLANDS - TWEEDE DIVISIE,Jong Sparta Rotterdam,GVVV,2.4,3.55,2.55,1.47,1.42,2.47,1.01,1.22,1.12,3.3,1.24
11,16/12/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Riyadh,Al Khaleej,3.1,3.4,2.1,1.85,1.73,2.0,1.02,1.36,1.25,5.5,1.13
16,16/12/2023,12:00,ENGLAND - LEAGUE ONE,Cambridge Utd,Blackpool,4.2,3.6,1.85,2.05,1.91,1.91,1.06,1.4,1.3,7.0,1.1
14,16/12/2023,12:00,ENGLAND - LEAGUE ONE,Cheltenham,Leyton Orient,2.88,3.2,2.55,2.15,1.91,1.91,1.07,1.44,1.36,9.0,1.07
10,16/12/2023,12:00,SCOTLAND - PREMIERSHIP,Livingston,Kilmarnock,3.4,3.3,2.2,2.25,1.95,1.8,1.08,1.5,1.4,9.0,1.07
12,16/12/2023,12:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ballinamallard,H&W Welders,2.4,3.6,2.52,1.57,1.5,2.25,1.02,1.29,1.19,3.75,1.19
13,16/12/2023,12:00,ENGLAND - CHAMPIONSHIP,Bristol City,Sunderland,3.1,3.6,2.25,2.03,1.8,1.91,1.06,1.4,1.33,7.0,1.1
15,16/12/2023,12:00,ENGLAND - LEAGUE ONE,Fleetwood,Peterborough,4.33,4.0,1.73,1.67,1.67,2.1,1.03,1.33,1.2,5.0,1.17
17,16/12/2023,12:15,MALTA - PREMIER LEAGUE,Balzan,Valletta,2.52,3.05,2.72,2.15,1.85,1.75,1.08,1.5,1.39,7.3,1.06
18,16/12/2023,12:15,ITALY - SERIE C,Fermana,Juventus U23,3.55,3.1,2.1,2.37,2.1,1.65,1.1,1.57,1.47,7.5,1.06
19,16/12/2023,13:30,POLAND - EKSTRAKLASA,Widzew Lodz,Pogon Szczecin,3.25,3.3,2.2,1.85,1.67,2.1,1.05,1.36,1.25,6.0,1.13
20,16/12/2023,14:00,MOROCCO - BOTOLA PRO,IR Tanger,Olympique de Safi,2.8,2.75,2.5,2.7,2.2,1.62,1.13,1.62,1.57,15.0,1.03
21,16/12/2023,14:15,BELGIUM - JUPILER PRO LEAGUE,RWDM,St. Truiden,3.5,3.4,2.1,2.03,1.8,1.95,1.06,1.4,1.3,7.0,1.1
22,16/12/2023,17:30,PORTUGAL - LIGA PORTUGAL,Boavista,Vitoria Guimaraes,3.8,3.5,1.95,1.98,1.8,1.95,1.05,1.4,1.29,6.5,1.11
