,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,26/11/2023,01:00,Brisbane Roar,Perth Glory,1.7,4.33,4.2,1.53,2.4,1.57,2.25,1.5,1.2845232,0.993,0.3,0.45825756,0.962,0.5882353,0.23094688,0.23809524,0.6535948,0.41666666,0.47320038,1.2,1.743,1,0.6
2,SOUTH KOREA - K LEAGUE 2,26/11/2023,03:00,Anyang,Cheonan City,1.44,4.2,6.0,1.8,2.0,2.0,1.73,1.4,1.1135529,0.673,1.0,1.0954452,0.898,0.6944444,0.23809524,0.16666667,0.5555556,0.5,0.63806045,0.4,2.209,1,0.5955
3,SOUTH KOREA - K LEAGUE 2,26/11/2023,03:00,Seongnam,Ansan Greeners,1.75,4.0,3.75,1.48,2.6,1.5,2.5,0.9,1.1357816,0.734,0.8,1.1661904,0.747,0.5714286,0.25,0.26666668,0.6756757,0.3846154,0.40736672,0.1,2.302,1,0.5925
4,BULGARIA - PARVA LIGA,26/11/2023,07:45,CSKA 1948 Sofia,Arda,1.75,3.3,5.25,2.5,1.5,2.38,1.53,1.5,1.024695,1.138,1.6,1.4282857,1.225,0.5714286,0.3030303,0.1904762,0.4,0.6666667,0.45017457,-0.1,2.453,1,0.5145
5,SPAIN - PRIMERA RFEF,26/11/2023,08:00,San Fernando,Melilla,1.75,3.3,4.75,2.38,1.53,2.25,1.57,1.8,1.2489996,0.855,1.2,1.2489996,1.53,0.5714286,0.3030303,0.21052632,0.42016807,0.6535948,0.42321193,0.6,2.498,1,0.7879
6,SPAIN - PRIMERA RFEF,26/11/2023,08:00,Fuenlabrada,Unionistas,2.0,3.3,3.4,2.38,1.53,2.2,1.62,2.3,1.1,0.881,1.4,1.356466,0.789,0.5,0.3030303,0.29411766,0.42016807,0.6535948,0.25982684,0.9,2.456,1,0.7791
7,SPAIN - PRIMERA RFEF,26/11/2023,08:00,R. Union,SD Logrones,1.53,3.8,5.5,2.0,1.8,2.1,1.67,2.5,1.024695,0.448,0.9,1.3747727,1.236,0.6535948,0.2631579,0.18181819,0.5,0.5555556,0.5623327,1.6,2.399,1,0.8383
8,SPAIN - PRIMERA RFEF,26/11/2023,08:00,Granada CF B,Baleares,2.0,3.1,3.5,2.5,1.5,2.38,1.53,1.6,1.2,0.605,0.8,1.1661904,1.315,0.5,0.32258064,0.2857143,0.4,0.6666667,0.25321186,0.8,2.366,1,0.8013
9,NETHERLANDS - EERSTE DIVISIE,26/11/2023,08:15,Roda,Maastricht,1.57,4.2,5.5,1.57,2.35,1.62,2.2,1.9,1.3747727,0.733,0.8,1.1661904,0.759,0.6369427,0.23809524,0.18181819,0.6369427,0.42553192,0.57507384,1.1,2.541,1,0.9161
10,POLAND - DIVISION 1,26/11/2023,08:40,Odra Opole,Polonia Warszawa,1.95,3.25,3.6,2.0,1.85,1.8,1.91,2.1,1.1357816,0.823,2.1666667,1.2133516,0.664,0.51282054,0.30769232,0.2777778,0.5,0.5405405,0.2853496,-0.067,2.349,1,0.6666
