,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,18/05/2024,07:00,SINGAPORE - PREMIER LEAGUE,Albirex Niigata,Hougang,1.3,5.0,7.0,1.3,1.5,2.51,1.01,1.16,1.06,2.57,1.42
2,18/05/2024,07:00,PORTUGAL - LIGA PORTUGAL 2,Feirense,Vilaverdense,1.83,3.6,3.5,1.75,1.67,2.1,1.04,1.33,1.22,5.5,1.14
3,18/05/2024,08:00,THAILAND - THAI LEAGUE 1,Muang Thong Utd,Chonburi,1.95,4.0,3.15,1.5,1.5,2.42,1.03,1.28,1.16,3.55,1.25
4,18/05/2024,08:30,SCOTLAND - PREMIERSHIP,Celtic,St. Mirren,1.22,6.0,13.0,1.4,1.91,1.91,1.02,1.22,1.13,3.4,1.33
5,18/05/2024,08:30,SCOTLAND - PREMIERSHIP,Hearts,Rangers,4.2,4.33,1.7,1.5,1.5,2.5,1.03,1.25,1.14,3.75,1.29
6,18/05/2024,10:00,POLAND - EKSTRAKLASA,Korona Kielce,Ruch Chorzow,1.9,3.6,3.9,1.88,1.75,2.0,1.05,1.36,1.25,6.0,1.13
7,18/05/2024,10:30,NETHERLANDS - TWEEDE DIVISIE,Quick Boys,GVVV,2.32,3.25,2.87,1.52,1.42,2.47,1.01,1.24,1.15,3.45,1.22
9,18/05/2024,11:00,BRAZIL - BRASILEIRO WOMEN,Corinthians W,Real Brasilia W,1.13,6.6,14.5,1.33,2.25,1.57,1.01,1.16,1.07,2.91,1.33
8,18/05/2024,11:00,FINLAND - YKKONEN,VIFK,Klubi 04,4.75,4.33,1.48,1.57,1.67,2.1,1.03,1.29,1.17,4.33,1.2
10,18/05/2024,11:30,PORTUGAL - LIGA PORTUGAL,Arouca,Vitoria Guimaraes,2.7,3.4,2.45,1.73,1.62,2.2,1.04,1.33,1.22,5.5,1.14
11,18/05/2024,12:15,ENGLAND - LEAGUE ONE,Bolton,Oxford Utd,1.85,3.5,4.1,1.93,1.8,1.95,1.05,1.36,1.29,6.5,1.11
12,18/05/2024,13:00,ESTONIA - MEISTRILIIGA,Kalju,Kuressaare,1.47,4.1,5.4,1.55,1.71,2.08,1.01,1.28,1.18,4.34,1.18
13,18/05/2024,15:00,NETHERLANDS - EREDIVISIE,Den Haag,De Graafschap,1.8,4.33,3.6,1.4,1.4,2.75,1.01,1.22,1.11,3.25,1.33
14,18/05/2024,15:00,URUGUAY - PRIMERA DIVISION,River Plate,Rampla Juniors,2.0,3.25,3.9,2.1,1.83,1.83,1.07,1.44,1.36,8.0,1.08
15,18/05/2024,18:00,ARGENTINA - LIGA PROFESIONAL,River Plate,Belgrano,1.42,4.33,8.5,1.8,2.0,1.75,1.04,1.33,1.22,5.5,1.14
16,18/05/2024,20:00,CANADA - CANADIAN PREMIER LEAGUE,Cavalry,York Utd,1.88,3.55,3.9,1.83,1.7,2.02,1.06,1.4,1.27,5.1,1.14
17,18/05/2024,20:30,USA - MLS,New York City,New York Red Bulls,2.38,3.25,3.0,1.93,1.7,2.05,1.05,1.4,1.25,6.5,1.11
18,18/05/2024,21:30,USA - MLS,Minnesota United,Portland Timbers,1.75,4.0,4.1,1.5,1.5,2.5,1.02,1.25,1.14,3.75,1.25
