League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Mexican Liga MX,2024-05-17,00:00:00,Monterrey,Cruz Azul,2.12,3.95,3.5,3.1,1.44,1.44,3.1,1.11,8.8,13.0,1.08,3.9,1.33,1.94,2.02,1.13,7.8,1.81,2.14,12.0,13.0,22.0,50.0,8.6,7.4,14.5,32.0,11.5,9.2,15.0,42.0,23.0,20.0,32.0,65.0,14.5,36.0,13.5,0.4716981,0.2857143,0.25316456,0.4950495,0.5154639,0.5524862,0.46728972,1.6509434,1.8632076,0.60571426,1.1285714,0.53670883,0.886076,0.57714283,0.5542857,0.28577897,0.2455516,0.3014827,0.060402684,0.26811594,0.53670883,1.1285714,0.60571426,1.049505,1.9554455,0.57714283,1.1160221,9.57,-0.14420062,0.047021944,0.2215256,0.41274816,0.29892546,0.9535722,0.33610737,2.3357654,34.605675,0.11313708,2.29061,2.3357654,0.45,1.38,1,1.0
Chinese Super League,2024-05-17,08:00:00,Zhejiang Greentown,Nantong Zhiyun F.C,1.43,7.6,4.8,3.75,1.28,1.65,2.28,1.18,5.5,12.0,1.03,2.5,1.16,2.5,1.55,1.25,4.3,1.81,2.08,20.0,6.2,6.8,7.2,9.6,10.5,6.8,7.0,8.8,9.2,18.5,7.0,11.5,12.5,6.8,26.0,3.2,7.0,7.4,0.6993007,0.20833333,0.13157895,0.6451613,0.4,0.5524862,0.48076922,3.3566434,5.3146853,0.29791668,1.5833334,0.1881579,0.6315789,0.32291666,0.5208333,0.7260161,0.540931,0.68327796,0.22580644,0.511811,0.1881579,1.5833334,0.29791668,0.92258066,4.903226,0.32291666,0.8563536,13.83,-0.24367318,0.20245843,0.10339841,0.54953,0.6701486,3.089385,0.767286,7.567417,59.312065,1.3435029,-25.407719,7.567417,2.8,3.37,1,1.0
Chinese Super League,2024-05-17,08:35:00,Henan Songshan Longmen,Wuhan Three Towns,2.24,3.1,3.55,3.0,1.32,1.47,2.62,1.1,1.32,10.0,1.04,3.85,1.25,2.0,1.79,1.13,2.9,1.63,2.18,13.0,2.84,19.5,1.35,9.8,7.2,12.0,4.9,13.0,9.6,14.0,1.34,4.9,17.0,4.9,26.0,1.55,1.55,5.5,0.44642857,0.28169015,0.32258064,0.5586592,0.5,0.61349696,0.4587156,1.5848215,1.3839285,0.6309859,0.87323946,0.7225807,1.1451613,0.5042254,0.5633803,0.1999781,0.22625215,0.1610487,0.067669176,0.32958803,0.7225807,0.87323946,0.6309859,1.2513967,1.7318436,0.5042254,1.0981596,8.89,-0.14735658,-0.05061867,0.2519685,0.34870642,0.22461446,0.6656075,0.2995162,1.6303988,33.2248,0.29698485,-5.994093,1.6303988,0.45,1.31,1,1.0
Chinese Super League,2024-05-17,08:35:00,Meizhou Hakka,Chengdu Rongcheng,5.6,1.62,4.0,3.15,1.37,1.45,2.78,1.11,1.32,9.2,1.05,3.75,1.26,1.99,1.81,1.12,3.0,1.81,1.9,13.0,7.2,8.4,13.5,17.0,8.2,8.6,15.0,6.0,19.0,17.5,6.0,6.6,6.2,6.2,26.0,6.4,4.1,6.8,0.17857143,0.25,0.61728394,0.5524862,0.5025126,0.5524862,0.5263158,0.71428573,0.28928572,1.4,0.405,3.4567902,2.4691358,0.4525,0.4975,0.5513196,0.16666667,0.5512465,0.42348754,0.37693632,3.4567902,0.405,1.4,3.0939226,0.89502764,0.4525,1.0,11.22,0.14260249,-0.21212122,0.49910873,0.14438502,0.5354808,2.0026982,0.58287275,4.9055886,-38.65981,0.25455844,-5.1427646,4.9055886,2.38,1.6,1,1.0
Bulgarian A League,2024-05-17,09:15:00,Pirin Blagoevgrad,Etar,1.47,7.0,3.95,1.1,1.4,1.35,2.54,1.08,1.32,2.92,1.07,2.92,1.38,1.67,2.08,1.07,4.2,2.22,1.63,9.6,4.8,5.6,6.0,5.5,8.8,24.0,5.9,6.4,8.4,5.3,5.9,11.0,4.7,5.5,7.2,7.0,6.0,6.0,0.6802721,0.25316456,0.14285715,0.48076922,0.5988024,0.45045045,0.61349696,2.687075,4.7619047,0.3721519,1.772152,0.21,0.5642857,0.5265823,0.4227848,0.6459874,0.45756456,0.6528926,0.27853882,0.31011608,0.21,1.772152,0.3721519,0.7067308,3.3653846,0.5265823,0.9369369,12.42,-0.19967794,0.24557166,0.11835749,0.5636071,0.66905594,2.7698917,0.6855473,6.7848215,51.115505,0.57982755,11.585126,6.7848215,3.05,2.48,1,1.0
Bulgarian A League,2024-05-17,11:45:00,Lokomotiv Sofia,Botev Vratsa,2.3,3.35,3.15,2.5,1.47,1.34,2.88,1.08,1.32,2.98,1.07,2.98,1.42,1.67,2.22,1.08,4.0,1.94,1.9,8.6,9.8,5.6,6.6,7.6,6.6,5.7,6.4,10.5,9.6,5.5,6.6,6.0,5.9,6.4,8.0,4.3,4.7,7.2,0.4347826,0.31746033,0.29850745,0.45045045,0.5988024,0.5154639,0.5263158,1.3695652,1.4565217,0.73015875,1.0634921,0.6865672,0.9402985,0.7047619,0.53015876,0.17208332,0.1559633,0.18584071,0.03076923,0.17318435,0.6865672,1.0634921,0.73015875,1.036036,1.509009,0.7047619,1.1443299,8.8,-0.09659091,0.022727273,0.26136363,0.3806818,0.1900651,0.55752426,0.20991002,1.36565,23.025492,0.7778175,15.376251,1.36565,0.2,0.85,1,1.0
Finnish Veikkausliiga,2024-05-17,12:00:00,AC Oulu,IFK Mariehamn,1.94,4.2,3.7,3.0,1.41,1.4,3.05,1.01,1.01,11.5,1.07,3.5,1.33,1.87,2.1,1.12,6.8,1.85,1.97,11.5,13.0,23.0,36.0,7.8,7.2,15.5,28.0,10.0,9.6,17.5,32.0,19.5,19.5,23.0,40.0,11.5,32.0,8.0,0.5154639,0.27027026,0.23809524,0.47619048,0.53475934,0.5405405,0.5076142,1.9072165,2.1649485,0.5243243,1.1351352,0.46190476,0.88095236,0.5675676,0.5054054,0.3629537,0.31205675,0.36807817,0.06329114,0.27586207,0.46190476,1.1351352,0.5243243,0.9238095,2.0,0.5675676,1.1351352,9.84,-0.17886178,0.050813008,0.19715448,0.42682928,0.3619199,1.1870973,0.38013732,2.9077826,41.34778,0.32526913,6.5601964,2.9077826,0.5,1.76,1,1.0
Finnish Veikkausliiga,2024-05-17,13:00:00,SJK,FC Inter,2.4,3.05,3.65,3.2,1.35,1.45,2.66,1.11,6.8,13.5,1.06,4.1,1.28,2.06,1.82,1.14,5.9,1.67,2.28,14.0,13.0,18.5,27.0,10.5,7.6,12.5,26.0,14.5,10.5,14.5,34.0,26.0,19.5,29.0,28.0,15.5,19.0,5.8,0.41666666,0.2739726,0.32786885,0.5494506,0.4854369,0.5988024,0.4385965,1.5208334,1.2708334,0.65753424,0.8356164,0.78688526,1.1967213,0.49863014,0.56438357,0.17329046,0.20661157,0.119266056,0.08955224,0.3345521,0.78688526,0.8356164,0.65753424,1.3186814,1.6758242,0.49863014,1.0898204,9.1,-0.13736264,-0.06593407,0.26373628,0.33516484,0.2060989,0.62516665,0.29041868,1.5313393,32.005383,0.33941126,-6.8427734,1.5313393,0.6,1.25,1,1.0
Polish Ekstraklasa,2024-05-17,13:00:00,Stal Mielec,Pogon Szczecin,5.0,1.68,4.1,3.4,1.29,1.54,2.62,1.12,5.7,4.6,1.04,4.6,1.24,2.26,1.69,1.17,2.76,1.74,2.18,7.0,9.4,10.0,15.0,4.6,9.0,9.0,14.5,4.5,4.3,4.5,4.6,4.8,4.6,4.6,5.1,4.6,3.5,5.3,0.2,0.24390244,0.5952381,0.591716,0.44247788,0.57471263,0.4587156,0.82,0.336,1.2195122,0.4097561,2.9761906,2.4404762,0.41219512,0.5512195,0.5106514,0.0989011,0.497006,0.4186851,0.41623488,2.9761906,0.4097561,1.2195122,2.9585798,0.99408287,0.41219512,0.97126436,10.78,0.08348794,-0.2244898,0.4638219,0.15584415,0.4778329,1.7170129,0.54352194,4.2058053,-24.227745,0.80610174,-15.907552,4.2058053,2.42,0.9,1,1.0
Croatian 1 HNL,2024-05-17,13:00:00,NK Istra,Varazdin,2.08,4.1,2.98,2.5,1.48,1.32,3.25,1.08,1.32,8.0,1.08,2.88,1.39,1.62,2.34,1.07,4.1,1.91,1.87,8.2,11.0,5.7,6.4,6.8,6.4,6.0,6.2,9.6,4.9,5.5,6.4,5.5,5.5,6.0,6.6,5.2,6.4,6.8,0.48076922,0.33557048,0.24390244,0.42735043,0.61728394,0.5235602,0.53475934,1.4326923,1.9711539,0.6979866,1.3758389,0.50731707,0.7268293,0.7852349,0.54362416,0.27593735,0.17786561,0.32686085,0.15819208,0.120300755,0.50731707,1.3758389,0.6979866,0.8888889,1.7521367,0.7852349,1.2251309,9.16,-0.09825327,0.12227074,0.22707424,0.44759825,0.33143932,1.0119947,0.31303704,2.4788706,24.227745,1.0182338,19.798876,2.4788706,1.12,0.9,1,1.0
