,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,22/10/2023,00:10,U.A.N.L.- Tigres,Cruz Azul,1.7,4.0,4.75,1.62,2.25,1.62,2.2,2.4,0.9165151,0.826,1.2,1.2489996,0.81,0.5882353,0.25,0.21052632,0.61728394,0.44444445,0.48490736,1.2,2.166,1,0.8209
2,AUSTRALIA - A-LEAGUE,22/10/2023,01:00,WS Wanderers,Wellington Phoenix,1.7,4.0,4.5,1.6,2.3,1.57,2.25,1.9,1.3747727,0.624,1.3,1.4177446,0.594,0.5882353,0.25,0.22222222,0.625,0.4347826,0.47068322,0.6,2.793,1,1.0
3,SOUTH KOREA - K LEAGUE 1,22/10/2023,02:00,Seoul,Gangwon,1.83,3.4,4.0,2.05,1.75,1.83,1.83,1.2,1.2489996,0.92,0.8,0.8717798,1.96,0.5464481,0.29411766,0.25,0.4878049,0.5714286,0.35925284,0.4,2.121,1,0.611
4,SOUTH KOREA - K LEAGUE 1,22/10/2023,04:40,Daejeon,Suwon FC,1.75,3.8,3.8,1.6,2.3,1.57,2.25,1.9,1.1357816,0.652,0.9,1.3747727,1.07,0.5714286,0.2631579,0.2631579,0.625,0.4347826,0.39714217,1.0,2.511,1,0.5708
5,SPAIN - PRIMERA RFEF,22/10/2023,07:00,CF Intercity,Baleares,1.67,3.2,5.0,2.35,1.57,2.25,1.57,2.0,1.0,0.768,0.9,1.1357816,0.909,0.5988024,0.3125,0.2,0.42553192,0.6369427,0.45321175,1.1,2.136,1,0.8263
6,BELGIUM - CHALLENGER PRO LEAGUE,22/10/2023,08:30,Dender,Oostende,2.05,3.4,3.25,1.7,2.1,1.57,2.25,1.7,1.3453624,0.757,0.9,1.1357816,1.128,0.4878049,0.29411766,0.30769232,0.5882353,0.47619048,0.2430572,0.8,2.481,1,0.5184
7,BELGIUM - JUPILER PRO LEAGUE,22/10/2023,08:30,Genk,KV Mechelen,1.5,4.33,6.0,1.53,2.4,1.67,2.1,1.5,1.024695,0.785,1.0,1.3416408,0.962,0.6666667,0.23094688,0.16666667,0.6535948,0.41666666,0.62607664,0.5,2.366,1,0.8661
8,SPAIN - LALIGA2,22/10/2023,09:00,Ferrol,Eldense,2.0,3.2,4.2,2.35,1.57,2.1,1.67,2.6,0.8,0.578,1.0,1.0954452,1.182,0.5,0.3125,0.23809524,0.42553192,0.6369427,0.31466445,1.6,1.895,1,0.8
9,SWEDEN - SUPERETTAN,22/10/2023,10:00,Orgryte,Trelleborg,1.8,3.8,4.0,1.67,2.15,1.67,2.1,0.9,1.1357816,0.767,1.4,1.1135529,0.648,0.5555556,0.2631579,0.25,0.5988024,0.4651163,0.39591882,-0.5,2.249,1,0.509
10,NORWAY - OBOS-LIGAEN,22/10/2023,10:00,KFUM Oslo,Raufoss,1.67,4.0,4.75,1.57,2.35,1.62,2.2,2.5,1.024695,0.551,1.2,1.4696939,0.997,0.5988024,0.25,0.21052632,0.6369427,0.42553192,0.49411538,1.3,2.494,1,0.8971
