Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,ROMANIA - LIGA 2,11/05/2024,05:00,CSC Dumbravita,Ceahlaul,1.88,3.35,3.85
2,ROMANIA - LIGA 2,11/05/2024,05:00,Steaua Bucuresti,Concordia,2.1,3.2,3.45
3,ROMANIA - LIGA 2,11/05/2024,06:00,Unirea Slobozia,Selimbar,2.25,2.7,3.75
4,ROMANIA - LIGA 2,11/05/2024,06:00,Mioveni,Hunedoara,1.6,3.8,5.1
5,ESTONIA - MEISTRILIIGA,11/05/2024,08:30,Flora,Parnu JK Vaprus,1.42,4.3,5.7
6,THAILAND - THAI LEAGUE 1,11/05/2024,08:30,Chiangrai Utd,Nakhon Pathom,2.0,2.9,4.25
7,AUSTRIA - 2. LIGA,11/05/2024,09:30,Floridsdorfer AC,Dornbirn,1.78,3.65,4.1
8,SWEDEN - ALLSVENSKAN,11/05/2024,10:00,AIK,Sirius,1.65,3.75,4.5
9,NETHERLANDS - TWEEDE DIVISIE,11/05/2024,10:00,Rijnsburgse Boys,Lisse,1.72,3.9,3.95
10,EGYPT - PREMIER LEAGUE,11/05/2024,10:00,Arab Contractors,Al Ittihad,2.55,2.67,3.05
11,SAN MARINO - CAMPIONATO SAMMARINESE,11/05/2024,10:00,Tre Penne,Cosmos,2.42,3.35,2.5
12,ICELAND - BESTA DEILD KARLA,11/05/2024,11:00,Akranes,Vestri,1.85,3.7,3.65
13,NORWAY - OBOS-LIGAEN,11/05/2024,11:00,Asane,Start,2.2,3.5,2.9
14,NORWAY - OBOS-LIGAEN,11/05/2024,11:00,Bryne,Mjondalen,1.53,4.0,5.5
15,NORWAY - OBOS-LIGAEN,11/05/2024,11:00,Lyn,Levanger,2.25,3.6,2.88
16,ESTONIA - MEISTRILIIGA,11/05/2024,11:00,Kuressaare,Tammeka,2.42,3.4,2.5
17,ALBANIA - SUPERLIGA,11/05/2024,11:00,Teuta,Dinamo Tirana,2.27,3.4,2.67
18,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,11/05/2024,12:00,Al Hilal,Al Hazem,1.08,10.0,23.0
19,POLAND - EKSTRAKLASA,11/05/2024,12:30,Jagiellonia,Korona Kielce,1.62,4.0,5.25
20,SLOVAKIA - NIKE LIGA,11/05/2024,13:00,Michalovce,Z. Moravce-Vrable,1.44,4.5,6.6
21,GEORGIA - CRYSTALBET EROVNULI LIGA,11/05/2024,14:00,Dinamo Batumi,Telavi,1.36,4.1,7.4
22,SENEGAL - LIGUE 1,11/05/2024,14:00,Teungueth,Casa,1.55,3.25,6.5
23,ARGENTINA - PRIMERA NACIONAL,11/05/2024,14:00,Deportivo Moron,Gimnasia y Tiro,2.15,2.8,4.0
24,BRAZIL - BRASILEIRO WOMEN,11/05/2024,15:00,Real Brasilia W,Atletico-MG W,1.18,6.02,12.4
25,SPAIN - PRIMERA RFEF,11/05/2024,15:00,Cordoba,Sanluqueno,1.55,3.6,5.0
26,POLAND - EKSTRAKLASA,11/05/2024,15:00,Rakow,Pogon Szczecin,1.95,3.5,3.75
27,ARGENTINA - PRIMERA NACIONAL,11/05/2024,16:00,Chaco For Ever,Almirante Brown,2.0,3.1,4.2
28,ITALY - SERIE C,11/05/2024,16:00,Pescara,Juventus U23,1.83,3.55,3.8
29,VENEZUELA - LIGA FUTVE,11/05/2024,17:00,Metropolitanos,La Guaira,2.15,2.95,3.5
30,BRAZIL - SERIE B,11/05/2024,17:00,Operario,Ponte Preta,1.85,3.3,4.5
31,BRAZIL - SERIE B,11/05/2024,17:00,Sport Recife,Brusque,1.45,4.0,7.5
32,DOMINICAN REPUBLIC - LDF,11/05/2024,17:00,Cibao,Moca,1.57,3.75,4.85
33,DOMINICAN REPUBLIC - LDF,11/05/2024,17:00,Atlantico,Atletico Pantoja,2.1,3.15,3.15
34,ARGENTINA - LIGA PROFESIONAL,11/05/2024,19:45,River Plate,Central Cordoba,1.33,5.0,9.5
35,USA - MLS,11/05/2024,20:30,New York Red Bulls,New England Revolution,1.53,4.33,5.5
36,BRAZIL - BRASILEIRO WOMEN,11/05/2024,21:00,Cruzeiro W,Botafogo RJ W,1.67,3.83,4.52
37,BRAZIL - SERIE B,11/05/2024,21:00,Avai,Coritiba,2.55,3.2,2.7
38,BRAZIL - SERIE A,11/05/2024,21:00,Atletico-MG,Gremio,1.62,3.8,5.5
39,BOLIVIA - DIVISION PROFESIONAL,11/05/2024,21:00,The Strongest,Nacional Potosi,1.36,4.5,7.0
40,VENEZUELA - LIGA FUTVE,11/05/2024,21:00,Universidad Central,Inter de Barinas,1.65,3.35,5.5
41,USA - MLS,11/05/2024,21:30,FC Dallas,Austin FC,2.05,3.4,3.5
42,USA - USL CHAMPIONSHIP,11/05/2024,21:30,San Antonio,Las Vegas Lights,1.45,4.15,6.0
43,PERU - LIGA 1,11/05/2024,23:00,Cesar Vallejo,Los Chankas,1.57,4.0,5.5
