,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,4r6KrQek,17/08/2023,05:00,MONGOLIA - PREMIER LEAGUE,Bayanzurkh Sporting,Khoromkhon,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,n7ePspBe,17/08/2023,08:00,MONGOLIA - PREMIER LEAGUE,Khaan Khuns-Erchim,Deren,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,xYXhBtYq,17/08/2023,12:30,QATAR - QSL,Qatar SC,Al-Gharafa,ROUND 1,2.28,3.54,2.87,1.33,3.14,1.01,11.5,1.2,3.86,1.74,2.09,2.67,1.39,4.9,1.13,1.57,2.34,,,,,10.0,9.0,12.0,23.0,7.5,5.5,8.5,15.0,10.0,7.5,9.5,21.0,20.0,13.0,19.0,36.0,201.0
