,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,16/03/2024,00:00,Club Tijuana,Santos Laguna,1.85,3.6,4.2,1.88,1.98,1.75,2.0,1.8,1.2489996,0.663,0.4,0.9165151,1.116,0.5405405,0.2777778,0.23809524,0.5319149,0.5050505,0.38110706,1.4,2.166,1,0.9091
2,SOUTH KOREA - K LEAGUE 1,16/03/2024,02:00,Daejeon,Gangwon,2.2,3.1,3.2,2.15,1.67,1.83,1.83,2.0,1.264911,0.946,1.1,1.0440307,1.611,0.45454547,0.32258064,0.3125,0.4651163,0.5988024,0.17817807,0.9,2.309,1,0.6369
3,AUSTRALIA - A-LEAGUE,16/03/2024,02:00,Brisbane Roar,Macarthur FC,1.8,4.33,3.8,1.36,3.1,1.4,2.75,1.5,1.2845232,0.8,1.4,1.356466,0.45,0.5555556,0.23094688,0.2631579,0.7352941,0.32258064,0.41734388,0.1,2.641,1,1.0
4,SOUTH KOREA - K LEAGUE 1,16/03/2024,04:30,Daegu,Suwon FC,2.05,3.2,3.4,2.08,1.73,1.8,1.91,1.5,1.024695,0.98,1.1,1.3,0.956,0.4878049,0.3125,0.29411766,0.48076922,0.5780347,0.2392918,0.4,2.325,1,0.5167
5,SOUTH KOREA - K LEAGUE 2,16/03/2024,04:30,Gyeongnam,Asan,2.1,3.3,3.0,2.05,1.75,1.83,1.83,0.7,0.9,1.378,0.5,0.92195445,1.608,0.47619048,0.3030303,0.33333334,0.4878049,0.5714286,0.20360273,0.2,1.822,1,0.5136
6,BULGARIA - PARVA LIGA,16/03/2024,07:45,Slavia Sofia,Lok. Plovdiv,2.0,3.3,4.0,2.3,1.6,2.0,1.73,1.6,1.4282857,0.865,1.6,1.2,0.923,0.5,0.3030303,0.25,0.4347826,0.625,0.30641064,0.0,2.628,1,0.5126
7,POLAND - EKSTRAKLASA,16/03/2024,08:30,Cracovia,Widzew Lodz,1.95,3.2,4.33,2.3,1.6,2.0,1.75,1.1,1.0440307,0.773,1.0,1.0954452,0.719,0.51282054,0.3125,0.23094688,0.4347826,0.625,0.33636498,0.1,2.139,1,0.8632
8,POLAND - DIVISION 1,16/03/2024,08:40,Termalica B-B.,R. Rzeszow,1.55,4.0,4.75,1.62,2.25,1.73,2.0,1.5,1.2845232,0.76,0.7,1.1874342,0.789,0.6451613,0.25,0.21052632,0.61728394,0.44444445,0.53246766,0.8,2.472,1,0.8136
9,ENGLAND - FA CUP,16/03/2024,09:15,Wolves,Coventry,1.67,4.0,5.25,1.88,2.02,1.8,1.95,2.2,1.2489996,0.716,1.5,1.2845232,0.638,0.5988024,0.25,0.1904762,0.5319149,0.4950495,0.5198909,0.7,2.534,1,0.5088
10,ENGLAND - CHAMPIONSHIP,16/03/2024,09:30,Swansea,Cardiff,2.05,3.3,3.8,2.05,1.75,1.83,1.83,1.1,1.3,0.642,1.2,1.4696939,0.888,0.4878049,0.3030303,0.2631579,0.4878049,0.5714286,0.27855447,-0.1,2.77,1,0.6
11,POLAND - DIVISION 1,16/03/2024,11:00,Tychy,Chrobry Glogow,1.62,3.6,5.0,1.98,1.88,1.91,1.8,2.5,1.024695,0.534,0.9,1.1357816,0.38,0.61728394,0.2777778,0.2,0.5050505,0.5319149,0.49635893,1.6,2.16,1,0.8739
12,ENGLAND - LEAGUE TWO,16/03/2024,12:00,AFC Wimbledon,Newport,1.73,3.75,5.0,1.98,1.88,1.83,1.83,1.7,1.3453624,0.792,1.9,1.3747727,0.79,0.5780347,0.26666668,0.2,0.5050505,0.5319149,0.4731227,-0.2,2.72,1,0.8126
13,ENGLAND - LEAGUE ONE,16/03/2024,12:00,Derby,Bolton,2.1,3.5,3.5,1.98,1.88,1.8,1.95,2.0,1.264911,0.4,1.3,1.1874342,1.067,0.47619048,0.2857143,0.2857143,0.5050505,0.5319149,0.25712973,0.7,2.452,1,0.5772
14,ENGLAND - LEAGUE ONE,16/03/2024,12:00,Exeter,Burton,2.0,3.25,4.0,2.15,1.67,1.95,1.8,1.3,1.1874342,1.447,0.9,1.1357816,1.309,0.5,0.30769232,0.25,0.4651163,0.5988024,0.3031515,0.4,2.323,1,0.8126
15,ENGLAND - LEAGUE TWO,16/03/2024,12:00,Gillingham,Grimsby,2.0,3.25,4.0,2.1,1.7,1.83,1.83,1.3,1.1874342,1.12,1.0,0.7745967,1.093,0.5,0.30769232,0.25,0.47619048,0.5882353,0.3031515,0.3,1.962,1,0.6006
16,ENGLAND - LEAGUE TWO,16/03/2024,12:00,Forest Green,Sutton,2.2,3.4,3.25,1.93,1.93,1.73,2.0,1.0,1.0954452,1.074,0.8,1.1661904,1.352,0.45454547,0.29411766,0.30769232,0.5181347,0.5181347,0.20629002,0.2,2.262,1,0.7346
17,ENGLAND - LEAGUE TWO,16/03/2024,12:00,Swindon,Doncaster,2.15,3.75,3.1,1.67,2.15,1.57,2.25,1.5,1.2845232,0.695,0.7,0.9,0.925,0.4651163,0.26666668,0.32258064,0.5988024,0.4651163,0.2377256,0.8,2.185,1,0.6837
18,ENGLAND - LEAGUE TWO,16/03/2024,12:00,MK Dons,Crewe,1.91,3.6,4.0,1.73,2.08,1.67,2.1,2.3,1.1,0.513,1.8,1.2489996,0.868,0.5235602,0.2777778,0.25,0.5780347,0.48076922,0.35079414,0.5,2.349,1,0.668
19,ENGLAND - LEAGUE TWO,16/03/2024,12:00,Wrexham,Tranmere,1.53,4.2,6.0,1.65,2.2,1.73,2.0,2.7,0.9,0.636,1.1,1.3,0.993,0.6535948,0.23809524,0.16666667,0.6060606,0.45454547,0.6085675,1.6,2.2,1,0.8544
20,ENGLAND - LEAGUE TWO,16/03/2024,12:00,Barrow,Harrogate,1.55,4.33,5.75,2.0,1.85,2.0,1.73,2.0,1.264911,0.47,1.3,1.1874342,0.439,0.6451613,0.23094688,0.17391305,0.5,0.5405405,0.5999889,0.7,2.452,1,0.5311
21,ENGLAND - LEAGUE ONE,16/03/2024,12:00,Barnsley,Cheltenham,1.75,3.8,4.75,1.83,2.03,1.75,2.0,2.1,1.1357816,0.469,0.9,1.1357816,0.702,0.5714286,0.2631579,0.21052632,0.5464481,0.49261084,0.45693365,1.2,2.272,1,0.846
22,SCOTLAND - PREMIERSHIP,16/03/2024,12:00,Kilmarnock,St. Mirren,2.1,3.1,3.8,2.35,1.57,2.0,1.75,2.3,1.1,0.724,0.7,1.1874342,1.419,0.47619048,0.32258064,0.2631579,0.42553192,0.6369427,0.25357312,1.6,2.287,1,0.5067
23,ROMANIA - LIGA 1,16/03/2024,12:00,Otelul,Poli Iasi,2.0,3.1,3.6,2.4,1.53,2.1,1.67,1.0,1.0954452,1.11,1.0,1.0954452,0.836,0.5,0.32258064,0.2777778,0.41666666,0.6535948,0.2616124,0.0,2.191,1,0.8011
24,SCOTLAND - CHAMPIONSHIP,16/03/2024,12:00,Partick Thistle,Morton,2.2,3.4,2.9,1.83,2.03,1.67,2.1,1.8,1.2489996,0.576,1.6,1.2,1.184,0.45454547,0.29411766,0.3448276,0.5464481,0.49261084,0.18369119,0.2,2.449,1,0.9317
25,SCOTLAND - CHAMPIONSHIP,16/03/2024,12:00,Inverness,Ayr,2.15,3.3,3.0,1.95,1.9,1.73,2.0,1.0,1.0954452,1.347,1.5,1.2845232,0.981,0.4651163,0.3030303,0.33333334,0.51282054,0.5263158,0.19163764,-0.5,2.38,1,0.8369
