,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,BTTS Sim,28/01/2024,08:15,NETHERLANDS - EREDIVISIE,Heerenveen,AZ Alkmaar,3.3,3.75,2.05,1.75,2.05,1.67,2.1,A,A,H
2,BTTS Sim,28/01/2024,11:00,ENGLAND - FA CUP,Watford,Southampton,3.25,4.0,2.0,1.65,2.2,1.62,2.2,A,A,A
3,BTTS Sim,28/01/2024,12:00,BELGIUM - CHALLENGER PRO LEAGUE,RFC Liege,Waregem,3.0,3.4,2.2,1.67,2.15,1.57,2.25,H,A,A
4,OVER2_5,28/01/2024,12:30,SWITZERLAND - SUPER LEAGUE,Grasshoppers,Zurich,3.4,3.8,1.95,1.75,2.05,1.67,2.1,D,A,H
5,OVER2_5,28/01/2024,12:45,NETHERLANDS - EREDIVISIE,FC Volendam,Fortuna Sittard,3.2,3.6,2.15,1.93,1.93,1.67,2.1,A,A,H
6,BTTS Sim,28/01/2024,14:30,BELGIUM - JUPILER PRO LEAGUE,Anderlecht,Royale Union SG,3.1,3.5,2.15,1.88,1.98,1.67,2.1,D,A,A
