,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,Lay Away New,16/03/2024,01:30,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Sydney FC,3.3,3.5,2.15,1.6,2.3,1.53,2.38,D,H,A
2,Lay Away New,16/03/2024,05:45,AUSTRALIA - A-LEAGUE,Perth Glory,WS Wanderers,2.45,3.8,2.55,1.48,2.6,1.44,2.63,D,H,A
3,Lay Away New,16/03/2024,08:40,POLAND - DIVISION 1,Termalica B-B.,R. Rzeszow,1.55,4.0,4.75,1.62,2.25,1.73,2.0,H,D,H
4,Lay Away New,16/03/2024,12:00,SCOTLAND - PREMIERSHIP,Hibernian,Livingston,1.53,4.2,6.5,1.73,2.08,1.8,1.95,D,A,H
5,Lay Away New,16/03/2024,12:00,SCOTLAND - LEAGUE ONE,Hamilton,Stirling,1.33,5.0,6.5,1.57,2.35,1.91,1.8,H,A,A
6,Lay Away New,16/03/2024,12:00,ENGLAND - LEAGUE ONE,Derby,Bolton,2.1,3.5,3.5,1.98,1.88,1.8,1.95,H,H,D
7,Lay Away New,16/03/2024,12:00,ENGLAND - LEAGUE ONE,Reading,Cambridge Utd,1.8,3.6,4.75,1.93,1.93,1.8,1.95,H,H,D
8,Lay Away New,16/03/2024,12:00,ENGLAND - LEAGUE ONE,Lincoln,Bristol Rovers,1.7,3.5,5.75,2.1,1.7,2.0,1.75,H,H,D
9,Lay Away New,16/03/2024,12:00,ENGLAND - LEAGUE ONE,Stevenage,Leyton Orient,2.0,3.3,3.8,2.35,1.57,2.05,1.7,H,H,D
10,Lay Away New,16/03/2024,12:30,PORTUGAL - LIGA PORTUGAL,Famalicao,Club Football Estrela,2.0,3.4,4.0,2.25,1.62,2.0,1.75,D,D,H
11,Lay Away New,16/03/2024,15:00,PORTUGAL - LIGA PORTUGAL,Braga,Gil Vicente,1.44,5.0,7.0,1.6,2.3,1.8,1.95,D,D,H
12,Lay Away New,16/03/2024,17:35,ARGENTINA - PRIMERA NACIONAL,All Boys,CD Maipu,2.3,3.0,3.5,3.1,1.36,2.5,1.5,H,A,A
13,Lay Away New,16/03/2024,18:10,COLOMBIA - PRIMERA A,Atletico Bucaramanga,La Equidad,2.75,2.88,2.9,2.88,1.4,2.38,1.53,H,H,D
14,Lay Away New,16/03/2024,19:10,ARGENTINA - PRIMERA NACIONAL,CA Temperley,Atletico Rafaela,2.55,2.88,3.2,2.6,1.48,2.1,1.67,H,A,A
15,Lay Away New,16/03/2024,22:30,COLOMBIA - PRIMERA A,Ind Medellin,Once Caldas,1.85,3.4,4.5,2.25,1.62,2.0,1.73,H,H,D
16,Lay Away New,16/03/2024,23:30,COSTA RICA - PRIMERA DIVISION,Liberia,San Carlos,2.3,3.3,2.75,1.75,2.05,1.62,2.2,H,H,H
