,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,09/12/2023,03:30,Wellington Phoenix,Newcastle Jets,1.83,4.0,3.8,1.57,2.35,1.53,2.38,2.0,1.264911,0.692,1.0,1.0954452,0.83,0.5464481,0.25,0.2631579,0.6369427,0.42553192,0.38717553,1.0,2.36,1,0.8
2,AUSTRALIA - A-LEAGUE,09/12/2023,05:45,Sydney FC,Macarthur FC,1.73,4.33,4.0,1.44,2.7,1.53,2.38,1.5,1.2845232,0.869,0.6,1.2,0.906,0.5780347,0.23094688,0.25,0.6944444,0.37037036,0.4513333,0.9,2.485,1,0.8
3,PORTUGAL - LIGA PORTUGAL 2,09/12/2023,08:00,Pacos Ferreira,Penafiel,1.7,3.5,5.25,2.15,1.67,2.1,1.67,1.6,1.4282857,1.058,0.5,0.92195445,1.042,0.5882353,0.2857143,0.1904762,0.4651163,0.5988024,0.47793415,1.1,2.35,1,0.7647
4,BULGARIA - PARVA LIGA,09/12/2023,10:00,Cherno More,Slavia Sofia,1.73,3.4,5.5,2.4,1.53,2.25,1.57,2.3,1.1,0.593,0.6,0.9165151,1.168,0.5780347,0.29411766,0.18181819,0.41666666,0.6535948,0.47459346,1.7,2.017,1,0.5101
5,CROATIA - HNL,09/12/2023,10:50,Gorica,Istra 1961,1.8,3.5,4.5,2.08,1.73,1.91,1.8,2.2,0.9797959,0.775,0.6,0.9165151,0.937,0.5555556,0.2857143,0.22222222,0.48076922,0.5780347,0.40765673,1.6,1.896,1,0.5067
6,POLAND - DIVISION 1,09/12/2023,11:00,Wisla Plock,Podbeskidzie,1.91,3.75,3.75,1.73,2.08,1.62,2.2,1.7,1.3453624,0.701,0.6,0.9165151,1.369,0.5235602,0.26666668,0.26666668,0.5780347,0.48076922,0.34374544,1.1,2.262,1,0.6773
7,POLAND - EKSTRAKLASA,09/12/2023,11:00,Radomiak Radom,Gornik Zabrze,2.05,3.25,3.3,2.03,1.83,1.8,1.95,1.3,1.1874342,0.912,1.2,1.2489996,0.855,0.4878049,0.30769232,0.3030303,0.49261084,0.5464481,0.23493026,0.1,2.436,1,0.8887
8,ENGLAND - LEAGUE TWO,09/12/2023,12:00,Barrow,Gillingham,2.0,3.25,3.8,2.1,1.7,1.83,1.83,1.6,1.2,0.977,1.2,1.4696939,1.043,0.5,0.30769232,0.2631579,0.47619048,0.5882353,0.2879185,0.4,2.67,1,0.7165
9,ENGLAND - LEAGUE TWO,09/12/2023,12:00,Bradford City,Salford,1.85,3.6,4.0,1.88,1.98,1.8,1.91,1.2,1.2489996,0.456,1.1,1.3,0.76,0.5405405,0.2777778,0.25,0.5319149,0.5050505,0.3676066,0.1,2.549,1,0.707
10,ENGLAND - PREMIER LEAGUE,09/12/2023,12:00,Brighton,Burnley,1.5,4.75,6.0,1.57,2.35,1.7,2.05,1.6,1.2,0.786,1.3,1.4177446,0.724,0.6666667,0.21052632,0.16666667,0.6369427,0.42553192,0.6497271,0.3,2.618,1,0.9131
11,ENGLAND - PREMIER LEAGUE,09/12/2023,12:00,Manchester Utd,Bournemouth,1.53,4.33,5.75,1.53,2.4,1.67,2.1,1.5,1.5,0.861,1.0,1.3416408,0.729,0.6535948,0.23094688,0.17391305,0.6535948,0.41666666,0.60640824,0.5,2.842,1,0.9438
12,ENGLAND - PREMIER LEAGUE,09/12/2023,12:00,Wolves,Nottingham,1.85,3.6,4.33,2.06,1.84,1.91,1.91,1.8,1.2489996,0.445,0.6,0.9165151,0.769,0.5405405,0.2777778,0.23094688,0.4854369,0.54347825,0.3895689,1.2,2.166,1,0.692
13,ENGLAND - LEAGUE TWO,09/12/2023,12:00,Accrington,Doncaster,2.05,3.6,3.4,1.73,2.08,1.62,2.2,1.6,1.4282857,0.722,0.9,1.3747727,0.682,0.4878049,0.2777778,0.29411766,0.5780347,0.48076922,0.2700478,0.7,2.803,1,0.7914
14,ENGLAND - LEAGUE TWO,09/12/2023,12:00,AFC Wimbledon,Swindon,1.91,3.8,3.6,1.65,2.2,1.62,2.2,1.5,1.2845232,0.692,0.8,0.8717798,1.106,0.5235602,0.2631579,0.2777778,0.6060606,0.45454547,0.336661,0.7,2.156,1,0.7478
15,SCOTLAND - CHAMPIONSHIP,09/12/2023,12:00,Dundee Utd,Ayr,1.45,4.5,6.0,1.65,2.2,1.83,1.83,1.8,1.2489996,0.626,1.4,1.356466,0.932,0.6896552,0.22222222,0.16666667,0.6060606,0.45454547,0.6523899,0.4,2.605,1,0.8107
16,SCOTLAND - LEAGUE ONE,09/12/2023,12:00,Montrose,Queen of South,1.95,3.6,3.6,1.65,2.2,1.57,2.25,1.3,1.4177446,1.025,1.8,1.4696939,0.943,0.51282054,0.2777778,0.2777778,0.6060606,0.45454547,0.31112698,-0.5,2.887,1,0.8
17,SCOTLAND - LEAGUE TWO,09/12/2023,12:00,Spartans,Forfar Athletic,1.91,3.5,3.4,1.85,2.0,1.73,2.0,1.625,1.1110243,0.509,1.3,1.1874342,0.891,0.5235602,0.2857143,0.29411766,0.5405405,0.5,0.29960617,0.325,2.298,1,0.5017
18,SCOTLAND - LEAGUE TWO,09/12/2023,12:00,East Fife,Elgin City,1.73,3.4,4.33,1.8,2.0,1.73,2.0,1.6,1.4282857,1.297,0.1,0.3,1.037,0.5780347,0.29411766,0.23094688,0.5555556,0.5,0.41052142,1.5,1.728,1,0.5103
19,SCOTLAND - LEAGUE TWO,09/12/2023,12:00,Dumbarton,Stenhousemuir,2.1,3.75,2.8,1.88,1.98,1.73,2.0,1.9,1.1357816,0.929,1.8,1.2489996,0.769,0.47619048,0.26666668,0.35714287,0.5319149,0.5050505,0.23400661,0.1,2.385,1,0.5075
20,SCOTLAND - PREMIERSHIP,09/12/2023,12:00,Motherwell,St Johnstone,2.2,3.3,3.4,2.25,1.62,1.95,1.8,1.6,1.4282857,0.424,0.7,0.9,1.869,0.45454547,0.3030303,0.29411766,0.44444445,0.61728394,0.20999172,0.9,2.328,1,0.5766
21,ENGLAND - LEAGUE TWO,09/12/2023,12:00,Mansfield,MK Dons,1.91,3.75,3.75,1.7,2.1,1.62,2.2,1.8,1.2489996,1.259,0.9,1.1357816,1.315,0.5235602,0.26666668,0.26666668,0.5882353,0.47619048,0.34374544,0.9,2.385,1,0.7258
22,ENGLAND - LEAGUE TWO,09/12/2023,12:00,Notts Co,Walsall,1.6,4.0,5.5,1.6,2.3,1.67,2.1,2.4,1.2,0.454,1.1,1.3,0.788,0.625,0.25,0.18181819,0.625,0.4347826,0.5531106,1.3,2.5,1,0.8139
23,ENGLAND - LEAGUE TWO,09/12/2023,12:00,Sutton,Harrogate,2.0,3.6,3.6,1.75,2.05,1.67,2.1,1.2,1.2489996,0.955,1.6,1.4282857,0.622,0.5,0.2777778,0.2777778,0.5714286,0.4878049,0.29772916,-0.4,2.677,1,0.9159
