,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_Under25,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,INDONESIA - LIGA 1,2024-04-16,05:00,Persebaya,Dewa United,1.85,3.5,3.8,1.7,1.62,2.02,1.91,2.0,1.1281521,0.56407607,0.40179372,0.21477003,0.5345281,0.42994565,0.12918921,0.300478,1.3636364,0.7713892,0.56568545,0.8181818,0.83319557,1.0183501,0.54545456,0.78202957,1.4337208,0.4826418,0.07200557,0.9231391,1.8595041,0.56568545,1.2644628,0.5391266,1.1818181,1.1922616,1.0088367,0.62175184,0.6664702,1.0719233,0.46708372,0.1535725,0.32879007,1.2727273,1.2128786,0.952976,1.4545455,1.1570839,0.79549515,-0.18181819,1.5266232,-8.396428,0.3217644,0.091068715,2.429752,0.6353173,1.983471,0.84852815,0.5405405,0.2857143,0.2631579,0.5882353,0.5235602,0.61728394,0.4950495,1.8918918,2.054054,0.5285714,1.0857143,0.4868421,0.92105263,0.4857143,0.54571426,0.34637117,0.3084112,0.34513274,0.04109589,0.34615386,0.4868421,1.0857143,0.5285714,1.0882353,2.235294,0.4857143,1.0493827,9.15,0.818,2.32,-0.18032786,0.032786883,0.2021858,0.41530055,0.3442623,1.05,0.4022701,2.5719643,39.522633,0.29698485,-5.994093,1.8847796,1.3300142,1.4171124,0.7056604,2.5719643,0.3,1.65,1.0,0.8715
2,INDONESIA - LIGA 1,2024-04-16,09:00,PSM Makassar,PSIS Semarang,1.95,3.3,3.6,1.85,1.65,1.98,1.85,1.7272727,1.2128786,0.70219284,0.39099178,0.30515918,0.7804747,0.48659644,0.13003919,0.26724237,1.6363636,1.2984415,0.793492,0.8181818,0.9359664,1.1439589,0.8181818,1.6958871,2.0727508,0.5388634,0.09712712,1.0876136,1.0413224,2.0404081,1.1157025,0.6863753,0.90909094,1.0833068,1.1916375,0.35609195,0.44166014,1.240298,0.6180537,0.14640413,0.23687932,1.0,1.2792042,1.2792042,1.5454545,0.78202957,0.5060191,-0.54545456,1.6160353,-2.9627314,0.3430374,0.114615194,0.6363636,2.010178,2.3884296,0.5060191,0.51282054,0.3030303,0.2777778,0.5405405,0.5405405,0.6060606,0.5050505,1.6923077,1.8461539,0.59090906,1.0909091,0.5416667,0.9166667,0.56060606,0.56060606,0.28900236,0.25714287,0.2972973,0.04347826,0.2815534,0.5416667,1.0909091,0.59090906,1.054054,1.945946,0.56060606,1.1212121,8.85,0.818,2.296,-0.15254237,0.033898305,0.22033899,0.40677965,0.2979389,0.8789198,0.33800265,2.152905,34.01935,0.0,0.0,1.8162394,1.3461539,1.3492063,0.7411765,2.152905,0.3,1.35,1.0,0.8446
3,SWEDEN - SUPERETTAN,2024-04-16,14:00,Oster,Orebro,1.53,4.0,6.0,1.7,1.8,1.95,2.1,1.9090909,1.2398347,0.64943725,0.33644053,0.24847196,0.7385316,0.47186923,0.22666365,0.48035267,1.9090909,1.2398347,0.64943725,0.72727275,0.74965554,1.0307764,1.1818181,1.7486713,1.4796449,0.6523074,0.11313531,1.2806991,2.9504132,0.802246,0.72727275,0.74965554,0.45454547,0.8907235,1.9595917,0.48389083,0.41804975,0.86393404,0.48296627,0.14015688,0.29020014,1.2727273,1.0523489,0.82684547,2.5454545,1.1570839,0.45456865,-1.2727273,1.8630819,-1.4638501,0.37543532,0.08986942,1.9090909,0.70156586,2.5454545,1.1570839,0.6535948,0.25,0.16666667,0.5882353,0.47619048,0.5555556,0.51282054,2.6143792,3.9215686,0.3825,1.5,0.255,0.6666667,0.425,0.525,0.5960341,0.44665462,0.5936255,0.2,0.40350878,0.255,1.5,0.3825,0.9,3.5294118,0.425,0.9444444,11.53,1.455,2.131,-0.21422376,0.17346054,0.13269731,0.5203816,0.58259696,2.2391145,0.64071727,5.484688,51.002335,0.56568545,-11.309933,2.127451,1.1535947,1.8441926,0.5422427,5.484688,2.0,2.47,1.0,0.9909
4,ENGLAND - LEAGUE ONE,2024-04-16,15:45,Burton,Cheltenham,2.4,3.4,2.88,2.15,1.91,1.91,1.67,0.90909094,1.3111095,1.4422206,0.30690023,0.31477287,1.025652,0.5988097,0.099714376,0.16652097,0.6363636,0.64282435,1.0101526,1.4545455,1.304791,0.89704376,-0.8181818,1.6414064,-2.0061634,0.32958177,0.098741986,0.4829727,1.1570247,0.35355338,2.2479339,0.8442765,1.0909091,1.2398347,1.1365151,0.34887117,0.3062683,0.8778837,0.5328542,0.077677034,0.14577541,0.72727275,0.6165755,0.84779125,1.0909091,0.9958592,0.91287094,-0.36363637,1.06794,-2.936835,0.26999813,0.06812558,0.72727275,0.6165755,1.4876033,0.73029673,0.41666666,0.29411766,0.3472222,0.4651163,0.5988024,0.5235602,0.5235602,1.4166666,1.2,0.7058824,0.84705883,0.8333333,1.1805556,0.63235295,0.49117646,0.14228205,0.1724138,0.09090909,0.08280255,0.22522523,0.8333333,0.84705883,0.7058824,1.1162791,1.3395349,0.63235295,1.1256545,8.68,-0.182,2.551,-0.115207374,-0.059907835,0.2764977,0.33179724,0.17285714,0.50013334,0.2039409,1.2250714,26.565052,0.6788225,13.495733,1.5972222,1.4583334,1.0952381,0.9130435,1.2250714,0.52,1.0,1.0,0.5171
5,ENGLAND - LEAGUE ONE,2024-04-16,15:45,Port Vale,Wycombe,2.4,3.4,2.9,2.05,1.8,1.95,1.75,0.8181818,1.1134044,1.3608277,0.50770605,0.48055005,0.94651234,0.5018878,0.10936624,0.21790972,1.3636364,1.1499192,0.84327406,1.7272727,1.1354542,0.6573682,-0.36363637,1.5534552,-4.2720017,0.3715943,0.09177925,0.86761534,1.8595041,0.84327406,2.9834712,0.6573682,1.1818181,1.1922616,1.0088367,0.3983694,0.4141339,1.0395726,0.5729692,0.11578047,0.20207103,0.90909094,0.9958592,1.0954452,0.8181818,0.5749596,0.7027284,0.09090909,1.0833068,11.916375,0.31351173,0.09081083,1.2396694,0.73029673,0.5206612,0.9035079,0.41666666,0.29411766,0.3448276,0.4878049,0.5714286,0.5555556,0.51282054,1.4166666,1.2083334,0.7058824,0.85294116,0.82758623,1.1724138,0.60294116,0.5147059,0.14288686,0.1724138,0.094339624,0.07936508,0.24770643,0.82758623,0.85294116,0.7058824,1.1707317,1.4146341,0.60294116,1.1388888,8.7,-0.364,2.306,-0.11494253,-0.057471264,0.27586207,0.33333334,0.1724138,0.5,0.21927984,1.2247449,26.565052,0.42426407,8.530766,1.5948275,1.4511495,1.0990099,0.9099099,1.2247449,0.5,1.0,1.0,0.5371
6,ENGLAND - LEAGUE ONE,2024-04-16,15:45,Portsmouth,Barnsley,1.83,3.6,4.33,1.8,1.7,2.05,2.0,2.3636363,1.06794,0.45182076,0.41034308,0.20964594,0.5109041,0.3525167,0.16371067,0.46440542,2.2727273,1.1354542,0.49959984,1.1818181,0.7158189,0.6056929,1.0909091,1.6211413,1.4860462,0.6116584,0.105428964,1.4421928,3.0991735,0.8326664,1.1818181,0.7158189,1.9090909,1.2398347,0.64943725,0.68426114,0.37477458,0.5477069,0.25476658,0.116337284,0.45664266,2.0,1.0444659,0.52223295,1.4545455,0.6555548,0.4506939,0.54545456,0.9875255,1.8104634,0.4085624,0.10492265,1.2727273,1.6413037,1.4545455,0.6555548,0.5464481,0.2777778,0.23094688,0.5555556,0.5,0.5882353,0.4878049,1.9672132,2.36612,0.5083333,1.2027777,0.42263278,0.8314088,0.5,0.5555556,0.39522877,0.32596686,0.40584415,0.092055485,0.33333334,0.42263278,1.2027777,0.5083333,1.0166667,2.4055555,0.5,1.0588236,9.76,0.455,2.308,-0.18135247,0.07479508,0.1875,0.44364753,0.39514792,1.2855479,0.44174263,3.1489363,41.508827,0.28284273,-5.710593,1.8702911,1.2392887,1.5091649,0.6626181,3.1489363,0.73,1.77,1.0,0.9368
7,ENGLAND - LEAGUE ONE,2024-04-16,15:45,Oxford Utd,Lincoln,2.05,3.5,3.6,2.0,1.8,1.95,1.85,1.6363636,1.2984415,0.793492,0.6994901,0.5655844,0.80856675,0.31360227,0.12998544,0.4144914,2.2727273,1.4200454,0.62482,1.3636364,0.88139635,0.6463573,0.90909094,1.928473,2.1213202,0.47254282,0.1078714,1.372635,3.7190082,0.86780554,2.107438,0.5703153,1.7272727,1.2128786,0.70219284,0.64441764,0.6316022,0.9801132,0.36963522,0.11828865,0.32001454,1.6363636,1.4316378,0.8748898,0.90909094,0.8999541,0.98994946,0.72727275,1.8136307,2.4937422,0.3227475,0.1258349,1.338843,1.7497796,1.4876033,0.54997194,0.4878049,0.2857143,0.2777778,0.5,0.5405405,0.5555556,0.51282054,1.7073171,1.7560976,0.5857143,1.0285715,0.5694444,0.9722222,0.5714286,0.5285714,0.27734625,0.26126125,0.27433628,0.014084507,0.27272728,0.5694444,1.0285715,0.5857143,1.025,1.8,0.5714286,1.1111112,9.15,-0.091,2.511,-0.15846995,0.010928961,0.22404371,0.39344263,0.2844156,0.8674676,0.31628394,2.124853,35.942112,0.21213204,4.289153,1.7411925,1.3211383,1.3179487,0.75875485,2.124853,0.1,1.45,1.0,0.8258
8,ARGENTINA - COPA DE LA LIGA PROFESIONAL,2024-04-16,19:30,Defensa y Justicia,Newells Old Boys,2.4,3.3,2.9,2.4,2.1,1.67,1.53,1.6363636,1.2984415,0.793492,0.37532988,0.3146581,0.83835083,0.5087711,0.17439863,0.34278408,1.1818181,0.9359664,0.79197156,1.0909091,1.1642044,1.0671874,0.09090909,1.8317674,20.14944,0.42851326,0.09668798,0.8051657,0.8595041,1.2869538,0.7933884,1.6007811,1.8181819,1.3360853,0.73484695,0.43416455,0.40810615,0.9399803,0.5067864,0.11807765,0.23299293,1.1818181,1.1134044,0.94211143,0.54545456,0.6555548,1.2018504,0.6363636,1.4937888,2.3473823,0.3238348,0.06269273,1.0743802,1.2247449,0.34710744,1.0301576,0.41666666,0.3030303,0.3448276,0.41666666,0.6535948,0.47619048,0.5988024,1.375,1.2083334,0.72727275,0.8787879,0.82758623,1.137931,0.72727275,0.46363637,0.13225378,0.15789473,0.094339624,0.06451613,0.15789473,0.82758623,0.8787879,0.72727275,1.0,1.2083334,0.72727275,1.1428572,8.6,-0.182,2.635,-0.10465116,-0.046511628,0.27906978,0.3372093,0.15729941,0.45092496,0.15850541,1.104536,24.227745,1.2303658,23.50904,1.5948275,1.4511495,1.0990099,0.9099099,1.104536,0.4,0.9,1.0,0.5291
9,ARGENTINA - COPA DE LA LIGA PROFESIONAL,2024-04-16,19:30,Boca Juniors,Godoy Cruz,1.62,3.75,6.0,2.4,2.38,1.53,1.53,2.0,1.1281521,0.56407607,0.33520904,0.41709194,1.2442741,0.5256494,0.16909167,0.32168144,1.4545455,1.233151,0.84779125,0.90909094,0.7925271,0.8717798,0.54545456,1.0756508,1.9720266,0.49811468,0.14264287,0.97633004,1.322314,1.356466,0.49586776,1.4529663,2.090909,1.2398347,0.5929644,0.4649058,0.42435893,0.9127848,0.4820269,0.08141594,0.1689033,1.0909091,0.8999541,0.8249579,0.27272728,0.44536176,1.6329932,0.8181818,1.1134044,1.3608277,0.30718982,0.089453645,0.3966942,2.4748738,0.17355372,0.6998542,0.61728394,0.26666668,0.16666667,0.41666666,0.6535948,0.42016807,0.6535948,2.3148148,3.7037036,0.432,1.6,0.27,0.625,0.64,0.408,0.5517186,0.39664805,0.5748032,0.23076923,0.2195122,0.27,1.6,0.432,0.675,2.5,0.64,1.0084034,11.37,-0.091,2.368,-0.18733509,0.19788918,0.14248021,0.5277045,0.5779087,2.190274,0.5573426,5.3650537,46.802902,1.2303658,23.50904,2.0185184,1.1172839,1.8066298,0.5535168,5.3650537,2.25,2.13,1.0,0.9746
10,COLOMBIA - PRIMERA A,2024-04-16,20:10,Jaguares de Cordoba,Dep. Cali,1.91,3.0,4.33,2.3,2.0,1.73,1.6,1.3636364,1.2984415,0.95219046,0.32239422,0.35022822,1.0863353,0.59380335,0.11421018,0.19233671,0.90909094,0.9958592,1.0954452,0.72727275,0.6165755,0.84779125,0.18181819,1.1922616,6.5574384,0.348207,0.067790695,0.62864894,1.9008265,0.47628048,0.9917355,0.45215532,0.54545456,0.8907235,1.6329932,0.53258264,0.45812568,0.8601964,0.4630911,0.06040321,0.13043483,1.0,0.9534626,0.9534626,2.0,1.1281521,0.56407607,-1.0,1.1281521,-1.1281521,0.21046568,0.060320213,0.6363636,1.4982984,3.4545455,0.6531407,0.5235602,0.33333334,0.23094688,0.4347826,0.625,0.5,0.5780347,1.5706806,2.2670157,0.63666666,1.4433334,0.44110855,0.69284064,0.76666665,0.53333336,0.33434996,0.22199592,0.3878205,0.1814461,0.13207547,0.44110855,1.4433334,0.63666666,0.8304348,1.8826087,0.76666665,1.15,9.24,0.818,2.189,-0.11796537,0.14393939,0.20670995,0.46861473,0.3935006,1.2119819,0.36868533,2.9687371,28.590384,0.98994946,19.290047,1.8016275,1.2164009,1.4811133,0.6751678,2.9687371,1.33,1.09,1.0,0.8837
