,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-04-16,08:00:00,CHINA - SUPER LEAGUE,Dalian Yingbo,Henan Songshan Longmen,2.34,3.5,3.25,13.0,1.2422683
2,2025-04-16,08:00:00,CHINA - SUPER LEAGUE,Zhejiang Professional,Meizhou Hakka,1.5,6.6,5.2,40.0,1.2423319
3,2025-04-16,08:35:00,CHINA - SUPER LEAGUE,Chengdu Rongcheng,Yunnan Yukun,1.32,10.5,5.8,44.0,1.2422749
4,2025-04-16,09:00:00,CHINA - SUPER LEAGUE,Shanghai Shenhua,Qingdao Hainiu,1.14,22.0,10.0,95.0,1.2422776
5,2025-04-16,13:30:00,DENMARK - 1ST DIVISION,Hobro,Vendsyssel,2.06,4.0,3.5,27.0,1.2422779
6,2025-04-16,13:30:00,DENMARK - 1ST DIVISION,Hvidovre IF,Fredericia,2.72,2.8,3.3,10.5,1.2422409
7,2025-04-16,14:00:00,DENMARK - SUPERLIGA,Silkeborg,Aalborg,1.8,4.6,4.2,24.0,1.2420524
8,2025-04-16,15:30:00,ENGLAND - PREMIER LEAGUE,Newcastle,Crystal Palace,1.76,5.2,4.0,22.0,1.2419705
9,2025-04-16,16:00:00,EUROPE - CHAMPIONS LEAGUE,Real Madrid,Arsenal,1.9,4.2,4.1,18.5,1.2421136
10,2025-04-16,16:00:00,EUROPE - CHAMPIONS LEAGUE,Inter,Bayern Munich,2.76,2.64,3.8,14.0,1.2421138
11,2025-04-16,16:00:00,PARAGUAY - PRIMERA DIVISION,Ameliano,General Caballero,2.14,3.9,3.15,110.0,1.2422588
12,2025-04-16,18:30:00,BRAZIL - SERIE A,Botafogo FR,Sao Paulo,1.86,5.2,3.55,13.5,1.2420139
13,2025-04-16,19:00:00,BRAZIL - SERIE A,Mirassol,Gremio,2.52,3.4,3.15,9.8,1.242015
14,2025-04-16,19:00:00,BRAZIL - SERIE A,Sport Recife,Bragantino,2.42,3.45,3.2,11.0,1.2420148
15,2025-04-16,19:30:00,BRAZIL - SERIE A,Internacional,Palmeiras,2.88,2.94,3.1,9.0,1.2420273
16,2025-04-16,19:30:00,BRAZIL - SERIE A,Corinthians,Fluminense,2.06,4.7,3.25,12.5,1.2420145
17,2025-04-16,20:00:00,BRAZIL - SERIE B,Avai,Operario,2.12,4.4,2.98,14.0,1.2423141
18,2025-04-16,21:00:00,BRAZIL - SERIE B,Coritiba,Novorizontino,2.42,3.7,2.98,10.5,1.2423142
19,2025-04-16,21:30:00,BRAZIL - SERIE A,Vitoria,Fortaleza,2.52,3.4,3.15,10.5,1.2420142
20,2025-04-16,21:30:00,BRAZIL - SERIE A,Flamengo RJ,Juventude,1.23,17.5,7.2,50.0,1.2420144
21,2025-04-16,21:30:00,BRAZIL - SERIE A,Santos,Atletico-MG,2.44,3.45,3.25,9.8,1.2420143
