,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,ROMANIA - LIGA 2,07/10/2023,05:00,Alexandria,Ceahlaul,2.95,3.2,2.35
2,GEORGIA - CRYSTALBET EROVNULI LIGA,07/10/2023,08:00,Samtredia,Dinamo Tbilisi,4.8,4.15,1.52
3,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,07/10/2023,12:00,Al Akhdoud,Al Hilal,15.0,7.0,1.13
4,MONTENEGRO - PRVA CRNOGORSKA LIGA,07/10/2023,14:00,Petrovac,Decic,3.15,2.92,2.32
