,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 1,2024-06-15,06:00,Pohang,Daejeon,1.75,3.6,4.5,1.93,1.93,1.8,1.91,1.7272727,0.9620914,0.5570003,0.3133286,0.30753163,0.98149866,0.578615,0.1571899,0.27166578,1.0,0.8528029,0.8528029,0.54545456,0.6555548,1.2018504,0.45454547,0.6555548,1.4422206,0.4749183,0.07070882,0.7374591,1.3636364,0.62538874,0.74380165,0.48074016,0.72727275,0.86243933,1.1858541,0.5180721,0.39850423,0.7692061,0.43390998,0.072623126,0.1673691,1.0909091,0.8999541,0.8249579,1.7272727,1.2128786,0.70219284,-0.6363636,1.2984415,-2.0404081,0.29901168,0.057725452,1.0909091,0.8999541,4.935065,0.4245075,0.5714286,0.2777778,0.22222222,0.5181347,0.5181347,0.5555556,0.5235602,2.057143,2.5714285,0.4861111,1.25,0.3888889,0.8,0.5361111,0.5361111,0.42899057,0.34579438,0.44,0.11111111,0.30198914,0.3888889,1.25,0.4861111,0.9067358,2.3316061,0.5361111,1.0722222,9.85,1.0,1.825,-0.18781726,0.09137056,0.17766498,0.4568528,0.42703,1.4020817,0.45155331,3.434385,42.768826,0.0,0.0,1.9365079,1.2380953,1.5641025,0.6393443,3.434385,0.9,1.85,1,0.9319
2,SOUTH KOREA - K LEAGUE 1,2024-06-15,07:00,Gwangju FC,Gimcheon Sangmu,2.1,3.5,3.3,1.95,1.9,1.73,2.0,1.1818181,1.4024771,1.1867114,0.38867134,0.34323516,0.8830987,0.54061395,0.13627456,0.2520737,1.2727273,1.2128786,0.952976,1.5454545,0.9875255,0.63898706,-0.27272728,1.5427784,-5.656854,0.48600015,0.076584056,0.8793637,1.3884298,1.1118053,2.2479339,0.6789238,1.8181819,1.1134044,0.61237246,0.63618183,0.5757535,0.9050141,0.43798596,0.1322131,0.30186608,1.9090909,2.0205555,1.0583862,1.1818181,1.5266232,1.2917582,0.72727275,2.004128,2.755676,0.3993191,0.12974289,3.2975206,1.1697953,1.7190082,1.0495535,0.47619048,0.2857143,0.3030303,0.51282054,0.5263158,0.5780347,0.5,1.6666666,1.5714285,0.6,0.94285715,0.6363636,1.060606,0.55714285,0.54285717,0.24227096,0.25,0.22222222,0.029411765,0.28440368,0.6363636,0.94285715,0.6,1.0769231,1.6923077,0.55714285,1.1271676,8.9,-0.636,2.516,-0.15730338,-0.02247191,0.23595506,0.37078652,0.25523183,0.7571878,0.29507485,1.8547237,34.99202,0.07071068,1.4320962,1.7316017,1.3852814,1.25,0.8,1.8547237,0.2,1.4,1,0.6486
3,SOUTH KOREA - K LEAGUE 2,2024-06-15,07:00,Jeonnam,Bucheon FC 1995,2.15,3.1,3.4,2.15,1.67,1.83,1.83,1.8181819,1.3360853,0.73484695,0.635533,0.4532476,0.71317714,0.34604073,0.1957071,0.5655609,1.9090909,1.0833068,0.5674465,1.0909091,1.1642044,1.0671874,0.8181818,1.9455395,2.3778815,0.47659355,0.110127784,1.1928422,2.7768595,0.74477345,1.1900827,1.0671874,1.0,1.0444659,1.0444659,0.2742706,0.26061657,0.950217,0.60716724,0.07015239,0.11554047,0.54545456,0.4979296,0.91287094,1.0,1.1281521,1.1281521,-0.45454547,1.1570839,-2.5455844,0.3153349,0.0805575,0.9917355,0.2738613,1.4545455,0.7756046,0.4651163,0.32258064,0.29411766,0.4651163,0.5988024,0.5464481,0.5464481,1.4418604,1.5813954,0.6935484,1.0967742,0.63235295,0.9117647,0.6935484,0.5387097,0.2074534,0.18095239,0.22522523,0.046153847,0.18095239,0.63235295,1.0967742,0.6935484,1.0,1.5813954,0.6935484,1.1748633,8.65,0.818,2.381,-0.10982659,0.03468208,0.24855492,0.39306358,0.22632106,0.65255904,0.23955071,1.5984367,25.407719,0.6788225,13.495733,1.6894665,1.3474692,1.2538071,0.7975708,1.5984367,0.3,0.95,1,0.7872
4,SWEDEN - SUPERETTAN,2024-06-15,10:00,Utsikten,Varberg,1.85,3.6,4.1,1.9,1.95,1.75,2.0,1.5454545,1.1570839,0.7487013,0.30352417,0.29288942,0.9649624,0.59242445,0.15644191,0.2640707,1.0909091,1.1642044,1.0671874,1.2727273,2.004128,1.574672,-0.18181819,2.3671303,-13.019217,0.5220325,0.13505985,0.8064708,1.1900827,1.0671874,0.92561984,2.755676,0.18181819,0.3856946,2.1213202,0.4392647,0.5909337,1.3452792,0.5816838,0.14688604,0.25251868,0.72727275,0.86243933,1.1858541,2.909091,1.781447,0.61237246,-2.1818182,2.0368507,-0.9335565,0.19994117,0.12161482,0.9917355,0.6324555,4.4958677,1.152701,0.5405405,0.2777778,0.24390244,0.5263158,0.51282054,0.5714286,0.5,1.945946,2.2162163,0.5138889,1.1388888,0.4512195,0.8780488,0.5277778,0.5416667,0.37442875,0.32110092,0.37815127,0.064935066,0.3090909,0.4512195,1.1388888,0.5138889,0.9736842,2.1578948,0.5277778,1.0857143,9.55,1.364,1.543,-0.18324608,0.05235602,0.19371727,0.42931938,0.37113735,1.181454,0.4047417,2.8939593,41.185925,0.07071068,-1.4320962,1.865524,1.2722479,1.4663212,0.6819788,2.8939593,0.5,1.75,1,0.921
5,SPAIN - PRIMERA RFEF,2024-06-15,15:30,Malaga,Gimnastic,2.05,2.9,4.1,2.6,1.44,2.2,1.6,2.0,1.1281521,0.56407607,0.251214,0.16968548,0.6754618,0.5428934,0.17432682,0.3211069,1.3636364,0.97912085,0.718022,0.45454547,0.4979296,1.0954452,0.90909094,1.2398347,1.3638182,0.5881342,0.101829536,0.9758853,1.2396694,1.0770329,0.3305785,0.6846532,1.7272727,1.2128786,0.70219284,0.3799818,0.34708932,0.9134367,0.533174,0.096737124,0.18143632,0.90909094,0.7925271,0.8717798,0.72727275,0.9620914,1.3228756,0.18181819,1.2662171,6.9641943,0.3498089,0.05516745,0.5785124,1.2453997,1.6528926,0.4233202,0.4878049,0.3448276,0.24390244,0.3846154,0.6944444,0.45454547,0.625,1.4146341,2.0,0.70689654,1.4137931,0.5,0.70731705,0.8965517,0.49655172,0.27885264,0.17171717,0.33333334,0.17142858,0.054545455,0.5,1.4137931,0.70689654,0.78846157,1.5769231,0.8965517,1.1818181,9.05,0.273,2.341,-0.09392265,0.13259669,0.22651933,0.45303866,0.34142575,1.0299677,0.29747164,2.522895,23.025492,1.6404878,30.113733,1.7073171,1.2195122,1.4,0.71428573,2.522895,1.2,0.85,1,0.8286
6,ARGENTINA - LIGA PROFESIONAL,2024-06-15,16:00,Union de Santa Fe,San Lorenzo,2.2,3.0,3.7,3.1,1.36,2.5,1.5,1.6363636,1.2984415,0.793492,0.27556396,0.20512442,0.7443805,0.51841944,0.11914648,0.2298264,1.1818181,1.1134044,0.94211143,0.8181818,1.0285189,1.2570788,0.36363637,1.3666633,3.7583241,0.4498261,0.098510705,0.8158221,1.2892562,1.0206207,0.74380165,1.1313709,0.90909094,0.7925271,0.8717798,0.29591462,0.2977295,1.0061331,0.5793841,0.063094914,0.10889998,0.6363636,0.64282435,1.0101526,1.0,1.2060454,1.2060454,-0.36363637,0.97912085,-2.6925824,0.30341506,0.0749508,0.5206612,0.7856742,0.90909094,1.3266499,0.45454547,0.33333334,0.27027026,0.32258064,0.7352941,0.4,0.6666667,1.3636364,1.6818181,0.73333335,1.2333333,0.5945946,0.8108108,1.0333333,0.45333335,0.21679841,0.15384616,0.2542373,0.104477614,0.016393442,0.5945946,1.2333333,0.73333335,0.7096774,1.1935484,1.0333333,1.24,8.9,0.727,2.091,-0.08988764,0.07865169,0.24719101,0.41573033,0.25299618,0.75055534,0.20548047,1.8384776,21.801409,2.4607315,41.02327,1.6339066,1.2653563,1.2912621,0.7744361,1.8384776,0.7,0.8,1,0.7565
7,ARGENTINA - LIGA PROFESIONAL,2024-06-15,20:30,Atl. Tucuman,Defensa y Justicia,1.95,3.4,4.0,2.35,1.57,2.1,1.67,1.0909091,0.9958592,0.91287094,0.20479926,0.21854438,1.0671151,0.6480471,0.11164893,0.1722852,0.8181818,0.9359664,1.1439589,1.1818181,1.0285189,0.8702853,-0.36363637,1.1499192,-3.1622777,0.42192373,0.09186283,0.62005275,1.1157025,0.6863753,0.75206614,1.6162441,1.0909091,1.2398347,1.1365151,0.3738563,0.33086988,0.8850189,0.51721174,0.08284008,0.16016665,0.90909094,0.8999541,0.98994946,1.3636364,1.06794,0.78315604,-0.45454547,1.4373989,-3.1622777,0.2676872,0.0724289,0.90909094,0.8999541,1.3636364,1.06794,0.51282054,0.29411766,0.25,0.42553192,0.6369427,0.47619048,0.5988024,1.7435898,2.0512822,0.5735294,1.1764706,0.4875,0.85,0.6911765,0.4617647,0.32617715,0.27102804,0.34453782,0.08108108,0.1826087,0.4875,1.1764706,0.5735294,0.82978725,1.7021277,0.6911765,1.1190476,9.35,0.0,2.236,-0.15508021,0.06417112,0.20855615,0.42780748,0.33816925,1.0539608,0.32207596,2.5816662,35.942112,1.1030866,21.305784,1.7884616,1.2628205,1.4162437,0.7060932,2.5816662,0.6,1.45,1,0.796
8,USA - MLS,2024-06-15,20:30,Toronto FC,Chicago Fire,1.95,3.6,3.75,1.73,2.08,1.67,2.1,1.3636364,1.4937888,1.0954452,0.6562992,0.3863083,0.5886162,0.31983808,0.12523136,0.39154613,1.9090909,1.3111095,0.6867717,1.7272727,1.354515,0.78419286,0.18181819,1.8497263,10.173495,0.40780437,0.08929728,1.1584476,2.2561984,1.1094004,3.2975206,0.7095078,0.72727275,0.86243933,1.1858541,0.37515742,0.37288216,0.99393517,0.5620272,0.05796916,0.10314298,0.6363636,0.64282435,1.0101526,1.4545455,1.1570839,0.79549515,-0.8181818,1.2662171,-1.5475987,0.21373788,0.040777307,1.214876,0.33671752,2.5123968,0.66989064,0.51282054,0.2777778,0.26666668,0.5780347,0.48076922,0.5988024,0.47619048,1.8461539,1.9230769,0.5416667,1.0416666,0.52,0.96,0.48055556,0.5777778,0.3220852,0.2972973,0.31578946,0.020408163,0.35084426,0.52,1.0416666,0.5416667,1.1271676,2.16763,0.48055556,1.0359281,9.3,0.636,2.356,-0.17741935,0.016129032,0.20967741,0.4032258,0.32217717,0.9987492,0.3862194,2.446426,39.522633,0.49497473,-9.926246,1.8051282,1.3128206,1.375,0.72727275,2.446426,0.15,1.65,1,0.8693
9,USA - MLS,2024-06-15,20:30,Philadelphia Union,Inter Miami,1.85,4.2,3.6,1.44,2.7,1.44,2.63,1.2727273,1.1354542,0.8921426,0.34623024,0.2661916,0.76882833,0.5104332,0.13385198,0.26223212,1.4545455,1.0756508,0.73951,1.2727273,1.0523489,0.82684547,0.18181819,1.0285189,5.656854,0.55510783,0.058370188,1.0048267,3.4380164,0.45508307,1.5041323,0.890449,1.6363636,1.2984415,0.793492,0.6912158,0.5714635,0.82675123,0.42145428,0.12200494,0.2894856,1.6363636,1.3666633,0.83518314,1.6363636,1.2264307,0.74948543,0.0,1.9540168,1.0,0.3426916,0.10049709,2.0826447,1.0738069,2.5289257,0.7935728,0.5405405,0.23809524,0.2777778,0.6944444,0.37037036,0.6944444,0.38022813,2.2702703,1.945946,0.44047618,0.85714287,0.5138889,1.1666666,0.34285715,0.64285713,0.38110706,0.38842976,0.32110092,0.07692308,0.4893617,0.5138889,0.85714287,0.44047618,1.2847222,2.5,0.34285715,1.0,9.65,-0.364,2.434,-0.24352331,-0.062176164,0.19170985,0.373057,0.37958452,1.2209969,0.48162293,2.9908192,49.600094,1.7819091,-32.210926,1.8993994,1.3738738,1.3825136,0.7233202,2.9908192,0.6,2.35,1,0.848
10,USA - MLS,2024-06-15,20:30,New England Revolution,Vancouver Whitecaps,2.35,3.5,2.9,1.67,2.15,1.57,2.25,0.90909094,1.3111095,1.4422206,0.25994226,0.23189183,0.8920897,0.6175231,0.08912713,0.14433005,0.72727275,0.6165755,0.84779125,1.4545455,1.1570839,0.79549515,-0.72727275,1.354515,-1.8624581,0.4296069,0.046762414,0.57843983,1.3884298,0.3229681,1.8512397,0.9091373,1.4545455,1.233151,0.84779125,0.64945215,0.45780113,0.70490354,0.39297083,0.047314085,0.12040101,1.3636364,0.97912085,0.718022,1.3636364,1.4316378,1.0498677,0.0,1.7056057,1.0,0.27579874,0.076672256,2.479339,0.53851646,2.6033058,0.7499055,0.42553192,0.2857143,0.3448276,0.5988024,0.4651163,0.6369427,0.44444445,1.4893616,1.2340425,0.67142856,0.82857144,0.8103448,1.2068965,0.47714287,0.6142857,0.1627918,0.1965812,0.104761906,0.09375,0.3539652,0.8103448,0.82857144,0.67142856,1.4071857,1.736527,0.47714287,1.0636942,8.75,-0.545,2.544,-0.13142857,-0.068571426,0.26857144,0.33142856,0.19720496,0.5751811,0.2995964,1.4089003,29.898901,0.6788225,-13.495733,1.6214234,1.4600147,1.1105528,0.9004525,1.4089003,0.6,1.15,1,0.5126
