,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,25/08/2023,07:00,SOUTH KOREA - K LEAGUE 1,Suwon FC,Incheon,3.25,3.5,2.15,1.73,1.62,2.2,1.04,1.33,1.22,5.5,1.14
2,25/08/2023,07:30,SOUTH KOREA - K LEAGUE 1,Jeonbuk,Daejeon,1.67,3.8,5.0,1.7,1.73,2.0,1.04,1.33,1.2,5.0,1.17
3,25/08/2023,08:35,CHINA - SUPER LEAGUE,Henan Songshan Longmen,Shanghai Port,4.33,4.33,1.7,1.67,1.67,2.1,1.03,1.3,1.2,5.0,1.17
4,25/08/2023,08:35,CHINA - SUPER LEAGUE,Shenzhen,Shandong Taishan,17.0,9.0,1.13,1.33,2.05,1.7,1.01,1.18,1.08,2.75,1.4
5,25/08/2023,09:00,THAILAND - THAI LEAGUE 1,Lamphun Warrior,Bangkok Utd,4.42,3.86,1.71,1.74,1.68,2.13,1.01,1.33,1.21,4.9,1.12
6,25/08/2023,13:00,POLAND - EKSTRAKLASA,Stal Mielec,Radomiak Radom,3.4,3.4,2.1,1.98,1.8,1.95,1.05,1.4,1.29,6.5,1.11
7,25/08/2023,13:10,AUSTRIA - 2. LIGA,Admira,Amstetten,1.78,3.94,4.15,1.68,1.62,2.23,12.0,1.31,1.18,4.55,1.14
8,25/08/2023,14:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Mladost DG,Jezero,2.32,3.25,2.76,2.1,1.88,1.88,1.04,1.42,1.36,7.7,1.05
10,25/08/2023,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Seraing,Waregem,3.2,3.5,2.05,1.67,1.57,2.25,1.03,1.3,1.2,5.0,1.17
9,25/08/2023,15:00,NETHERLANDS - EERSTE DIVISIE,Roda,Oss,1.62,3.8,5.25,1.57,1.62,2.2,1.03,1.29,1.17,4.33,1.2
11,25/08/2023,15:45,IRELAND - PREMIER DIVISION,Drogheda,Cork City,1.91,3.3,3.8,2.0,1.8,1.95,1.05,1.4,1.29,7.0,1.1
12,25/08/2023,16:30,SPAIN - LALIGA2,FC Cartagena SAD,Levante,2.75,3.25,2.63,2.35,2.0,1.73,1.08,1.5,1.4,10.0,1.06
13,25/08/2023,18:00,ARGENTINA - PRIMERA NACIONAL,Aldosivi,Atl. Rafaela,2.5,3.3,2.8,2.35,2.0,1.73,1.08,1.5,1.44,10.0,1.06
14,25/08/2023,19:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Arsenal Sarandi,Argentinos Jrs,4.5,3.4,1.85,2.5,2.25,1.57,1.1,1.57,1.5,13.0,1.04
15,25/08/2023,20:00,ARGENTINA - PRIMERA NACIONAL,Temperley,San Martin S.J.,2.25,3.2,3.3,2.5,2.1,1.67,1.1,1.53,1.5,11.0,1.05
16,25/08/2023,20:00,PARAGUAY - PRIMERA DIVISION,Ameliano,Guairena FC,1.7,3.6,4.33,1.93,1.83,1.83,1.05,1.4,1.29,6.5,1.11
17,25/08/2023,20:30,CANADA - CANADIAN PREMIER LEAGUE,York Utd,Vancouver FC,1.58,4.15,4.87,1.61,1.63,2.22,1.02,1.28,1.16,4.25,1.17
18,25/08/2023,21:00,BOLIVIA - DIVISION PROFESIONAL,Oriente Petrolero,Guabira,1.65,3.5,5.0,1.9,1.83,1.83,1.06,1.36,1.29,6.5,1.11
19,25/08/2023,21:30,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Colon Santa Fe,Gimnasia L.P.,1.91,3.3,4.33,2.3,2.0,1.73,1.08,1.5,1.4,10.0,1.06
