,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-07-22,07:30:00,SOUTH KOREA - K LEAGUE 1,Gwangju FC,Gimcheon Sangmu,2.62,2.86,3.4,13.0,1.2457844
2,2025-07-22,07:30:00,SOUTH KOREA - K LEAGUE 1,Anyang,Daegu,2.08,3.7,3.65,18.5,1.2457983
3,2025-07-22,13:00:00,NORWAY - OBOS-LIGAEN,Egersund,Aalesund,3.5,2.1,3.8,16.0,1.2456906
4,2025-07-22,19:00:00,BRAZIL - SERIE B,Operario,Atletico GO,2.86,3.05,3.0,9.6,1.2457889
5,2025-07-22,20:00:00,BRAZIL - SERIE B,Athletico-PR,Ferroviaria,1.55,7.4,4.2,21.0,1.2458235
6,2025-07-22,20:00:00,BOLIVIA - DIVISION PROFESIONAL,Tomayapo,Nacional Potosi,2.08,3.6,3.65,18.5,1.2458781
7,2025-07-22,21:35:00,BRAZIL - SERIE B,Vila Nova FC,CRB,2.14,3.85,3.3,980.0,1.2458144
