,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-07-04,13:00:00,EGYPT - PREMIER LEAGUE,Al Ahly,El Daklyeh,1.14,34.0,8.6,1000.0,1.2303292
2,2024-07-04,13:00:00,EGYPT - PREMIER LEAGUE,El Gaish,Al Ittihad,3.15,2.84,2.84,8.8,1.230329
3,2024-07-04,13:00:00,ESTONIA - MEISTRILIIGA,Tammeka,Nomme Utd,1.64,5.3,4.2,980.0,1.2303705
4,2024-07-04,13:00:00,ESTONIA - MEISTRILIIGA,Levadia,Flora,1.64,5.2,4.0,980.0,1.230371
5,2024-07-04,13:00:00,ESTONIA - MEISTRILIIGA,Paide,Narva,1.6,5.3,4.3,980.0,1.2303709
6,2024-07-04,15:00:00,BRAZIL - SERIE D,Jacuipense,ASA,2.18,2.98,2.78,1000.0,1.2303848
7,2024-07-04,15:45:00,IRELAND - PREMIER DIVISION,Waterford,St. Patricks,2.84,2.68,3.45,11.5,1.230256
8,2024-07-04,15:45:00,IRELAND - PREMIER DIVISION,Sligo Rovers,Derry City,6.8,1.62,4.0,7.0,1.2302557
9,2024-07-04,15:45:00,IRELAND - DIVISION 1,Treaty United,Cobh Ramblers,2.48,3.05,3.5,1000.0,1.2302556
10,2024-07-04,15:45:00,IRELAND - PREMIER DIVISION,Drogheda,Shelbourne,4.9,1.96,3.4,7.4,1.2302558
11,2024-07-04,15:45:00,IRELAND - PREMIER DIVISION,Galway,Bohemians,2.24,3.75,3.4,11.5,1.2302557
12,2024-07-04,15:45:00,IRELAND - DIVISION 1,Wexford,Cork City,4.5,1.84,3.75,9.4,1.2302555
13,2024-07-04,15:45:00,IRELAND - DIVISION 1,Bray,Longford,1.7,5.4,4.1,980.0,1.2302554
14,2024-07-04,15:45:00,IRELAND - DIVISION 1,Finn Harps,Kerry,1.79,5.3,3.7,23.0,1.2302552
15,2024-07-04,16:00:00,IRELAND - PREMIER DIVISION,Shamrock Rovers,Dundalk,1.41,9.0,5.2,30.0,1.2302561
16,2024-07-04,19:00:00,BRAZIL - SERIE A,Gremio,Palmeiras,3.55,2.36,3.35,8.2,1.2302233
17,2024-07-04,19:00:00,BRAZIL - SERIE A,Bahia,Juventude,1.57,7.6,4.2,22.0,1.2302259
18,2024-07-04,20:00:00,BRAZIL - SERIE A,Corinthians,Vitoria,1.92,5.1,3.45,14.0,1.2302217
19,2024-07-04,20:00:00,BRAZIL - SERIE A,Fluminense,Internacional,2.92,2.88,3.15,8.8,1.230242
20,2024-07-04,20:00:00,BRAZIL - SERIE C,EC Sao Jose,Athletic Club,3.3,2.48,3.0,8.8,1.2303437
