,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-08-01,09:30:00,UKRAINE - PREMIER LEAGUE,Kolos Kovalivka,Kryvbas,2.76,2.82,3.15,9.6,1.2457038
2,2025-08-01,12:00:00,UKRAINE - PREMIER LEAGUE,Rukh Lviv,SK Poltava,1.89,4.9,3.05,13.0,1.2457038
3,2025-08-01,12:00:00,ARMENIA - PREMIER LEAGUE,Gandzasar Kapan,Ararat Yerevan,2.32,1.38,3.7,980.0,1.2461888
4,2025-08-01,12:00:00,ARMENIA - PREMIER LEAGUE,Gandzasar FC II,Ararat Yerevan,1.01,1.01,1.02,980.0,1.246186
5,2025-08-01,12:30:00,FINLAND - YKKONEN,Jazz Pori,FC Inter 2,2.26,2.56,4.8,980.0,1.2461752
6,2025-08-01,13:00:00,POLAND - DIVISION 1,Wieczysta Krakow,Pruszkow,1.6,5.6,4.2,980.0,1.2461464
7,2025-08-01,13:00:00,FINLAND - YKKONEN,Atlantis,KPV Kokkola,3.1,2.02,4.4,18.5,1.2461753
8,2025-08-01,13:00:00,DENMARK - SUPERLIGA,Fredericia,FC Copenhagen,7.4,1.47,5.2,9.8,1.2460941
9,2025-08-01,14:00:00,DENMARK - 1ST DIVISION,Aalborg,Hobro,1.8,4.4,4.0,22.0,1.2461637
10,2025-08-01,14:00:00,DENMARK - 1ST DIVISION,Kolding IF,Koge,1.49,6.6,4.7,60.0,1.246002
11,2025-08-01,14:00:00,DENMARK - 1ST DIVISION,B.93,Hillerod,4.2,1.82,4.1,980.0,1.2461635
12,2025-08-01,15:00:00,HUNGARY - OTP BANK LIGA,Debrecen,MTK Budapest,2.18,2.98,4.1,26.0,1.2460338
13,2025-08-01,15:00:00,DENMARK - SUPERLIGA,Vejle,Odense,2.9,2.5,3.75,14.0,1.2460942
14,2025-08-01,15:30:00,GERMANY - 2. BUNDESLIGA,Schalke,Hertha Berlin,3.05,2.42,3.7,14.5,1.2454302
15,2025-08-01,15:30:00,POLAND - DIVISION 1,LKS Lodz,Polonia Bytom,2.12,3.4,3.45,980.0,1.2461461
16,2025-08-01,15:45:00,SCOTLAND - CHAMPIONSHIP,Arbroath,Ayr,4.4,1.82,4.0,12.0,1.246055
17,2025-08-01,16:00:00,ENGLAND - LEAGUE ONE,Luton,AFC Wimbledon,1.5,7.4,4.7,28.0,1.2451386
18,2025-08-01,17:15:00,PERU - LIGA 1,Alianza Atl.,FBC Melgar,2.56,3.05,3.25,11.5,1.2460155
19,2025-08-01,19:00:00,BRAZIL - SERIE B,Remo,Ferroviaria,1.9,5.3,3.3,16.5,1.2460263
20,2025-08-01,20:00:00,URUGUAY - PRIMERA DIVISION,Penarol,Progreso,1.26,13.5,6.2,50.0,1.2459447
21,2025-08-01,20:30:00,VENEZUELA - LIGA FUTVE,La Guaira,Academia Anzoategui FC,1.5,7.4,3.9,23.0,1.2461848
22,2025-08-01,21:00:00,PERU - LIGA 1,Deportivo Garcilaso,Cienciano,3.25,2.28,3.5,10.0,1.2460147
23,2025-08-01,21:30:00,BRAZIL - SERIE B,Operario,Criciuma,2.32,3.95,2.96,980.0,1.2460266
