League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Bahraini Premier,2024-04-16,13:00:00,Al Najma (BRN),Sitra,1.75,2.1,2.52,1.1,1.01,1.03,1.03,1.01,1.26,1.27,1.04,1.27,1.04,1.27,1.04,1.02,1.21,1.58,1.12,1.49,2.92,2.28,3.3,2.62,3.7,3.65,8.4,2.74,2.9,5.8,7.4,5.0,8.8,12.0,1.1,1.55,1.55,1.1,0.5714286,0.3968254,0.47619048,0.96153843,0.78740156,0.6329114,0.89285713,1.44,1.2,0.6944444,0.8333333,0.8333333,1.2,0.41269842,0.50396824,0.14824986,0.18032786,0.09090909,0.09090909,0.41573033,0.8333333,0.8333333,0.6944444,1.6826923,2.0192308,0.41269842,0.65822786,6.37,-0.12087912,-0.06593407,0.2747253,0.32967034,0.18156826,0.38552994,0.33818707,0.9443516,21.056705,0.32526913,-6.5601964,0.9443516,0.42,0.77,1,1.0
Norwegian Eliteserien,2024-04-16,14:00:00,Kfum Oslo,Stromsgodset,2.84,2.52,3.5,3.05,1.4,1.46,2.8,1.1,7.4,12.0,1.07,3.6,1.3,1.94,1.87,1.12,3.2,1.73,2.18,12.5,9.6,13.5,6.4,11.0,7.4,10.5,21.0,16.5,11.5,15.0,6.4,6.6,23.0,6.6,6.6,5.7,5.4,7.0,0.35211268,0.2857143,0.3968254,0.53475934,0.5154639,0.5780347,0.4587156,1.2323943,0.8873239,0.81142855,0.72,1.1269841,1.3888888,0.5342857,0.5542857,0.13235748,0.10410095,0.05970149,0.1627907,0.30353817,1.1269841,0.72,0.81142855,1.5187166,1.3475935,0.5342857,1.0809249,8.86,-0.0744921,-0.11060948,0.32054177,0.28442436,0.16920991,0.49973327,0.2528064,1.2240915,18.26289,0.09899495,-2.004534,1.2240915,0.98,0.66,1,1.0
Swedish Superettan,2024-04-16,14:00:00,Osters,Orebro,1.57,6.2,4.4,3.3,1.38,1.51,2.7,1.11,7.2,12.0,1.05,4.2,1.25,2.1,1.73,1.15,2.86,1.87,2.02,16.0,21.0,42.0,15.5,8.2,9.2,21.0,14.0,8.6,9.0,20.0,65.0,13.5,14.0,28.0,15.0,5.5,14.5,15.5,0.6369427,0.22727273,0.16129032,0.5780347,0.47619048,0.53475934,0.4950495,2.8025477,3.9490447,0.35681817,1.4090909,0.2532258,0.7096774,0.39318183,0.47727272,0.61551267,0.47403684,0.5958816,0.16981132,0.43556282,0.2532258,1.4090909,0.35681817,0.90751445,3.583815,0.39318183,0.9251337,12.17,-0.23253903,0.14790468,0.12900575,0.5094495,0.5753533,2.3340166,0.64251333,5.7171497,54.750626,0.52325904,-10.481218,5.7171497,1.8,2.83,1,1.0
English League 1,2024-04-16,15:45:00,Peterborough,Fleetwood Town,1.48,7.4,5.1,3.85,1.3,1.65,2.32,1.18,5.4,18.0,1.03,5.5,1.16,2.62,1.53,1.26,4.0,1.73,2.24,22.0,28.0,14.5,17.0,10.5,10.5,24.0,15.0,9.4,9.6,18.0,46.0,12.5,12.5,23.0,50.0,4.9,16.0,18.0,0.6756757,0.19607843,0.13513513,0.6535948,0.3816794,0.5780347,0.44642857,3.445946,5.0,0.2901961,1.4509804,0.2,0.6891892,0.3,0.5137255,0.7202358,0.550152,0.6666667,0.184,0.53846157,0.2,1.4509804,0.2901961,0.96732026,4.8366013,0.3,0.88439304,13.98,-0.25894135,0.16452074,0.10586552,0.52932763,0.6404348,2.9844263,0.74688524,7.3103213,61.079956,1.5414928,-28.590384,7.3103213,2.3,3.62,1,1.0
English League 2,2024-04-16,15:45:00,Crawley Town,Barrow,2.7,2.8,3.5,2.96,1.43,1.43,2.98,1.1,8.6,3.6,1.05,3.6,1.3,1.93,1.88,1.12,6.2,1.75,2.16,12.0,10.5,16.5,38.0,10.5,7.4,11.5,11.5,16.0,11.0,10.5,30.0,34.0,11.0,29.0,28.0,10.5,21.0,13.0,0.37037036,0.2857143,0.35714287,0.5319149,0.5181347,0.5714286,0.46296296,1.2962962,1.037037,0.7714286,0.8,0.96428573,1.25,0.5371429,0.55142856,0.110094875,0.12903225,0.018181818,0.11111111,0.30111524,0.96428573,0.8,0.7714286,1.4361702,1.4893616,0.5371429,1.0742857,9.0,-0.08888889,-0.07777778,0.3,0.31111112,0.14529663,0.4358899,0.24394336,1.0677078,21.801409,0.07071068,-1.4320962,1.0677078,0.7,0.8,1,1.0
English League 1,2024-04-16,15:45:00,Portsmouth,Barnsley,1.9,4.7,3.75,3.3,1.4,1.48,2.46,1.13,6.2,12.0,1.06,4.2,1.27,2.12,1.81,1.14,6.2,1.75,2.18,14.0,16.5,30.0,15.0,9.0,8.0,16.5,48.0,10.5,9.4,16.5,46.0,18.0,16.0,29.0,28.0,9.4,42.0,15.0,0.5263158,0.26666668,0.21276596,0.5524862,0.4716981,0.5714286,0.4587156,1.9736842,2.4736843,0.50666666,1.2533333,0.40425533,0.79787236,0.48266667,0.5653333,0.40830657,0.32743362,0.42424244,0.112426035,0.34892085,0.40425533,1.2533333,0.50666666,1.0497237,2.5966852,0.48266667,1.0342857,10.35,-0.17874396,0.09178744,0.18357489,0.45410627,0.41272554,1.4239031,0.46799242,3.4878361,42.768826,0.4384062,-8.810733,3.4878361,0.95,1.85,1,1.0
English National League,2024-04-16,15:45:00,FC Halifax Town,Ebbsfleet Utd,2.22,3.1,3.65,1.1,1.36,1.48,2.6,1.01,1.26,13.0,1.05,4.1,1.27,2.06,1.89,1.14,5.6,1.68,2.24,5.8,5.5,6.2,7.4,9.6,7.2,5.6,6.8,5.6,5.2,5.9,7.2,6.8,6.2,6.8,7.8,5.5,6.6,8.4,0.45045045,0.2739726,0.32258064,0.52910054,0.4854369,0.5952381,0.44642857,1.6441442,1.3963964,0.6082192,0.84931505,0.716129,1.1774193,0.5178082,0.56438357,0.21326451,0.24361159,0.16541353,0.08148148,0.31768954,0.716129,0.84931505,0.6082192,1.1746032,1.6402116,0.5178082,1.125,8.97,-0.1594203,-0.061315496,0.24749164,0.34559643,0.24124356,0.72131824,0.2968077,1.7668617,35.56477,0.2404163,-4.858463,1.7668617,0.55,1.43,1,1.0
English League 2,2024-04-16,15:45:00,Walsall,Swindon,1.88,4.4,3.85,3.35,1.29,1.54,2.3,1.12,5.5,16.5,1.04,4.7,1.23,2.26,1.7,1.18,4.7,1.68,2.3,13.5,5.4,6.2,6.0,10.0,8.2,15.5,5.8,11.0,9.2,13.0,5.8,17.5,14.0,5.9,28.0,3.85,5.7,6.8,0.5319149,0.25974026,0.22727273,0.5882353,0.44247788,0.5952381,0.4347826,2.0478723,2.3404255,0.48831168,1.1428572,0.42727274,0.875,0.44155845,0.587013,0.4021922,0.34380454,0.40127388,0.06666667,0.3873874,0.42727274,1.1428572,0.48831168,1.1058824,2.5882354,0.44155845,1.0119047,10.13,-0.19447187,0.054294176,0.18558736,0.4343534,0.39239976,1.3250031,0.46277535,3.2455816,44.567043,0.7919596,-15.642246,3.2455816,0.55,1.97,1,1.0
English League 2,2024-04-16,15:45:00,Mansfield,Accrington,1.36,9.4,5.7,4.1,1.25,1.71,2.2,1.21,5.1,26.0,1.03,6.0,1.14,2.86,1.49,1.32,3.75,1.79,2.2,25.0,34.0,15.5,12.0,11.0,12.0,30.0,15.5,9.0,9.6,21.0,15.5,11.0,12.0,20.0,28.0,4.1,20.0,12.5,0.7352941,0.1754386,0.10638298,0.67114097,0.34965035,0.5586592,0.45454547,4.1911764,6.9117646,0.23859648,1.6491228,0.14468086,0.60638297,0.2614035,0.5017544,0.83061254,0.6147309,0.7472119,0.24503312,0.58553547,0.14468086,1.6491228,0.23859648,0.9127517,6.308725,0.2614035,0.8324022,16.46,-0.2636695,0.22478737,0.08262455,0.5710814,0.73345864,4.0242434,0.8569887,9.857343,65.258354,1.9374726,-34.411144,9.857343,3.7,4.34,1,1.0
English League 1,2024-04-16,15:45:00,Burton Albion,Cheltenham,2.58,3.05,3.35,2.38,1.51,1.36,3.35,1.07,1.26,9.2,1.08,3.05,1.41,1.7,2.26,1.08,8.8,1.93,1.95,9.2,9.6,17.5,36.0,8.6,6.8,12.0,29.0,14.0,11.0,18.5,42.0,29.0,27.0,42.0,26.0,18.0,12.0,14.0,0.3875969,0.29850745,0.32786885,0.44247788,0.5882353,0.5181347,0.51282054,1.2984496,1.1821705,0.77014923,0.9104478,0.84590167,1.0983607,0.6746269,0.5074627,0.10967211,0.12984823,0.08348135,0.046875,0.1942959,0.84590167,0.9104478,0.77014923,1.141593,1.3495575,0.6746269,1.1709845,8.98,-0.0857461,-0.033407573,0.28730512,0.33964366,0.12965983,0.3881151,0.17246635,0.95068395,21.056705,0.7919596,15.642246,0.95068395,0.3,0.77,1,1.0
English League 1,2024-04-16,15:45:00,Oxford Utd,Lincoln,2.1,3.9,3.65,2.6,1.46,1.43,2.66,1.11,7.2,11.5,1.07,3.6,1.32,1.92,1.95,1.12,7.6,1.82,2.1,12.0,13.5,24.0,13.0,8.8,7.4,14.5,36.0,11.5,9.8,16.5,48.0,23.0,19.5,32.0,28.0,13.5,24.0,15.0,0.47619048,0.2739726,0.25641027,0.51282054,0.5208333,0.5494506,0.47619048,1.7380953,1.8571428,0.5753425,1.0684931,0.53846157,0.9358974,0.53424656,0.5260274,0.29721823,0.26956522,0.3,0.03311258,0.30357143,0.53846157,1.0684931,0.5753425,1.0769231,2.0,0.53424656,1.0714285,9.65,-0.16062176,0.025906736,0.21761657,0.4041451,0.303142,0.97510684,0.35081017,2.3885143,37.775684,0.042426407,0.85937226,2.3885143,0.25,1.55,1,1.0
