,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,27/08/2023,05:00,HONG KONG - PREMIER LEAGUE,Kitchee,Hong Kong FC,1.04,11.7,30.0,1.2,2.17,1.66,55.0,1.12,1.03,2.28,1.61
2,27/08/2023,10:00,SWEDEN - ALLSVENSKAN,Mjallby,Hammarby,2.88,3.2,2.6,2.25,1.95,1.8,1.08,1.5,1.4,10.0,1.06
3,27/08/2023,11:00,NORTH MACEDONIA - 1. MFL,Bregalnica Stip,Brera Strumica,2.52,3.18,2.67,2.16,1.83,1.93,1.05,1.44,1.35,7.9,1.05
4,27/08/2023,11:00,ESTONIA - MEISTRILIIGA,Narva,Paide,4.02,3.48,1.84,2.0,1.83,1.93,1.02,1.4,1.3,6.45,1.07
5,27/08/2023,11:30,PORTUGAL - LIGA PORTUGAL,Boavista,Casa Pia,2.2,3.2,3.4,2.2,1.95,1.8,1.07,1.5,1.36,9.0,1.07
6,27/08/2023,12:00,SERBIA - PRVA LIGA,Mladost GAT,Vrsac,1.75,3.4,4.7,2.28,2.07,1.72,1.05,1.48,1.39,8.0,1.05
7,27/08/2023,12:30,ESTONIA - MEISTRILIIGA,Kalju,Kuressaare,1.65,3.82,4.74,1.82,1.76,2.01,1.01,1.34,1.23,5.35,1.1
8,27/08/2023,14:00,PORTUGAL - LIGA PORTUGAL,Vitoria Guimaraes,Vizela,1.85,3.3,4.33,2.1,1.95,1.8,1.07,1.44,1.33,8.0,1.08
9,27/08/2023,14:00,ICELAND - BESTA DEILD KARLA,Keflavik,Fram,2.48,3.84,2.54,1.45,1.43,2.73,1.02,1.25,1.12,3.55,1.24
10,27/08/2023,14:00,MOLDOVA - SUPER LIGA,Milsami,Sheriff Tiraspol,8.4,4.33,1.37,2.07,2.35,1.56,1.03,1.41,1.32,6.0,1.09
11,27/08/2023,15:00,ARGENTINA - PRIMERA NACIONAL,Almagro,Guillermo Brown,1.85,3.2,5.0,2.7,2.5,1.5,1.11,1.62,1.57,15.0,1.03
12,27/08/2023,15:15,MOROCCO - BOTOLA PRO,Youssoufia Berrechid,Raja Casablanca,4.5,3.2,1.73,2.5,2.17,1.66,1.06,1.52,1.45,9.2,1.02
13,27/08/2023,15:30,SPAIN - PRIMERA RFEF,Real Madrid B,Melilla,1.55,3.4,5.5,2.15,2.2,1.62,1.06,1.44,1.36,7.5,1.07
14,27/08/2023,15:30,SPAIN - PRIMERA RFEF,Lugo,Teruel,1.75,3.2,4.33,2.25,2.1,1.67,1.07,1.5,1.4,7.5,1.07
15,27/08/2023,16:30,SPAIN - PRIMERA RFEF,Cordoba,UD Ibiza,2.45,3.0,2.75,2.5,2.1,1.67,1.1,1.57,1.5,8.5,1.05
16,27/08/2023,16:30,SPAIN - PRIMERA RFEF,Ponferradina,Celta Vigo B,1.83,3.1,4.0,2.4,2.2,1.62,1.08,1.53,1.44,8.5,1.05
17,27/08/2023,17:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Sarmiento Junin,Boca Juniors,3.4,3.0,2.3,2.7,2.25,1.57,1.11,1.62,1.57,15.0,1.03
18,27/08/2023,17:30,ECUADOR - LIGA PRO,Emelec,Delfin,1.8,3.75,4.33,1.93,1.83,1.83,1.05,1.4,1.29,6.5,1.11
19,27/08/2023,18:00,COSTA RICA - PRIMERA DIVISION,Guanacasteca,Puntarenas FC,1.95,3.3,3.3,2.15,2.0,1.73,1.07,1.44,1.36,9.0,1.07
20,27/08/2023,22:20,COLOMBIA - PRIMERA A,Huila,Jaguares de Cordoba,2.0,3.25,4.2,2.3,2.0,1.73,1.08,1.5,1.4,10.0,1.06
