,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,13/04/2024,02:00,SOUTH KOREA - K LEAGUE 1,Jeonbuk,Gwangju FC,2.0,3.2,3.8,2.25,2.0,1.73,1.07,1.5,1.4,9.0,1.07
2,13/04/2024,06:00,ROMANIA - LIGA 2,Csikszereda M. Ciuc,Hunedoara,2.45,3.1,2.87,2.22,1.9,1.8,1.09,1.52,1.4,6.7,1.07
3,13/04/2024,06:45,AUSTRALIA - A-LEAGUE,Sydney FC,WS Wanderers,1.65,4.5,4.5,1.4,1.44,2.63,1.02,1.22,1.13,3.4,1.33
4,13/04/2024,08:00,INDIA - I-LEAGUE,Sreenidi Deccan,Lajong,1.39,4.65,6.5,1.36,1.52,2.22,1.01,1.19,1.11,2.8,1.33
5,13/04/2024,10:00,NETHERLANDS - TWEEDE DIVISIE,Kozakken Boys,Spakenburg,4.65,4.25,1.57,1.5,1.6,2.07,1.01,1.24,1.14,3.45,1.22
6,13/04/2024,10:00,NETHERLANDS - TWEEDE DIVISIE,AFC,Jong Sparta Rotterdam,2.3,3.75,2.57,1.53,1.5,2.27,1.01,1.26,1.16,3.6,1.2
21,13/04/2024,11:00,ENGLAND - CHAMPIONSHIP,Sheffield Wed,Stoke,2.63,3.1,2.88,2.1,1.8,1.91,1.07,1.44,1.36,8.0,1.08
19,13/04/2024,11:00,ENGLAND - CHAMPIONSHIP,Preston,Norwich,3.1,3.2,2.45,1.93,1.67,2.1,1.06,1.4,1.29,6.0,1.13
18,13/04/2024,11:00,SCOTLAND - PREMIERSHIP,St Johnstone,Kilmarnock,3.8,3.5,2.0,2.1,1.95,1.8,1.07,1.44,1.36,8.0,1.08
17,13/04/2024,11:00,SCOTLAND - CHAMPIONSHIP,Raith,Partick Thistle,2.15,3.4,3.0,1.88,1.73,2.0,1.05,1.4,1.25,5.5,1.13
16,13/04/2024,11:00,SCOTLAND - PREMIERSHIP,Motherwell,Hibernian,2.7,3.4,2.6,1.8,1.62,2.2,1.05,1.36,1.25,5.5,1.14
15,13/04/2024,11:00,SCOTLAND - LEAGUE ONE,Annan,Cove Rangers,2.88,3.75,2.1,1.57,1.53,2.38,1.03,1.29,1.17,4.33,1.2
13,13/04/2024,11:00,INDIA - ISL,North East Utd,Odisha FC,2.9,3.5,2.1,1.67,1.57,2.25,1.03,1.3,1.2,5.0,1.17
14,13/04/2024,11:00,ENGLAND - LEAGUE TWO,Doncaster,Accrington,1.75,3.8,4.5,1.73,1.73,2.0,1.04,1.33,1.22,5.5,1.14
12,13/04/2024,11:00,ENGLAND - PREMIER LEAGUE,Manchester City,Luton,1.1,11.0,19.0,1.29,2.05,1.7,1.01,1.17,1.08,2.63,1.5
11,13/04/2024,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Loughgall,Glenavon,2.32,3.7,2.65,1.6,1.53,2.35,1.04,1.31,1.2,4.05,1.2
10,13/04/2024,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Portadown,H&W Welders,1.8,3.75,3.75,1.47,1.47,2.35,1.01,1.23,1.13,3.3,1.24
9,13/04/2024,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Dundela,Bangor FC,2.37,3.5,2.62,1.52,1.44,2.4,1.01,1.24,1.15,3.45,1.22
8,13/04/2024,11:00,ENGLAND - LEAGUE TWO,Walsall,Notts Co,2.05,3.6,3.5,1.67,1.57,2.25,1.04,1.33,1.2,5.0,1.17
20,13/04/2024,11:00,ENGLAND - LEAGUE ONE,Barnsley,Reading,1.8,3.8,4.33,1.62,1.62,2.2,1.03,1.3,1.18,4.5,1.18
7,13/04/2024,11:00,RUSSIA - PREMIER LEAGUE,Krasnodar,Zenit,3.31,3.39,2.39,2.14,1.82,1.94,1.03,1.46,1.33,6.65,1.06
22,13/04/2024,12:00,ICELAND - BESTA DEILD KARLA,KA Akureyri,Hafnarfjordur,2.25,3.45,2.92,1.62,1.5,2.4,1.04,1.33,1.2,4.05,1.2
23,13/04/2024,13:00,MOROCCO - BOTOLA PRO,Maghreb Fez,Youssoufia Berrechid,1.67,3.25,4.75,2.35,2.07,1.6,1.06,1.5,1.42,8.1,1.04
24,13/04/2024,13:00,SWITZERLAND - CHALLENGE LEAGUE,Thun,Bellinzona,1.38,4.6,7.3,1.65,1.93,1.78,1.04,1.33,1.22,4.3,1.18
25,13/04/2024,13:15,BELGIUM - JUPILER PRO LEAGUE,KV Mechelen,Westerlo,1.7,3.75,4.75,1.73,1.7,2.05,1.04,1.33,1.22,5.5,1.14
26,13/04/2024,14:00,CANADA - CANADIAN PREMIER LEAGUE,Atl. Ottawa,York Utd,3.0,3.55,2.2,1.8,1.65,2.12,1.05,1.39,1.26,5.0,1.15
27,13/04/2024,14:15,BULGARIA - PARVA LIGA,Cherno More,Levski Sofia,2.38,3.1,3.25,2.5,2.2,1.62,1.1,1.57,1.5,13.0,1.04
28,13/04/2024,15:00,AUSTRIA - 2. LIGA,Ried,Bregenz,1.29,5.3,8.75,1.57,2.02,1.72,1.03,1.3,1.19,3.9,1.21
29,13/04/2024,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Dender,Waregem,2.0,3.6,3.4,1.65,1.57,2.25,1.03,1.3,1.18,4.5,1.18
30,13/04/2024,16:30,PERU - LIGA 1,Alianza Atl.,Union Comercio,1.6,3.75,5.75,1.98,1.91,1.8,1.05,1.4,1.29,6.5,1.11
31,13/04/2024,17:00,DOMINICAN REPUBLIC - LDF,Atlantico,Moca,2.4,3.1,2.67,2.18,1.93,1.83,1.06,1.47,1.41,9.0,1.03
32,13/04/2024,18:00,COSTA RICA - PRIMERA DIVISION,Grecia,Saprissa,6.5,4.0,1.5,1.85,1.91,1.8,1.05,1.36,1.25,6.0,1.13
33,13/04/2024,19:00,PARAGUAY - PRIMERA DIVISION,Olimpia Asuncion,Tacuary,1.67,3.8,4.33,2.0,1.91,1.8,1.05,1.4,1.3,7.0,1.1
34,13/04/2024,20:00,CANADA - CANADIAN PREMIER LEAGUE,Pacific FC,HFX Wanderers,1.93,3.6,3.65,1.83,1.7,2.02,1.05,1.4,1.27,5.1,1.14
35,13/04/2024,20:30,USA - MLS,New York City,New England Revolution,1.75,3.8,4.75,1.85,1.8,1.95,1.05,1.36,1.25,6.0,1.13
36,13/04/2024,21:30,USA - MLS,FC Dallas,Seattle Sounders,2.9,3.3,2.45,2.2,1.95,1.8,1.07,1.5,1.36,9.0,1.07
37,13/04/2024,22:00,PERU - LIGA 1,Sport Boys,U. de Deportes,5.75,3.6,1.62,2.05,2.0,1.73,1.07,1.44,1.33,8.0,1.08
38,13/04/2024,22:30,USA - MLS,Real Salt Lake,Columbus Crew,2.05,3.75,3.4,1.7,1.67,2.1,1.04,1.33,1.22,5.0,1.17
39,13/04/2024,23:30,USA - MLS,San Jose Earthquakes,Colorado Rapids,2.3,3.5,3.0,1.95,1.75,2.0,1.05,1.4,1.29,6.5,1.11
