,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,ROMANIA - LIGA 2,2024-09-24,12:30,Csikszereda M. Ciuc,CSC Dumbravita,1.42,4.15,7.3,1.9,1.85,2.1,1.65,2.090909,1.2398347,0.5929644,0.37057844,0.2565954,0.6924186,0.4547509,0.10813233,0.23778366,1.8181819,1.4024771,0.7713624,0.8181818,0.5749596,0.7027284,1.0,1.2792042,1.2792042,0.52916074,0.14324155,1.1736712,4.242424,0.60106164,1.6363636,0.2874798,0.90909094,1.3111095,1.4422206,0.28977478,0.40471342,1.3966482,0.665248,0.12351526,0.185668,0.54545456,0.6555548,1.2018504,1.3636364,1.06794,0.78315604,-0.8181818,1.5266232,-1.8658729,0.24168892,0.09188466,0.72727275,0.49166608,0.90909094,1.60191,0.70422536,0.24096386,0.1369863,0.5263158,0.5405405,0.47619048,0.6060606,2.9225352,5.1408453,0.3421687,1.7590362,0.19452055,0.5684931,0.45783132,0.44578314,0.68354714,0.4901257,0.67431194,0.27510917,0.37190083,0.19452055,1.7590362,0.3421687,0.7473684,3.8421052,0.45783132,0.9047619,12.87,1.182,2.551,-0.21212122,0.24475524,0.11033411,0.56721056,0.6858972,2.942499,0.7266956,7.207621,53.773468,0.07071068,1.4320962,2.2496624,1.1151843,2.017301,0.49571183,7.207621,3.15,2.73,1,0.9968
2,SWEDEN - SUPERETTAN,2024-09-24,14:00,Gefle,Ostersund,2.7,3.4,2.3,1.67,2.15,1.57,2.25,1.3636364,1.2984415,0.95219046,0.72538656,0.34661132,0.4778298,0.28641433,0.09526019,0.33259574,1.7272727,0.74965554,0.43401113,1.8181819,1.1922616,0.65574384,-0.09090909,1.6211413,-17.832554,0.37866262,0.08629556,1.0529677,2.5123968,0.5153882,2.644628,0.8196798,0.45454547,0.8907235,1.9595917,0.39188057,0.5175564,1.3206993,0.6309733,0.0748206,0.118579656,0.72727275,0.9620914,1.3228756,1.7272727,1.2128786,0.70219284,-1.0,1.0444659,-1.0444659,0.2945318,0.078937165,0.72727275,0.9620914,3.768595,0.55590266,0.37037036,0.29411766,0.4347826,0.5988024,0.4651163,0.6369427,0.44444445,1.2592592,0.8518519,0.7941176,0.6764706,1.173913,1.4782609,0.49117646,0.63235295,0.15690587,0.114754096,0.08,0.19298245,0.34122288,1.173913,0.6764706,0.7941176,1.6167665,1.3772455,0.49117646,1.0636942,8.4,0.909,2.189,-0.083333336,-0.13095239,0.32142857,0.27380952,0.19884872,0.55677646,0.28805715,1.3638182,19.290047,0.6788225,-13.495733,1.5458937,1.6747181,0.9230769,1.0833334,1.3638182,1.1,0.7,1,0.5823
3,SWEDEN - SUPERETTAN,2024-09-24,14:00,Landskrona,Helsingborg,2.0,3.5,3.25,1.85,2.0,1.7,2.05,1.9090909,1.2398347,0.64943725,0.4430229,0.46018225,1.0387324,0.54363847,0.16881463,0.31052735,1.6363636,1.6109132,0.98444694,1.1818181,1.465865,1.2403474,0.45454547,1.7768018,3.9089642,0.55712473,0.09323464,1.0967442,1.9338843,1.3630804,1.5041323,1.1517512,2.0,1.3483998,0.6741999,0.67450327,0.5059056,0.7500417,0.4094516,0.09387582,0.22927208,1.8181819,1.3360853,0.73484695,1.0,1.2060454,1.2060454,0.8181818,2.0810041,2.5434496,0.3790895,0.110300556,1.8181819,1.3360853,1.3636364,0.88443327,0.5,0.2857143,0.30769232,0.5405405,0.5,0.5882353,0.4878049,1.75,1.625,0.5714286,0.9285714,0.61538464,1.0769231,0.5285714,0.5714286,0.26409414,0.27272728,0.23809524,0.037037037,0.3084112,0.61538464,0.9285714,0.5714286,1.081081,1.7567568,0.5285714,1.0882353,8.75,-0.091,2.588,-0.17142858,-0.028571429,0.22857143,0.37142858,0.27553287,0.80363756,0.31908557,1.9685019,36.869896,0.21213204,-4.289153,1.8076923,1.4230769,1.2702702,0.78723407,1.9685019,0.25,1.5,1,0.7605
4,SWEDEN - SUPERETTAN,2024-09-24,14:00,Utsikten,Orgryte,2.3,3.4,2.7,1.83,2.03,1.67,2.1,1.5454545,1.3726971,0.88821584,0.4294604,0.41739747,0.97191143,0.54408497,0.14661941,0.2694789,1.2727273,1.2856487,1.0101526,1.2727273,1.0523489,0.82684547,0.0,1.595448,1.0,0.45364335,0.11479213,0.8631853,1.2727273,1.2856487,1.9669422,0.68093157,1.3636364,1.2984415,0.95219046,0.70661247,0.582144,0.82385194,0.41040668,0.08598673,0.20951591,1.4545455,1.1570839,0.79549515,1.4545455,1.4993111,1.0307764,0.0,1.595448,1.0,0.29875514,0.09071205,2.644628,0.6363961,2.5123968,0.86802226,0.4347826,0.29411766,0.37037036,0.5464481,0.49261084,0.5988024,0.47619048,1.4782609,1.173913,0.6764706,0.7941176,0.8518519,1.2592592,0.5382353,0.59705883,0.15690587,0.19298245,0.08,0.114754096,0.3001912,0.8518519,0.7941176,0.6764706,1.2568306,1.4754099,0.5382353,1.0958084,8.4,0.182,2.671,-0.13095239,-0.083333336,0.27380952,0.32142857,0.19884872,0.55677646,0.25992152,1.3638182,28.810793,0.28284273,-5.710593,1.6747181,1.5458937,1.0833334,0.9230769,1.3638182,0.7,1.1,1,0.6045
5,SWITZERLAND - CHALLENGE LEAGUE,2024-09-24,15:15,Bellinzona,Lausanne Ouchy,2.27,3.3,3.0,1.78,1.98,1.6,2.2,1.3636364,1.2984415,0.95219046,0.544017,0.61012375,1.1215159,0.51625955,0.11582169,0.22434779,1.4545455,1.6160353,1.1110243,1.1818181,0.7158189,0.6056929,0.27272728,1.8136307,6.649979,0.37508947,0.099439025,0.91481745,1.983471,1.1850926,1.3966942,0.6056929,1.0,1.2792042,1.2792042,0.8184356,0.6026829,0.736384,0.37697572,0.09210869,0.24433586,1.3636364,0.97912085,0.718022,1.8181819,1.0285189,0.56568545,-0.45454547,1.6160353,-3.5552778,0.21718965,0.090655826,2.7272727,0.48956043,1.4876033,1.2570788,0.44052863,0.3030303,0.33333334,0.56179774,0.5050505,0.625,0.45454547,1.4537445,1.3215859,0.6878788,0.90909094,0.75666666,1.1,0.53939396,0.6,0.16432485,0.18491921,0.13851993,0.04761905,0.2992126,0.75666666,0.90909094,0.6878788,1.275281,1.6853932,0.53939396,1.1125,8.57,0.364,2.578,-0.1201867,-0.035005834,0.26487747,0.35005835,0.18544284,0.5297484,0.2668883,1.2976131,27.248466,0.28284273,-5.710593,1.6549193,1.4405286,1.1488277,0.8704525,1.2976131,0.3,1.03,1,0.6491
6,SWITZERLAND - CHALLENGE LEAGUE,2024-09-24,15:15,Etoile-Carouge,Vaduz,2.0,3.65,3.25,1.52,2.37,1.47,2.52,2.0,1.4142135,0.70710677,0.71880245,0.50897974,0.7080941,0.4262103,0.0043626972,0.01023602,2.0,1.4142135,0.70710677,1.3333334,0.47140452,0.35355338,0.6666667,1.8856181,2.828427,0.40208772,0.024843385,1.2010438,4.0,0.70710677,1.6969697,0.37038925,1.1818181,1.1922616,1.0088367,0.6165526,0.58409876,0.9473624,0.41682822,0.1361666,0.32667318,1.1818181,0.83319557,0.70501167,1.6363636,1.7721444,1.0829772,-0.45454547,1.5587662,-3.4292855,0.31910464,0.09240582,1.1818181,0.83319557,3.7190082,0.77974355,0.5,0.2739726,0.30769232,0.65789473,0.42194092,0.6802721,0.3968254,1.825,1.625,0.5479452,0.89041096,0.61538464,1.1230769,0.41643837,0.64931506,0.27612665,0.2920354,0.23809524,0.057971016,0.41199225,0.61538464,0.89041096,0.5479452,1.3157895,2.1381578,0.41643837,1.0340136,8.9,0.818,2.606,-0.18539326,-0.04494382,0.2247191,0.36516854,0.29012924,0.86071676,0.3871454,2.108317,39.522633,1.2020816,-23.025492,1.8076923,1.4230769,1.2702702,0.78723407,2.108317,0.4,1.65,1,0.8494
7,PERU - LIGA 1,2024-09-24,17:00,Cajamarca,Carlos Mannucci,1.75,3.4,4.5,1.93,1.93,1.8,1.91,1.2727273,1.354515,1.0642618,0.55490595,0.23638248,0.4259866,0.28986543,0.12294046,0.42412943,1.8181819,0.7158189,0.3937004,2.090909,1.6211413,0.77532846,-0.27272728,1.7104443,-6.2716293,0.4626824,0.11852486,1.1404321,3.1404958,0.41442147,2.090909,1.6211413,0.45454547,0.8907235,1.9595917,0.43915093,1.025637,2.3355002,0.76735765,0.087717116,0.11431061,0.72727275,1.7104443,2.351861,2.2727273,1.6006197,0.7042727,-1.5454545,2.4629486,-1.5936726,0.14920095,0.063427165,0.2644628,4.703722,4.132231,0.8803408,0.5714286,0.29411766,0.22222222,0.5181347,0.5181347,0.5555556,0.5235602,1.9428571,2.5714285,0.5147059,1.3235294,0.3888889,0.75555557,0.56764704,0.56764704,0.415236,0.32038835,0.44,0.1392405,0.27579737,0.3888889,1.3235294,0.5147059,0.9067358,2.3316061,0.56764704,1.0722222,9.65,0.818,2.245,-0.17098446,0.11398964,0.18134715,0.46632123,0.43030146,1.3841363,0.4491962,3.3904276,39.522633,0.0,0.0,1.9365079,1.2380953,1.5641025,0.6393443,3.3904276,1.1,1.65,1,0.9385
8,BRAZIL - SERIE B,2024-09-24,19:00,Operario,Guarani,2.05,2.88,4.33,3.4,1.33,2.63,1.44,1.6363636,1.2984415,0.793492,0.27408484,0.25225487,0.9203533,0.5747832,0.16343479,0.28434163,1.0,0.8528029,0.8528029,0.6363636,0.97912085,1.5386186,0.36363637,1.06794,2.936835,0.48119786,0.10361905,0.7405989,1.3636364,0.62538874,0.34710744,1.7950549,1.1818181,1.1922616,1.0088367,0.5463774,0.40207788,0.7358978,0.36564168,0.07515497,0.20554267,1.3636364,1.06794,0.78315604,1.4545455,0.9875255,0.6789238,-0.09090909,1.7296634,-19.026299,0.33066717,0.1152828,1.4876033,0.978945,1.4545455,0.9875255,0.4878049,0.3472222,0.23094688,0.29411766,0.7518797,0.38022813,0.6944444,1.404878,2.112195,0.7118056,1.5034722,0.4734411,0.66512704,1.1805556,0.46180555,0.2955557,0.168357,0.35736677,0.20110957,0.08280255,0.4734411,1.5034722,0.7118056,0.60294116,1.2735294,1.1805556,1.2927756,9.26,0.455,2.491,-0.08963283,0.15658747,0.22138229,0.46760258,0.3738545,1.1539642,0.30178323,2.8266234,22.53845,2.927422,45.985332,1.6943616,1.1806455,1.4351145,0.6968085,2.8266234,1.45,0.83,1,0.8517
9,BRAZIL - SERIE B,2024-09-24,21:30,Botafogo SP,CRB,2.15,3.0,3.75,2.88,1.4,2.5,1.5,1.4545455,1.233151,0.84779125,0.28441447,0.24959184,0.8775638,0.5599832,0.08930328,0.15947494,0.90909094,0.7925271,0.8717798,0.6363636,0.64282435,1.0101526,0.27272728,1.0523489,3.8586123,0.39507532,0.07356693,0.6520831,0.74380165,0.9686442,0.6363636,0.64282435,0.27272728,0.44536176,1.6329932,0.25397643,0.29491314,1.1611831,0.6512304,0.07187742,0.110371724,0.54545456,0.6555548,1.2018504,1.6363636,0.97912085,0.59835166,-1.0909091,0.7925271,-0.72648317,0.23429215,0.057036683,0.59504133,0.6009252,2.9752066,0.53851646,0.4651163,0.33333334,0.26666668,0.3472222,0.71428573,0.4,0.6666667,1.3953488,1.744186,0.71666664,1.25,0.5733333,0.8,0.96,0.46666667,0.23224983,0.16504854,0.27118644,0.11111111,0.020408163,0.5733333,1.25,0.71666664,0.7465278,1.3020834,0.96,1.152,8.9,1.182,1.679,-0.09550562,0.084269665,0.24157304,0.4213483,0.26983842,0.80052066,0.2224303,1.9608672,23.025492,2.0930362,36.501442,1.6620156,1.2651163,1.3137255,0.76119405,1.9608672,0.75,0.85,1,0.8101
10,SOUTH AMERICA - COPA LIBERTADORES,2024-09-24,21:30,River Plate (Arg),Colo Colo (Chi),1.53,3.75,7.5,2.2,1.65,2.25,1.57,3.0,0.0,0.0,0.24383968,0.088292465,0.3620923,0.349376,0.07477812,0.21403335,2.25,0.6614378,0.29397237,0.5,0.70710677,1.4142135,1.75,0.4330127,0.24743582,0.75406176,0.12422691,1.5020308,3.375,0.44095856,0.625,0.56568545,1.1,1.0440307,0.9491188,0.4172276,0.24941672,0.59779537,0.39146316,0.14539585,0.37141642,1.0,0.4472136,0.4472136,1.4,1.2806249,0.91473204,-0.4,1.356466,-3.391165,0.32280287,0.13309284,1.0,0.4472136,1.05,1.7074997,0.6535948,0.26666668,0.13333334,0.45454547,0.6060606,0.44444445,0.6369427,2.4509804,4.901961,0.408,2.0,0.204,0.5,0.58666664,0.44,0.62826705,0.42045453,0.6611296,0.33333334,0.26050422,0.204,2.0,0.408,0.69545454,3.409091,0.58666664,0.9777778,12.78,1.9,1.044,-0.17370892,0.29342723,0.11971831,0.58685446,0.7083331,3.017499,0.7130606,7.3913326,47.984283,0.7778175,15.376251,2.0941176,1.0535948,1.987593,0.5031211,7.3913326,3.75,2.22,1,0.9993
