,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,15/09/2024,05:30,INDONESIA - LIGA 1,PSM Makassar,Arema FC,1.75,3.65,4.1,1.65,1.62,2.02
2,15/09/2024,09:30,NETHERLANDS - EREDIVISIE,Willem II,Waalwijk,1.8,3.75,4.33,1.73,1.7,2.05
3,15/09/2024,09:30,AUSTRIA - BUNDESLIGA,Hartberg,Tirol,1.83,3.7,4.1,1.67,1.62,2.2
4,15/09/2024,11:30,SWEDEN - ALLSVENSKAN,Hacken,Goteborg,1.67,4.0,4.75,1.53,1.53,2.38
5,15/09/2024,14:15,BELGIUM - JUPILER PRO LEAGUE,Gent,KV Mechelen,1.67,4.0,4.75,1.57,1.57,2.25
6,15/09/2024,21:00,NICARAGUA - LIGA PRIMERA,Ocotal,Rancho Santana,1.78,3.55,4.1,1.7,1.65,2.0
