,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,VIETNAM - V.LEAGUE 1,27/02/2024,09:15,Hai Phong,Song Lam Nghe An,1.52,3.85,5.8
2,INDIA - I-LEAGUE,27/02/2024,10:30,Churchill Brothers,Delhi FC,1.87,3.6,3.6
3,PORTUGAL - LIGA PORTUGAL 2,27/02/2024,17:15,AVS,Academico Viseu,1.95,3.3,3.6
4,SOUTH AMERICA - COPA LIBERTADORES,27/02/2024,19:00,Palestino (Chi),Portuguesa (Ven),1.45,4.33,6.5
5,BRAZIL - COPA DO BRASIL,27/02/2024,19:15,Athletic Club,Volta Redonda,2.2,3.0,3.2
6,SOUTH AMERICA - COPA LIBERTADORES,27/02/2024,21:30,Bragantino (Bra),Aguilas (Col),1.3,5.0,9.0
