,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-10-25,05:35:00,AUSTRALIA - A-LEAGUE,Macarthur FC,Newcastle Jets,1.84,4.2,4.3,27.0,1.2346243
2,2024-10-25,09:30:00,UKRAINE - PREMIER LEAGUE,Rukh Lviv,Ch. Odesa,1.63,7.0,3.5,980.0,1.2348881
3,2024-10-25,10:00:00,CROATIA - PRVA NL,Opatija,Dubrava,1.9,3.15,3.05,980.0,1.23496
4,2024-10-25,11:30:00,SERBIA - SUPER LIGA,IMT Novi Beograd,Tekstilac Odzaci,1.62,5.9,4.1,22.0,1.2348224
5,2024-10-25,12:00:00,UKRAINE - PREMIER LEAGUE,Zhytomyr,Kolos Kovalivka,1.92,5.3,3.15,15.5,1.2348882
6,2024-10-25,13:00:00,POLAND - DIVISION 1,Chrobry Glogow,Kotwica Kolobrzeg,2.24,3.4,3.25,14.0,1.2348225
7,2024-10-25,13:30:00,SERBIA - SUPER LIGA,Radnicki 1923,Jedinstvo U.,1.29,12.0,5.6,980.0,1.2348226
8,2024-10-25,13:30:00,GERMANY - 2. BUNDESLIGA,Nurnberg,Regensburg,1.74,5.3,4.1,21.0,1.2347519
9,2024-10-25,13:30:00,ITALY - SERIE A,Udinese,Cagliari,2.34,3.65,3.3,12.5,1.2340922
10,2024-10-25,13:30:00,GERMANY - 2. BUNDESLIGA,FC Koln,Paderborn,1.76,4.7,4.4,34.0,1.2347095
11,2024-10-25,14:00:00,NORWAY - OBOS-LIGAEN,Stabaek,Valerenga,2.8,2.32,4.3,24.0,1.2348306
12,2024-10-25,14:00:00,DENMARK - 1ST DIVISION,Koge,Kolding IF,7.4,1.47,4.9,32.0,1.2346467
13,2024-10-25,14:00:00,DENMARK - SUPERLIGA,Silkeborg,Aalborg,1.9,4.0,4.3,22.0,1.2347565
14,2024-10-25,14:00:00,TURKEY - SUPER LIG,Adana Demirspor,Sivasspor,2.86,2.6,3.65,13.0,1.2347457
15,2024-10-25,14:00:00,DENMARK - 1ST DIVISION,Hillerod,Horsens,3.5,2.1,3.8,13.0,1.2347684
16,2024-10-25,14:00:00,DENMARK - 1ST DIVISION,B.93,Roskilde,2.48,2.84,3.85,25.0,1.2348343
17,2024-10-25,14:30:00,SOUTH AFRICA - PREMIER LEAGUE,Orlando Pirates,AmaZulu,1.52,3.6,3.35,1000.0,1.2344766
18,2024-10-25,14:45:00,PORTUGAL - LIGA PORTUGAL,Casa Pia,Nacional,2.22,3.9,3.3,12.0,1.23452
19,2024-10-25,15:00:00,BELGIUM - CHALLENGER PRO LEAGUE,Genk U23,Lommel SK,3.7,2.0,3.75,11.5,1.2347088
20,2024-10-25,15:00:00,BELGIUM - CHALLENGER PRO LEAGUE,Seraing,Patro Eisden,5.3,1.66,4.1,16.5,1.2347687
21,2024-10-25,15:00:00,FRANCE - LIGUE 2,Dunkerque,Red Star,2.54,3.05,3.4,12.5,1.2346494
22,2024-10-25,15:00:00,FRANCE - LIGUE 2,Metz,Guingamp,1.98,4.5,3.55,14.5,1.2346494
23,2024-10-25,15:00:00,FRANCE - LIGUE 2,Rodez,Lorient,3.9,2.02,3.8,11.5,1.234709
24,2024-10-25,15:00:00,FRANCE - LIGUE 2,Pau FC,Amiens,2.22,3.65,3.4,14.5,1.2348078
25,2024-10-25,15:00:00,FRANCE - LIGUE 2,Clermont,Martigues,1.77,5.4,3.7,18.5,1.2346495
26,2024-10-25,15:00:00,NETHERLANDS - EREDIVISIE,Almere City,Nijmegen,3.15,2.5,3.45,10.5,1.2340883
27,2024-10-25,15:00:00,FRANCE - LIGUE 2,Annecy,Laval,2.48,3.4,3.2,9.2,1.2347089
28,2024-10-25,15:15:00,SWITZERLAND - CHALLENGE LEAGUE,Aarau,Stade Nyonnais,1.74,4.5,4.4,27.0,1.234651
29,2024-10-25,15:15:00,SWITZERLAND - CHALLENGE LEAGUE,Etoile Carouge,Lausanne Ouchy,2.04,3.65,3.75,18.0,1.2347
30,2024-10-25,15:30:00,POLAND - DIVISION 1,Ruch Chorzow,Warta Poznan,1.72,4.7,3.85,20.0,1.2348186
31,2024-10-25,15:30:00,GERMANY - BUNDESLIGA,Mainz,B. Monchengladbach,2.4,3.05,3.85,18.0,1.2340953
32,2024-10-25,15:45:00,FRANCE - LIGUE 1,Rennes,Le Havre,1.52,8.0,4.5,23.0,1.2345182
33,2024-10-25,16:00:00,ENGLAND - PREMIER LEAGUE,Leicester,Nottingham,3.25,2.5,3.35,9.8,1.2340736
34,2024-10-25,16:00:00,SPAIN - LALIGA,Espanyol,Sevilla,3.25,2.54,3.25,8.8,1.234082
35,2024-10-25,16:00:00,BOLIVIA - DIVISION PROFESIONAL,GV San Jose,Aurora,1.46,2.34,3.2,1000.0,1.2349656
36,2024-10-25,16:45:00,PORTUGAL - LIGA PORTUGAL,Santa Clara,Gil Vicente,2.14,4.3,3.2,11.5,1.2345196
37,2024-10-25,21:30:00,BRAZIL - SERIE B,Avai,Vila Nova FC,2.14,4.4,2.94,1000.0,1.2348918
38,2024-10-25,21:30:00,BRAZIL - SERIE B,Goias,Amazonas,1.85,5.4,3.3,1000.0,1.2348919
