,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,PORTUGAL - LIGA PORTUGAL 2,13/08/2023,07:00,FC Porto B,Tondela,1.8,3.5,3.6,2.03,1.83,1.83,1.83,1.6,1.2,0.823,1.0,1.0954452,0.867,0.5555556,0.2857143,0.2777778,0.49261084,0.5464481,0.34613997,0.6,2.295,1,0.8079
2,SOUTH KOREA - K LEAGUE 1,13/08/2023,07:00,Daejeon,Seoul,3.0,3.3,2.2,1.85,2.0,1.67,2.1,1.4,0.8,0.333,1.3,1.1874342,0.242,0.33333334,0.3030303,0.45454547,0.5405405,0.5,0.18002057,0.1,1.987,1,0.5082
3,NETHERLANDS - EERSTE DIVISIE,13/08/2023,07:15,Eindhoven FC,Willem II,3.3,3.4,2.2,1.75,2.05,1.62,2.2,1.6,1.4282857,1.354,1.4,1.1135529,0.821,0.3030303,0.29411766,0.45454547,0.5714286,0.4878049,0.20999172,0.2,2.542,1,0.5638
4,SOUTH KOREA - K LEAGUE 1,13/08/2023,07:30,Incheon,Daegu,2.3,3.1,3.0,2.15,1.67,1.83,1.83,1.7,1.3453624,0.792,1.2,1.2489996,0.597,0.4347826,0.32258064,0.33333334,0.4651163,0.5988024,0.13903697,0.5,2.594,1,0.5196
5,SOUTH KOREA - K LEAGUE 1,13/08/2023,08:00,Pohang,Gwangju FC,1.95,3.2,3.75,2.15,1.67,1.91,1.8,2.1,1.3747727,0.701,1.4,0.8,0.662,0.51282054,0.3125,0.26666668,0.4651163,0.5988024,0.2936451,0.7,2.175,1,0.5187
6,BELGIUM - JUPILER PRO LEAGUE,13/08/2023,08:30,St. Truiden,Anderlecht,3.2,3.4,2.05,1.98,1.88,1.8,1.95,1.4,1.356466,1.242,1.6,1.4282857,0.861,0.3125,0.29411766,0.4878049,0.5050505,0.5319149,0.2392918,-0.2,2.785,1,0.7419
7,CHINA - SUPER LEAGUE,13/08/2023,08:35,Henan Songshan Longmen,Tianjin Jinmen Tiger,2.63,3.2,2.8,2.1,1.7,1.8,1.95,1.2,0.9797959,0.746,1.4,1.1135529,0.649,0.38022813,0.3125,0.35714287,0.47619048,0.5882353,0.080332436,-0.2,2.093,1,0.5062
8,CHINA - SUPER LEAGUE,13/08/2023,08:35,Wuhan Three Towns,Shanghai Shenhua,1.62,3.75,6.0,1.8,2.0,1.8,1.95,1.7,1.1,1.029,1.8,1.2489996,0.434,0.61728394,0.26666668,0.16666667,0.5555556,0.5,0.5517186,-0.1,2.349,1,0.7754
9,SWITZERLAND - SUPER LEAGUE,13/08/2023,09:15,Basel,Lausanne,1.95,3.8,3.6,1.57,2.35,1.5,2.5,1.1,1.0440307,0.657,1.5,1.2845232,0.906,0.51282054,0.2631579,0.2777778,0.6369427,0.42553192,0.32569757,-0.4,2.329,1,0.5145
10,SWEDEN - ALLSVENSKAN,13/08/2023,10:00,Goteborg,Djurgarden,3.6,3.5,2.05,2.05,1.8,1.8,1.95,0.9,1.1357816,1.49,1.1,1.3,1.086,0.2777778,0.2857143,0.4878049,0.4878049,0.5555556,0.27734625,-0.2,2.436,1,0.7526
11,FINLAND - VEIKKAUSLIIGA,13/08/2023,10:00,Honka,Inter Turku,2.0,3.4,3.4,2.1,1.7,1.95,1.8,1.5,1.2845232,0.92,0.8,1.1661904,0.629,0.5,0.29411766,0.29411766,0.47619048,0.5882353,0.26755393,0.7,2.451,1,0.5003
12,POLAND - DIVISION 1,13/08/2023,10:00,S. Rzeszow,Arka Gdynia,2.88,3.2,2.2,1.75,2.05,1.62,2.2,2.0,1.264911,0.693,1.7,1.3453624,0.516,0.3472222,0.3125,0.45454547,0.5714286,0.4878049,0.16278479,0.3,2.61,1,0.8091
13,SWEDEN - SUPERETTAN,13/08/2023,10:00,Vasteras SK,Helsingborg,1.55,4.2,5.25,1.73,2.08,1.8,1.95,2.4,0.9165151,0.754,0.8,1.1661904,1.142,0.6451613,0.23809524,0.1904762,0.5780347,0.48076922,0.5700997,1.6,2.083,1,0.5002
14,POLAND - EKSTRAKLASA,13/08/2023,10:00,Pogon Szczecin,Radomiak Radom,1.8,3.5,4.75,1.8,2.0,1.7,2.05,1.9,1.3747727,0.759,1.5,1.2845232,1.036,0.5555556,0.2857143,0.21052632,0.5555556,0.5,0.42253816,0.4,2.659,1,0.876
15,SWEDEN - SUPERETTAN,13/08/2023,10:00,Sundsvall,Trelleborg,2.5,3.5,2.55,1.67,2.15,1.57,2.25,1.0,1.3416408,0.757,0.8,1.1661904,0.835,0.4,0.2857143,0.39215687,0.5988024,0.4651163,0.14507651,0.2,2.508,1,0.5027
16,PORTUGAL - LIGA PORTUGAL 2,13/08/2023,10:00,Penafiel,Leixoes,2.05,3.2,3.25,2.25,1.62,2.0,1.73,1.3,1.1874342,0.712,1.0,1.3416408,1.158,0.4878049,0.3125,0.30769232,0.44444445,0.61728394,0.2268842,0.3,2.529,1,0.7834
17,BELGIUM - CHALLENGER PRO LEAGUE,13/08/2023,11:00,Oostende,Lommel SK,1.6,3.8,4.33,1.57,2.35,1.62,2.2,1.0,1.3416408,1.058,1.7,1.3453624,0.87,0.625,0.2631579,0.23094688,0.6369427,0.42553192,0.47891185,-0.7,2.687,1,0.5032
18,SCOTLAND - PREMIERSHIP,13/08/2023,11:00,Hearts,Kilmarnock,1.83,3.5,4.5,1.88,1.98,1.75,2.0,2.1,1.3747727,0.887,0.4,0.9165151,1.078,0.5464481,0.2857143,0.22222222,0.5319149,0.5050505,0.3991665,1.7,2.291,1,0.5073
