,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-06-20,12:30:00,FINLAND - YKKONEN,KuPS Akatemia,VIFK,1.68,4.5,4.3,980.0,1.2299817
2,2024-06-20,16:00:00,CHILE - PRIMERA DIVISION,Nublense,Huachipato,2.3,3.25,3.45,14.0,1.2297013
3,2024-06-20,18:30:00,BRAZIL - SERIE A,Vitoria,Atletico-MG,3.0,2.88,3.05,8.0,1.2299386
4,2024-06-20,19:00:00,BRAZIL - SERIE B,Vila Nova FC,Mirassol,2.82,2.98,3.1,9.0,1.2299346
5,2024-06-20,20:00:00,BRAZIL - SERIE A,Flamengo RJ,Bahia,1.69,5.9,4.0,19.0,1.2299385
6,2024-06-20,20:00:00,BRAZIL - SERIE D,Treze PB,Atletico-CE,1.23,4.6,6.0,980.0,1.2300041
7,2024-06-20,21:30:00,BRAZIL - SERIE A,Palmeiras,Bragantino,1.62,7.0,4.1,21.0,1.2299384
8,2024-06-20,21:30:00,BRAZIL - SERIE B,Ceara,Sport Recife,2.16,4.0,3.3,13.5,1.2299342
