,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-05-27,07:30:00,SOUTH KOREA - K LEAGUE 2,Bucheon FC 1995,Asan,2.58,3.1,3.0,11.5,1.2292119
2,2024-05-27,07:30:00,SOUTH KOREA - K LEAGUE 2,Ansan Greeners,Busan,5.1,1.65,3.65,9.2,1.2292436
3,2024-05-27,10:00:00,EGYPT - PREMIER LEAGUE,Pyramids,El Gouna,1.32,11.0,5.7,980.0,1.2292188
4,2024-05-27,12:00:00,FINLAND - VEIKKAUSLIIGA,VPS,Inter Turku,2.0,4.0,3.75,17.5,1.22917
5,2024-05-27,12:00:00,FINLAND - VEIKKAUSLIIGA,Lahti,SJK,3.85,2.04,3.8,10.5,1.2291701
6,2024-05-27,13:00:00,EGYPT - PREMIER LEAGUE,Al Ittihad,Zamalek,3.95,2.12,3.3,32.0,1.2292932
7,2024-05-27,13:00:00,ESTONIA - MEISTRILIIGA,Tammeka,Narva,2.04,3.6,3.65,19.0,1.2293724
8,2024-05-27,14:00:00,NORWAY - OBOS-LIGAEN,Stabaek,Egersund,2.08,3.1,4.3,26.0,1.2293601
9,2024-05-27,14:00:00,NORWAY - OBOS-LIGAEN,Mjondalen,Moss,2.56,2.7,3.65,17.0,1.2292529
10,2024-05-27,14:00:00,NORWAY - OBOS-LIGAEN,Raufoss,Lyn,2.74,2.62,3.6,14.5,1.2292951
11,2024-05-27,14:00:00,NORWAY - OBOS-LIGAEN,Bryne,Ranheim,1.93,3.9,3.85,22.0,1.229253
12,2024-05-27,14:00:00,NORWAY - OBOS-LIGAEN,Sandnes,Kongsvinger,4.2,1.71,4.8,18.5,1.2292953
13,2024-05-27,14:00:00,SWEDEN - SUPERETTAN,Utsikten,Brage,2.82,2.68,3.45,11.5,1.2291942
14,2024-05-27,14:00:00,SWEDEN - ALLSVENSKAN,Norrkoping,Varnamo,2.0,4.0,3.75,17.0,1.2291788
15,2024-05-27,14:00:00,BULGARIA - PARVA LIGA,CSKA 1948 Sofia,CSKA 1948 Sofia,5.1,1.72,3.9,9.4,1.2292935
16,2024-05-27,14:00:00,SWEDEN - SUPERETTAN,Trelleborg,Sundsvall,1.82,4.7,3.9,19.0,1.2291944
17,2024-05-27,14:10:00,SWEDEN - ALLSVENSKAN,AIK,Goteborg,2.08,3.95,3.65,13.5,1.2291788
18,2024-05-27,16:30:00,PERU - LIGA 1,Union Comercio,Cienciano,2.46,3.1,3.3,15.0,1.2291747
19,2024-05-27,19:00:00,ARGENTINA - LIGA PROFESIONAL,Union de Santa Fe,Barracas Central,1.88,5.3,3.45,14.0,1.2291758
20,2024-05-27,19:00:00,BRAZIL - SERIE B,Coritiba,Operario,2.0,5.0,3.15,12.5,1.2291582
21,2024-05-27,19:00:00,BOLIVIA - DIVISION PROFESIONAL,GV San Jose,SA Bulo Bulo,1.65,5.8,4.2,23.0,1.2292981
22,2024-05-27,20:15:00,BRAZIL - SERIE D,Trem,Rio Branco,1.51,6.4,4.1,980.0,1.2293942
23,2024-05-27,21:00:00,ECUADOR - LIGA PRO,Libertad Asuncion,Dep. Cuenca,2.84,2.52,3.45,13.5,1.2291435
24,2024-05-27,21:00:00,ARGENTINA - LIGA PROFESIONAL,Atl. Tucuman,Platense,2.1,4.7,3.05,11.5,1.2291759
25,2024-05-27,21:00:00,BOLIVIA - DIVISION PROFESIONAL,Royal Pari,Independiente,1.69,4.7,4.3,28.0,1.2292988
26,2024-05-27,21:30:00,BRAZIL - SERIE B,Avai,Goias,2.92,2.84,3.2,10.0,1.229158
