,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,10/11/2023,05:45,Melbourne Victory,Wellington Phoenix,1.6,4.2,5.25,1.53,2.4,1.57,2.25,1.7,1.3453624,0.861,1.0,1.3416408,0.743,0.625,0.23809524,0.1904762,0.6535948,0.41666666,0.5540757,0.7,2.687,1,0.8
2,BULGARIA - PARVA LIGA,10/11/2023,12:30,Lok. Plovdiv,Lok. Sofia,1.6,4.0,5.75,1.95,1.9,1.91,1.8,2.2,1.2489996,0.682,0.9,1.3747727,1.651,0.625,0.25,0.17391305,0.51282054,0.5263158,0.5639344,1.3,2.624,1,0.5179
3,ROMANIA - LIGA 2,10/11/2023,13:00,FC Arges,Unirea Slobozia,2.2,3.05,3.45,2.6,1.5,2.12,1.65,1.5,1.2845232,1.182,1.3,1.1874342,0.982,0.45454547,0.32786885,0.28985506,0.3846154,0.6666667,0.19698638,0.2,2.472,1,0.8961
4,SLOVAKIA - NIKE LIGA,10/11/2023,13:30,Trencin,Zilina,2.02,3.7,3.25,1.7,2.18,1.6,2.22,1.8,1.2489996,0.732,1.1,1.3,0.834,0.4950495,0.27027026,0.30769232,0.5882353,0.4587156,0.27493307,0.7,2.549,1,0.501
5,POLAND - EKSTRAKLASA,10/11/2023,14:00,Warta Poznan,Puszcza,1.91,3.4,4.2,2.25,1.62,2.0,1.75,1.2,1.2489996,0.924,1.1,1.3,0.799,0.5235602,0.29411766,0.23809524,0.44444445,0.61728394,0.35093075,0.1,2.549,1,0.7534
6,MOROCCO - BOTOLA PRO,10/11/2023,14:15,Moghreb Tetouan,Mouloudia Oujda,1.8,3.2,4.0,2.25,1.62,2.0,1.73,1.6,1.2,0.702,1.1,1.3,0.729,0.5555556,0.3125,0.25,0.44444445,0.61728394,0.35365567,0.5,2.5,1,0.5027
7,PORTUGAL - LIGA PORTUGAL 2,10/11/2023,15:00,Feirense,Os Belenenses,2.0,3.0,3.75,2.08,1.73,1.83,1.83,1.8,1.4696939,0.805,1.4,1.356466,0.707,0.5,0.33333334,0.26666668,0.48076922,0.5780347,0.26762912,0.4,2.826,1,0.7892
8,BELGIUM - CHALLENGER PRO LEAGUE,10/11/2023,16:00,Dender,Club Brugge KV U23,1.73,3.8,4.0,1.6,2.3,1.57,2.25,1.7,1.3453624,0.65,1.3,1.4177446,0.761,0.5780347,0.2631579,0.25,0.625,0.4347826,0.41687655,0.4,2.763,1,0.5072
9,NETHERLANDS - EERSTE DIVISIE,10/11/2023,16:00,Jong AZ,Helmond,2.15,3.75,3.1,1.62,2.25,1.53,2.38,1.7,1.3453624,1.106,1.5,1.2845232,0.787,0.4651163,0.26666668,0.32258064,0.61728394,0.44444445,0.2377256,0.2,2.63,1,0.703
10,NETHERLANDS - EERSTE DIVISIE,10/11/2023,16:00,Dordrecht,Jong PSV,1.62,4.33,4.75,1.44,2.7,1.5,2.5,1.7,1.1,0.71,0.9,1.3747727,1.44,0.61728394,0.23094688,0.21052632,0.6944444,0.37037036,0.5302066,0.8,2.475,1,0.7115
11,NETHERLANDS - EERSTE DIVISIE,10/11/2023,16:00,FC Emmen,Den Bosch,1.5,4.5,6.0,1.57,2.35,1.67,2.1,1.1,1.3,0.656,0.7,1.1874342,1.102,0.6666667,0.22222222,0.16666667,0.6369427,0.42553192,0.6359498,0.4,2.487,1,0.8997
12,SPAIN - LALIGA2,10/11/2023,16:30,Leganes,Levante,2.1,3.2,3.8,2.4,1.53,2.1,1.67,2.0,1.264911,0.764,1.9,1.1357816,0.997,0.47619048,0.3125,0.2631579,0.41666666,0.6535948,0.25968775,0.1,2.401,1,0.6
13,ENGLAND - CHAMPIONSHIP,10/11/2023,17:00,Blackburn,Preston,1.91,3.5,4.0,1.85,2.0,1.67,2.1,1.6,1.4282857,0.725,1.1,1.3,0.709,0.5235602,0.2857143,0.25,0.5405405,0.5,0.34387174,0.5,2.728,1,0.8
14,MEXICO - LIGA MX,10/11/2023,22:00,Atlas,Necaxa,1.75,3.8,4.33,1.88,1.98,1.8,1.95,1.5,1.2845232,0.878,0.9,1.1357816,1.605,0.5714286,0.2631579,0.23094688,0.5319149,0.5050505,0.4321126,0.6,2.42,1,0.8122
