,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,10/05/2024,00:10,U.A.N.L.- Tigres,Monterrey,2.1,3.25,3.3,1.62,2.25,1.53,2.38,1.9,1.1357816,0.779,1.5,1.2845232,0.727,0.47619048,0.30769232,0.3030303,0.61728394,0.44444445,0.22233276,0.4,2.42,1,0.6849
2,AUSTRALIA - A-LEAGUE,10/05/2024,06:45,Sydney FC,Central Coast Mariners,2.05,3.8,3.3,1.73,2.1,1.62,2.2,2.3,1.1,0.553,2.3,1.1,0.78,0.4878049,0.2631579,0.3030303,0.5780347,0.47619048,0.27855447,0.0,2.2,1,0.6
3,POLAND - DIVISION 1,10/05/2024,13:00,Motor Lublin,Pruszkow,1.7,3.6,4.75,1.98,1.88,1.83,1.83,1.6,1.2,0.442,1.0,1.3416408,0.864,0.5882353,0.2777778,0.21052632,0.5050505,0.5319149,0.4584401,0.6,2.542,1,0.7233
4,SWEDEN - SUPERETTAN,10/05/2024,14:00,Oster,Oddevold,1.8,3.75,4.2,2.0,1.85,1.91,1.91,2.1,1.1357816,0.606,1.5,1.5,0.323,0.5555556,0.26666668,0.23809524,0.5,0.5405405,0.40570796,0.6,2.636,1,0.5083
5,PORTUGAL - LIGA PORTUGAL 2,10/05/2024,14:00,Os Belenenses,Benfica B,2.2,3.6,3.0,1.85,2.0,1.67,2.1,1.4,1.356466,1.011,1.3,1.4177446,0.641,0.45454547,0.2777778,0.33333334,0.5405405,0.5,0.20777546,0.1,2.774,1,0.7915
6,NETHERLANDS - EERSTE DIVISIE,10/05/2024,15:00,Cambuur,Helmond,1.91,4.0,3.5,1.48,2.6,1.44,2.63,0.9,1.1357816,0.641,0.8,1.1661904,1.105,0.5235602,0.25,0.2857143,0.6756757,0.3846154,0.34387174,0.1,2.302,1,0.7078
7,NETHERLANDS - EERSTE DIVISIE,10/05/2024,15:00,Den Haag,Jong PSV,1.6,4.5,4.75,1.3,3.5,1.36,3.0,1.8,1.2489996,0.905,0.6,0.9165151,0.729,0.625,0.22222222,0.21052632,0.7692308,0.2857143,0.5465019,1.2,2.166,1,0.8444
8,NETHERLANDS - EERSTE DIVISIE,10/05/2024,15:00,Groningen,Roda,1.67,4.2,4.5,1.6,2.3,1.62,2.2,2.6,0.8,0.716,1.8,1.2489996,0.897,0.5988024,0.23809524,0.22222222,0.625,0.4347826,0.49258184,0.8,2.049,1,0.7522
9,NETHERLANDS - EERSTE DIVISIE,10/05/2024,15:00,FC Emmen,De Graafschap,1.91,3.8,3.6,1.48,2.6,1.44,2.63,1.3,1.4177446,0.937,1.3,1.4177446,0.863,0.5235602,0.2631579,0.2777778,0.6756757,0.3846154,0.336661,0.0,2.835,1,0.7009
10,NETHERLANDS - EERSTE DIVISIE,10/05/2024,15:00,Maastricht,Venlo,1.8,4.2,3.75,1.44,2.7,1.44,2.63,2.0,1.264911,0.637,0.3,0.45825756,1.391,0.5555556,0.23809524,0.26666668,0.6944444,0.37037036,0.40570796,1.7,1.723,1,0.5924
11,SPAIN - LALIGA2,10/05/2024,15:30,Burgos CF,Eldense,1.8,3.4,4.5,2.35,1.57,2.1,1.67,2.1,1.1357816,0.775,0.6,0.9165151,0.685,0.5555556,0.29411766,0.22222222,0.42553192,0.6369427,0.40086538,1.5,2.052,1,0.6
12,SWITZERLAND - SUPER LEAGUE,10/05/2024,15:30,Lausanne,Basel,2.2,3.5,3.1,1.73,2.08,1.62,2.2,1.8,1.2489996,0.718,1.7,1.3453624,0.812,0.45454547,0.2857143,0.32258064,0.5780347,0.48076922,0.20457879,0.1,2.594,1,0.5024
13,SWITZERLAND - SUPER LEAGUE,10/05/2024,15:30,Luzern,Grasshoppers,1.85,3.75,4.0,1.62,2.25,1.57,2.25,1.7,1.3453624,0.963,0.5,0.92195445,1.638,0.5405405,0.26666668,0.25,0.61728394,0.44444445,0.37799868,1.2,2.267,1,0.6704
14,IRELAND - PREMIER DIVISION,10/05/2024,15:45,Galway,Sligo Rovers,1.91,3.0,4.75,2.6,1.48,2.2,1.62,1.9,1.3747727,1.059,0.7,1.1874342,1.283,0.5235602,0.33333334,0.21052632,0.3846154,0.6756757,0.36193752,1.2,2.562,1,0.7203
15,IRELAND - PREMIER DIVISION,10/05/2024,15:45,Shelbourne,Drogheda,1.67,3.6,5.25,2.25,1.62,2.2,1.62,2.3,1.1,0.766,0.6,0.9165151,1.351,0.5988024,0.2777778,0.1904762,0.44444445,0.61728394,0.49359715,1.7,2.017,1,0.9427
16,SCOTLAND - PREMIERSHIP,10/05/2024,15:45,Partick Thistle,Airdrieonians,2.2,3.4,3.2,1.7,2.1,1.57,2.25,2.0,1.264911,0.761,1.6,1.4282857,0.89,0.45454547,0.29411766,0.3125,0.5882353,0.47619048,0.20266682,0.4,2.693,1,0.5103
17,BELGIUM - JUPILER PRO LEAGUE,10/05/2024,15:45,St. Liege,Westerlo,1.95,3.8,3.5,1.5,2.5,1.5,2.5,1.6,1.2,1.43,0.6,0.9165151,0.764,0.51282054,0.2631579,0.2857143,0.6666667,0.4,0.31860113,1.0,2.117,1,0.717
18,IRELAND - PREMIER DIVISION,10/05/2024,15:45,Shamrock Rovers,St. Patricks,1.55,3.8,5.75,1.88,1.98,1.95,1.8,2.4,0.9165151,0.43,1.1,1.3,1.034,0.6451613,0.2631579,0.17391305,0.5319149,0.5050505,0.56657046,1.3,2.217,1,0.9326
19,IRELAND - PREMIER DIVISION,10/05/2024,15:45,Derry City,Bohemians,1.62,3.75,5.5,2.05,1.75,2.05,1.7,2.2,1.2489996,0.618,1.3,1.4177446,0.746,0.61728394,0.26666668,0.18181819,0.4878049,0.5714286,0.5305796,0.9,2.667,1,0.9148
20,ENGLAND - LEAGUE TWO,10/05/2024,16:00,Doncaster,Crewe,1.67,3.8,4.75,1.75,2.05,1.73,2.0,2.4,1.2,0.519,1.8,1.2489996,1.087,0.5988024,0.2631579,0.21052632,0.5714286,0.4878049,0.4810613,0.6,2.449,1,0.6605
21,BRAZIL - SERIE B,10/05/2024,19:00,Novorizontino,Ceara,1.85,3.25,4.75,2.35,1.57,2.1,1.67,2.2,1.2489996,0.724,0.4,0.48989794,0.904,0.5405405,0.30769232,0.21052632,0.42553192,0.6369427,0.39235944,1.8,1.739,1,0.9416
22,PARAGUAY - PRIMERA DIVISION,10/05/2024,19:00,2 de Mayo,Tacuary,2.05,3.3,3.75,2.1,1.7,1.83,1.83,1.8,1.2489996,1.119,1.7,1.3453624,0.544,0.4878049,0.3030303,0.26666668,0.47619048,0.5882353,0.27466464,0.1,2.594,1,0.8858
23,ARGENTINA - PRIMERA NACIONAL,10/05/2024,20:00,Temperley,CA Mitre,2.2,2.9,3.8,3.1,1.36,2.5,1.5,1.7,1.1,0.784,1.2,1.2489996,1.787,0.45454547,0.3448276,0.2631579,0.32258064,0.7352941,0.22139448,0.5,2.349,1,0.6
24,ARGENTINA - LIGA PROFESIONAL,10/05/2024,21:15,Argentinos Jrs,Rosario Central,1.85,3.5,4.2,2.2,1.65,2.0,1.75,2.3,1.1,0.423,1.3,1.4177446,1.084,0.5405405,0.2857143,0.23809524,0.45454547,0.6060606,0.37425938,1.0,2.518,1,0.8029
25,ARGENTINA - LIGA PROFESIONAL,10/05/2024,21:15,Newells Old Boys,Platense,1.95,3.1,4.5,2.88,1.4,2.5,1.5,1.1,1.3,1.459,1.2,1.2489996,1.093,0.51282054,0.32258064,0.22222222,0.3472222,0.71428573,0.3418409,-0.1,2.549,1,0.8503
26,BRAZIL - SERIE B,10/05/2024,21:30,CRB,Chapecoense-SC,1.85,3.3,4.33,2.4,1.53,2.2,1.62,2.3,1.1,0.975,1.2,1.2489996,1.036,0.5405405,0.3030303,0.23094688,0.41666666,0.6535948,0.36928797,1.1,2.349,1,0.765
