,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SLOVENIA - PRVA LIGA,15/04/2024,12:30,Aluminij,Radomlje,3.55,3.35,2.0
2,ICELAND - BESTA DEILD KARLA,15/04/2024,16:15,Fram,Vikingur Reykjavik,4.6,4.4,1.57
