,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-12-31,05:00:00,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Melbourne City,3.7,2.06,3.95,14.0,1.2375176
2,2024-12-31,10:00:00,EGYPT - PREMIER LEAGUE,Ceramica Cleopatra,Al Masry,3.05,2.76,3.0,9.4,1.2375969
3,2024-12-31,12:00:00,SCOTLAND - CHAMPIONSHIP,Morton,Partick Thistle,3.9,2.14,3.4,8.6,1.2376587
4,2024-12-31,12:00:00,ENGLAND - NATIONAL LEAGUE,Solihull Moors,Tamworth FC,1.58,5.9,4.5,980.0,1.2375861
