League,Date,Time,Home,Away,Odd_H,Odd_A,Odd_D,Odd_Under05_HT,Odd_Over05_HT,Odd_Under15_HT,Odd_Over15_HT,Odd_Under25_HT,Odd_Over25_HT,Odd_Under05,Odd_Over05,Odd_Under15,Odd_Over15,Odd_Under25,Odd_Over25,Odd_Under45,Odd_Over45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_CS_0x0,Odd_CS_0x1,Odd_CS_0x2,Odd_CS_0x3,Odd_CS_1x0,Odd_CS_1x1,Odd_CS_1x2,Odd_CS_1x3,Odd_CS_2x0,Odd_CS_2x1,Odd_CS_2x2,Odd_CS_2x3,Odd_CS_3x0,Odd_CS_3x1,Odd_CS_3x2,Odd_CS_3x3,Odd_CS_Goleada_H,Odd_CS_Goleada_A,Odd_CS_Goleada_D,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
Mexican Liga MX,2024-03-31,00:05:00,Pumas UNAM,Cruz Azul,3.3,2.26,3.7,3.35,1.39,1.5,2.86,1.13,7.8,15.0,1.06,4.3,1.28,2.1,1.86,1.16,6.6,1.72,2.3,14.5,10.5,13.5,23.0,13.0,7.8,10.0,20.0,22.0,12.5,15.5,30.0,44.0,32.0,38.0,75.0,11.0,14.0,18.0,0.3030303,0.27027026,0.44247788,0.53763443,0.47619048,0.5813953,0.4347826,1.1212121,0.6848485,0.8918919,0.6108108,1.460177,1.6371682,0.5027027,0.5675676,0.2205168,0.057142857,0.18705036,0.24161074,0.33093524,1.460177,0.6108108,0.8918919,1.7741935,1.2150538,0.5027027,1.0813954,9.26,-0.043196544,-0.15550756,0.3563715,0.24406047,0.2408183,0.7433259,0.31038254,1.8207691,11.309933,0.33941126,-6.8427734,1.8207691,1.44,0.4,1,1.0
Australian A-League Men,2024-03-31,01:00:00,Melbourne Victory,Perth Glory,1.4,8.0,5.9,4.6,1.26,1.83,2.12,1.24,4.8,27.0,1.03,7.2,1.14,3.15,1.44,1.36,3.55,1.7,2.36,30.0,36.0,70.0,100.0,12.0,12.5,27.0,80.0,10.0,9.8,19.5,65.0,12.0,12.0,22.0,55.0,3.55,60.0,23.0,0.71428573,0.16949153,0.125,0.6944444,0.31746033,0.5882353,0.42372882,4.214286,5.714286,0.23728813,1.3559322,0.175,0.7375,0.2440678,0.5338983,0.79677135,0.6164383,0.70212764,0.15107913,0.6076294,0.175,1.3559322,0.23728813,0.9722222,5.5555553,0.2440678,0.84705883,15.3,-0.29411766,0.13725491,0.09150327,0.52287585,0.6611653,3.371943,0.78993756,8.25954,66.03751,2.4183052,-40.53044,8.25954,2.1,4.5,1,1.0
South Korean K League 2,2024-03-31,02:00:00,Bucheon FC 1995,Gyeongnam,2.7,2.8,3.2,2.86,1.5,1.37,3.4,1.08,10.0,8.6,1.09,3.1,1.43,1.69,2.32,1.08,10.0,1.92,1.93,8.2,8.4,14.0,7.0,8.0,6.6,10.5,6.8,14.5,11.0,16.5,7.2,7.0,6.6,7.2,16.0,6.6,6.8,8.2,0.37037036,0.3125,0.35714287,0.43103448,0.591716,0.5208333,0.5181347,1.1851852,1.037037,0.84375,0.875,0.96428573,1.1428572,0.725,0.528125,0.07141837,0.084745765,0.018181818,0.06666667,0.1594203,0.96428573,0.875,0.84375,1.1637931,1.2068965,0.725,1.2083334,8.7,-0.057471264,-0.04597701,0.31034482,0.3218391,0.09123281,0.26457512,0.13125834,0.6480741,14.036243,0.89095455,17.484426,0.6480741,0.4,0.5,1,1.0
South Korean K League 1,2024-03-31,04:30:00,Gwangju FC,Daegu FC,2.36,3.4,3.35,2.84,1.5,1.38,3.4,1.09,10.0,10.0,1.09,3.3,1.41,1.73,2.28,1.09,9.4,1.95,1.95,8.6,9.4,19.0,7.6,7.0,6.4,13.5,6.4,11.0,9.6,18.0,7.4,6.8,23.0,6.4,7.0,5.8,6.4,7.4,0.42372882,0.29850745,0.29411766,0.4385965,0.5780347,0.51282054,0.51282054,1.4194915,1.440678,0.7044776,1.0149254,0.69411767,0.9852941,0.680597,0.5164179,0.17737325,0.17338003,0.18055555,0.0074074073,0.19005328,0.69411767,1.0149254,0.7044776,1.0350877,1.4912281,0.680597,1.1692308,9.11,-0.10867179,0.0054884744,0.25905597,0.37321624,0.19315375,0.58654356,0.21433571,1.4367324,26.33541,0.7778175,15.376251,1.4367324,0.05,0.99,1,1.0
South Korean K League 2,2024-03-31,04:30:00,Suwon Bluewings,Busan IPark,2.2,3.4,3.45,3.05,1.45,1.42,3.15,1.1,9.2,10.5,1.07,3.45,1.36,1.83,2.08,1.11,3.95,1.85,2.0,9.2,9.2,4.0,4.4,7.6,6.8,3.95,4.3,10.0,8.2,4.1,4.4,4.1,4.0,4.5,4.5,3.85,4.3,4.6,0.45454547,0.28985506,0.29411766,0.48076922,0.5464481,0.5405405,0.5,1.5681819,1.5454545,0.6376812,0.98550725,0.64705884,1.0147059,0.60289854,0.5304348,0.22142372,0.22123894,0.21428572,0.00729927,0.2477396,0.64705884,0.98550725,0.6376812,1.0576923,1.6346154,0.60289854,1.1243243,9.05,-0.13812155,-0.005524862,0.24309392,0.3756906,0.23459528,0.7076958,0.26731032,1.7334936,32.005383,0.35355338,7.125016,1.7334936,0.05,1.25,1,1.0
Estonian Premier League,2024-03-31,06:30:00,Tammeka Tartu,Tallinna FC Flora,1.5,1.25,1.35,3.0,1.34,1.03,1.03,1.1,1.01,1.16,1.04,1.14,1.17,1.27,1.17,1.04,1.17,2.0,1.79,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,4.7,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.6666667,0.7407407,0.8,0.85470086,0.78740156,0.5,0.5586592,0.9,0.8333333,1.1111112,0.9259259,1.2,1.08,0.8666667,0.94074076,0.07412994,0.05263158,0.09090909,0.03846154,0.071428575,1.2,0.9259259,1.1111112,1.2820513,1.0683761,0.8666667,0.585,4.1,0.036585364,-0.024390243,0.36585367,0.30487806,0.09207115,0.12583058,0.10794279,0.3082207,-4.289153,0.14142136,-2.8624053,0.3082207,0.1,0.15,1,1.0
Dutch Eredivisie,2024-03-31,07:15:00,PEC Zwolle,Ajax,5.3,1.67,4.5,4.0,1.29,1.69,2.28,1.19,5.4,26.0,1.03,5.7,1.15,2.68,1.52,1.28,3.95,1.59,2.52,24.0,12.0,11.5,16.0,25.0,10.0,9.4,13.5,40.0,19.0,15.5,22.0,18.5,48.0,40.0,50.0,30.0,5.8,20.0,0.18867925,0.22222222,0.5988024,0.65789473,0.37313432,0.6289308,0.3968254,0.8490566,0.31509435,1.1777778,0.37111112,3.1736526,2.6946108,0.33777776,0.59555554,0.55243737,0.08163265,0.52080345,0.45867097,0.4950166,3.1736526,0.37111112,1.1777778,3.4868422,1.0986842,0.33777776,0.9559748,11.47,0.069747165,-0.2467306,0.46207497,0.1455972,0.49884692,1.907258,0.5964156,4.671809,-21.801409,1.6404878,-30.113733,4.671809,2.83,0.8,1,1.0
French Ligue 1,2024-03-31,08:00:00,Lorient,Brest,4.4,2.02,3.5,2.76,1.51,1.36,3.4,1.08,10.0,9.2,1.1,3.25,1.42,1.75,2.26,1.09,9.4,2.02,1.91,10.0,7.4,10.5,21.0,12.0,7.4,10.0,20.0,28.0,16.5,20.0,42.0,36.0,55.0,60.0,44.0,55.0,17.5,30.0,0.22727273,0.2857143,0.4950495,0.44247788,0.5714286,0.4950495,0.5235602,0.79545456,0.45909092,1.2571429,0.57714283,2.178218,1.7326733,0.6457143,0.5,0.34212878,0.11392405,0.3707165,0.26811594,0.21527778,2.178218,0.57714283,1.2571429,1.9469026,0.8938053,0.6457143,1.1188118,9.92,0.09072581,-0.14919356,0.44354838,0.20362903,0.36342368,1.201721,0.36520204,2.9436033,-24.227745,0.7212489,14.305552,2.9436033,1.48,0.9,1,1.0
Romanian Liga I,2024-03-31,08:00:00,FC U Craiova 1948,Otelul Galati,2.32,3.45,3.05,2.32,1.53,1.31,3.2,1.07,10.5,2.74,1.08,2.74,1.44,1.58,2.3,1.05,9.0,1.95,1.81,8.2,9.2,4.3,4.8,7.2,6.2,12.0,4.8,11.5,10.0,4.6,4.8,4.5,4.9,4.7,5.0,4.4,4.7,5.1,0.43103448,0.32786885,0.28985506,0.4347826,0.6329114,0.51282054,0.5524862,1.3146552,1.487069,0.76065576,1.1311475,0.6724638,0.884058,0.75409836,0.5180328,0.17062159,0.1359404,0.19584055,0.06153846,0.14018692,0.6724638,1.1311475,0.76065576,1.0086956,1.5,0.75409836,1.1794872,8.82,-0.08276644,0.045351475,0.26303855,0.39115646,0.19488935,0.5729747,0.2038863,1.4034957,20.052082,1.0182338,19.798876,1.4034957,0.4,0.73,1,1.0
Estonian Premier League,2024-03-31,08:30:00,FCI Tallinn,Paide Linnameeskond,1.04,1.04,1.21,1.03,1.37,1.03,1.03,1.09,1.01,1.27,1.05,1.27,1.05,1.27,1.05,1.02,1.2,1.12,1.12,1.48,2.82,2.32,3.1,2.7,2.68,4.7,8.0,3.6,3.15,4.7,13.5,4.0,5.8,9.0,14.5,1.01,1.01,1.03,0.96153843,0.8264463,0.96153843,0.95238096,0.78740156,0.89285713,0.89285713,1.1634616,1.0,0.8595041,0.8595041,1.0,1.1634616,0.8677686,1.0495868,0.06948448,0.075555556,0.0,0.075555556,0.07079646,1.0,0.8595041,0.8595041,0.9904762,0.9904762,0.8677686,0.9375,3.29,-0.051671732,-0.051671732,0.31610942,0.31610942,0.089498065,0.098149545,0.07692771,0.2404163,4.858463,0.31112698,-6.2772985,0.2404163,0.17,0.17,1,1.0
