Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,21/10/2023,03:30,AUSTRALIA - A-LEAGUE,Melbourne City,Western United,1.57,4.5,5.25,1.5,1.57,2.25,1.02,1.25,1.17,4.0,1.25
29,21/10/2023,04:30,CHINA - SUPER LEAGUE,Henan Songshan Longmen,Cangzhou,1.44,4.75,7.0,1.7,1.95,1.8,1.03,1.33,1.22,5.0,1.17
30,21/10/2023,09:00,MOLDOVA - SUPER LIGA,Zimbru Chisinau,Floresti,1.53,3.8,5.2,1.75,1.83,1.93,1.01,1.34,1.23,4.8,1.15
31,21/10/2023,09:00,SERBIA - PRVA LIGA,OFK Beograd,Mladost GAT,1.38,4.25,6.7,1.62,1.88,1.88,1.01,1.3,1.18,4.6,1.16
32,21/10/2023,09:00,FINLAND - VEIKKAUSLIIGA,Gnistan,SJK Akatemia,1.29,5.25,6.5,1.48,1.8,1.91,1.02,1.25,1.14,3.75,1.25
33,21/10/2023,09:00,THAILAND - THAI LEAGUE 1,Ratchaburi,Sukhothai,1.65,3.9,4.5,1.85,1.85,1.87,1.05,1.39,1.28,5.2,1.13
34,21/10/2023,10:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Sutjeska,Jedinstvo,1.32,4.9,7.7,1.55,1.88,1.72,13.0,1.28,1.19,3.7,1.19
35,21/10/2023,10:00,SWEDEN - SUPERETTAN,Helsingborg,Gefle,1.53,4.2,5.0,1.67,1.75,2.0,1.03,1.3,1.2,5.0,1.17
44,21/10/2023,11:00,ENGLAND - PREMIER LEAGUE,Nottingham,Luton,1.73,3.6,5.5,2.1,2.0,1.75,1.07,1.44,1.36,8.0,1.08
36,21/10/2023,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Glentoran,Glenavon,1.3,5.3,8.25,1.47,1.82,1.88,1.03,1.26,1.15,3.4,1.27
37,21/10/2023,11:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Decic,Mladost DG,1.4,4.35,6.8,1.65,1.85,1.75,1.01,1.38,1.21,5.2,1.12
38,21/10/2023,11:00,BELGIUM - CHALLENGER PRO LEAGUE,Anderlecht U23,St. Liege U23,1.57,4.0,4.75,1.57,1.62,2.2,1.03,1.29,1.17,4.33,1.2
39,21/10/2023,11:00,SPAIN - PRIMERA RFEF,Unionistas,Tarazona,1.62,3.3,5.5,2.63,2.63,1.44,1.11,1.57,1.53,9.0,1.04
42,21/10/2023,11:00,SCOTLAND - PREMIERSHIP,Rangers,Hibernian,1.36,5.25,8.0,1.57,1.91,1.91,1.03,1.29,1.17,4.33,1.22
43,21/10/2023,11:00,ROMANIA - LIGA 1,FC Hermannstadt,Din. Bucuresti,1.67,3.4,4.75,2.35,2.38,1.53,1.08,1.53,1.44,11.0,1.05
41,21/10/2023,11:00,SCOTLAND - LEAGUE ONE,Hamilton,Edinburgh City,1.17,6.5,13.0,1.4,2.0,1.73,19.0,1.2,1.11,3.25,1.33
48,21/10/2023,11:00,ENGLAND - LEAGUE ONE,Portsmouth,Carlisle,1.5,4.2,6.5,1.8,1.95,1.8,1.04,1.36,1.25,5.5,1.14
46,21/10/2023,11:00,ENGLAND - LEAGUE TWO,Mansfield,Forest Green,1.45,4.5,6.5,1.65,1.83,1.83,1.03,1.3,1.2,4.5,1.18
47,21/10/2023,11:00,ESTONIA - MEISTRILIIGA,Levadia,Tammeka,1.16,5.9,13.0,1.52,2.23,1.62,1.02,1.26,1.14,3.86,1.2
49,21/10/2023,11:00,ENGLAND - CHAMPIONSHIP,Watford,Sheffield Wed,1.67,3.6,5.25,2.08,2.0,1.73,1.07,1.44,1.36,8.0,1.08
