,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,21/10/2023,08:00,VIETNAM - V.LEAGUE 1,Thanh Hoa,Hong Linh Ha Tinh,1.75,3.6,4.1,1.75,1.7,1.93,1.01,1.34,1.24,5.25,1.11
2,21/10/2023,10:00,NORWAY - OBOS-LIGAEN,Kristiansund,Asane,1.75,4.2,4.2,1.5,1.53,2.38,1.03,1.25,1.14,3.75,1.25
3,21/10/2023,11:00,SCOTLAND - LEAGUE ONE,Cove Rangers,Montrose,1.65,3.8,4.2,1.62,1.67,2.1,1.03,1.3,1.2,4.33,1.2
4,21/10/2023,11:00,ENGLAND - LEAGUE ONE,Charlton,Reading,1.73,4.0,4.5,1.7,1.7,2.05,1.03,1.33,1.2,5.0,1.17
5,21/10/2023,12:30,SWEDEN - ALLSVENSKAN,Sirius,Brommapojkarna,1.8,3.8,4.5,1.53,1.5,2.5,1.03,1.25,1.14,4.0,1.22
6,21/10/2023,13:00,SWITZERLAND - SUPER LEAGUE,Young Boys,Zurich,1.75,4.0,4.33,1.57,1.53,2.38,1.03,1.29,1.17,4.33,1.2
7,21/10/2023,13:45,NETHERLANDS - EREDIVISIE,Waalwijk,FC Volendam,1.65,4.2,4.5,1.5,1.53,2.38,1.02,1.25,1.14,3.75,1.25
8,21/10/2023,14:00,SCOTLAND - PREMIERSHIP,Aberdeen,Dundee FC,1.75,4.0,4.33,1.95,1.91,1.91,1.05,1.4,1.3,6.5,1.11
9,21/10/2023,15:00,NETHERLANDS - EREDIVISIE,Nijmegen,Almere City,1.8,3.8,4.0,1.7,1.67,2.1,1.03,1.33,1.22,5.0,1.17
10,21/10/2023,22:00,USA - USL CHAMPIONSHIP,San Antonio,Colorado Springs,1.65,3.8,4.8,1.62,1.62,2.18,1.04,1.33,1.2,4.05,1.2
11,21/10/2023,23:30,USA - USL CHAMPIONSHIP,Orange County SC,El Paso,1.65,3.75,4.8,1.75,1.75,1.98,1.05,1.37,1.24,4.7,1.15
