,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,04/11/2023,03:30,AUSTRALIA - A-LEAGUE,Macarthur FC,Western United,2.5,3.5,2.8,1.53,1.44,2.63,1.03,1.29,1.17,4.0,1.25
2,04/11/2023,06:00,ROMANIA - LIGA 2,Ceahlaul,CSM Slatina,2.12,3.1,3.5,2.35,2.05,1.7,1.1,1.55,1.45,7.3,1.06
3,04/11/2023,08:00,PORTUGAL - LIGA PORTUGAL 2,Mafra,Leixoes,1.91,3.3,3.5,1.8,1.67,2.1,1.04,1.36,1.22,5.5,1.14
4,04/11/2023,09:00,NORTH MACEDONIA - 1. MFL,Voska Sport,Brera Strumica,2.45,2.92,2.95,2.07,1.78,1.83,1.05,1.5,1.37,8.1,1.04
5,04/11/2023,09:00,SWEDEN - SUPERETTAN,Helsingborg,Brage,1.91,3.75,3.6,1.67,1.62,2.2,1.03,1.33,1.2,5.0,1.17
6,04/11/2023,11:00,SWEDEN - SUPERETTAN,Orebro,Landskrona,1.57,4.2,5.0,1.6,1.67,2.1,1.03,1.29,1.18,4.33,1.2
7,04/11/2023,11:45,ROMANIA - LIGA 1,Sepsi Sf. Gheorghe,Petrolul,1.75,3.4,4.33,2.15,2.0,1.73,1.07,1.44,1.36,9.0,1.07
10,04/11/2023,12:00,SCOTLAND - LEAGUE TWO,Peterhead,East Fife,1.91,3.6,3.2,1.9,1.8,1.91,1.05,1.36,1.29,5.5,1.13
8,04/11/2023,12:00,BELGIUM - JUPILER PRO LEAGUE,RWDM,Kortrijk,1.91,3.8,3.6,1.6,1.57,2.25,1.03,1.29,1.18,4.33,1.2
9,04/11/2023,12:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ballyclare,Annagh,2.07,3.75,2.9,1.5,1.47,2.35,1.01,1.22,1.14,3.45,1.22
12,04/11/2023,12:00,ENGLAND - FA CUP,Doncaster,Accrington,2.25,3.5,3.1,1.73,1.62,2.2,1.04,1.33,1.22,5.5,1.14
13,04/11/2023,12:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Zeljeznicar,Sloga Doboj,1.65,3.75,4.6,1.85,1.85,1.75,1.02,1.38,1.28,6.2,1.09
11,04/11/2023,12:00,ENGLAND - FA CUP,Eastleigh,Boreham Wood,2.38,3.1,3.3,2.04,1.7,2.05,1.06,1.4,1.29,7.0,1.1
14,04/11/2023,12:30,PORTUGAL - LIGA PORTUGAL 2,Os Belenenses,Vilaverdense,2.15,3.2,3.1,2.0,1.8,1.91,1.05,1.4,1.29,7.0,1.1
15,04/11/2023,13:00,ARGENTINA - PRIMERA NACIONAL,Quilmes,Gimnasia Mendoza,2.2,3.0,3.75,2.4,2.1,1.67,1.1,1.53,1.44,11.0,1.05
16,04/11/2023,16:00,SPAIN - PRIMERA RFEF,CF Intercity,Sanluqueno,2.05,3.0,3.3,2.25,2.0,1.73,1.08,1.5,1.4,7.5,1.07
17,04/11/2023,17:00,BRAZIL - SERIE B,Botafogo SP,Ceara,2.47,2.85,3.1,2.52,2.05,1.7,1.12,1.62,1.52,7.8,1.05
18,04/11/2023,19:30,BOLIVIA - DIVISION PROFESIONAL,Aurora,The Strongest,2.3,3.4,2.63,1.75,1.62,2.2,1.04,1.33,1.22,5.5,1.14
19,04/11/2023,20:30,VENEZUELA - LIGA FUTVE,Dep. Tachira,Puerto Cabello,1.88,3.25,4.0,2.02,1.87,1.75,1.03,1.45,1.35,7.0,1.05
20,04/11/2023,22:00,USA - MLS,FC Dallas,Seattle Sounders,2.2,3.3,3.3,2.05,1.8,1.95,1.06,1.44,1.3,8.0,1.08
21,04/11/2023,22:00,PERU - LIGA 1,U. de Deportes,Alianza Lima,1.85,3.5,4.2,2.3,2.1,1.67,1.08,1.5,1.4,10.0,1.06
22,04/11/2023,23:00,COSTA RICA - PRIMERA DIVISION,Saprissa,Alajuelense,2.0,3.6,3.4,1.7,1.62,2.2,1.04,1.33,1.2,5.0,1.17
