,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,17/03/2024,04:30,SOUTH KOREA - K LEAGUE 2,Ansan Greeners,Suwon Bluewings,4.2,3.5,1.7,1.83,1.8,1.91,1.05,1.36,1.25,6.0,1.13
2,17/03/2024,08:00,SPAIN - PRIMERA RFEF,Baleares,San Fernando,2.7,3.0,2.45,2.38,2.1,1.67,1.08,1.53,1.44,8.5,1.05
3,17/03/2024,10:00,MOLDOVA - SUPER LIGA,Balti,Milsami,2.67,3.3,2.32,1.93,1.73,2.05,1.03,1.39,1.29,6.6,1.07
4,17/03/2024,10:00,ITALY - SERIE C,Olbia,Recanatese,2.4,3.05,3.0,2.15,1.85,1.85,1.09,1.52,1.39,6.5,1.08
5,17/03/2024,10:00,ITALY - SERIE C,Pro Sesto,Triestina,4.3,3.2,1.88,2.25,2.0,1.72,1.09,1.53,1.42,6.7,1.07
6,17/03/2024,10:00,SERBIA - PRVA LIGA,RFK Novi Sad,Smederevo,3.1,2.95,2.22,2.32,2.05,1.73,1.07,1.53,1.47,10.0,1.02
7,17/03/2024,10:15,BULGARIA - PARVA LIGA,Hebar,Arda,3.25,3.2,2.3,2.5,2.1,1.67,1.1,1.53,1.5,11.0,1.05
8,17/03/2024,10:15,SWITZERLAND - CHALLENGE LEAGUE,Wil,Xamax,2.55,3.4,2.52,1.82,1.65,2.1,1.05,1.39,1.27,5.0,1.13
9,17/03/2024,10:30,INDONESIA - LIGA 1,RANS Nusantara,Bali United,3.8,3.4,1.87,1.65,1.57,2.12,1.01,1.31,1.22,4.75,1.13
11,17/03/2024,11:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Decic,Sutjeska,2.42,3.05,2.9,2.32,2.0,1.65,1.07,1.53,1.47,10.0,1.02
10,17/03/2024,11:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Rudar,Jezero,2.87,3.0,2.45,2.45,2.1,1.57,1.1,1.57,1.52,11.5,1.01
12,17/03/2024,12:00,SPAIN - PRIMERA RFEF,R. Union,R. Sociedad B,2.5,2.88,2.8,2.38,2.0,1.69,1.1,1.53,1.44,8.5,1.05
13,17/03/2024,12:15,SPAIN - LALIGA2,Ferrol,Valladolid,3.1,3.0,2.5,2.6,2.1,1.63,1.1,1.57,1.5,13.0,1.04
14,17/03/2024,12:30,PORTUGAL - LIGA PORTUGAL,Moreirense,Arouca,2.5,3.2,3.0,2.15,1.91,1.91,1.07,1.44,1.36,9.0,1.07
15,17/03/2024,12:45,NETHERLANDS - EREDIVISIE,Sparta Rotterdam,Ajax,3.5,3.5,2.05,1.7,1.57,2.25,1.04,1.33,1.2,5.0,1.17
16,17/03/2024,13:30,SENEGAL - LIGUE 1,Jaraaf,US Goree,2.6,2.32,3.4,3.2,2.48,1.51,1.13,1.75,1.7,10.0,1.02
17,17/03/2024,13:30,MONTENEGRO - PRVA CRNOGORSKA LIGA,Mornar Bar,Buducnost,4.35,3.35,1.78,2.25,2.12,1.57,1.08,1.5,1.44,11.0,1.01
18,17/03/2024,14:30,BELGIUM - JUPILER PRO LEAGUE,Leuven,KV Mechelen,2.75,3.4,2.45,1.85,1.67,2.1,1.05,1.36,1.25,6.0,1.13
19,17/03/2024,14:30,SPAIN - LALIGA2,Zaragoza,Espanyol,2.55,2.9,3.1,2.7,2.2,1.58,1.11,1.62,1.53,13.0,1.04
20,17/03/2024,15:30,QATAR - QSL,Al Markhiya,Qatar SC,4.0,3.85,1.75,1.62,1.6,2.18,1.04,1.33,1.2,4.15,1.19
21,17/03/2024,20:00,MEXICO - LIGA MX,Atlas,Monterrey,3.75,3.4,2.05,2.05,1.91,1.91,1.06,1.44,1.33,8.0,1.08
22,17/03/2024,20:15,PANAMA - LPF,Veraguas,Miguelito,3.1,3.1,2.25,1.93,1.72,1.9,1.08,1.44,1.32,6.2,1.09
