,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-12-11,14:45:00,EUROPE - CHAMPIONS LEAGUE,Atl. Madrid,Slovan Bratislava,1.08,42.0,19.0,140.0,1.2365685
2,2024-12-11,14:45:00,EUROPE - CHAMPIONS LEAGUE,Lille,Sturm Graz,1.5,7.6,4.8,26.0,1.236531
3,2024-12-11,16:00:00,BOLIVIA - DIVISION PROFESIONAL,Santa Cruz,Blooming,4.2,1.87,3.95,9.4,1.2370564
4,2024-12-11,17:00:00,EUROPE - CHAMPIONS LEAGUE,Feyenoord,Slavia Prague,1.39,9.6,5.6,38.0,1.2365302
5,2024-12-11,17:00:00,EUROPE - CHAMPIONS LEAGUE,Stuttgart,Young Boys,1.33,9.6,6.6,55.0,1.2365301
6,2024-12-11,17:00:00,EUROPE - CHAMPIONS LEAGUE,Juventus,Manchester City,4.2,2.0,3.65,9.4,1.2365297
7,2024-12-11,17:00:00,EUROPE - CHAMPIONS LEAGUE,Benfica,Bologna,1.51,7.8,4.7,25.0,1.2365292
8,2024-12-11,17:00:00,EUROPE - CHAMPIONS LEAGUE,Dortmund,Barcelona,3.35,2.14,4.2,19.5,1.2365543
9,2024-12-11,17:00:00,EUROPE - CHAMPIONS LEAGUE,AC Milan,Crvena zvezda,1.28,12.5,6.8,60.0,1.236529
10,2024-12-11,17:00:00,EUROPE - CHAMPIONS LEAGUE,Arsenal,Monaco,1.31,11.5,6.4,42.0,1.2365309
11,2024-12-11,20:00:00,BOLIVIA - DIVISION PROFESIONAL,Aurora,Royal Pari,1.23,15.5,6.2,280.0,1.237057
12,2024-12-11,21:30:00,BOLIVIA - DIVISION PROFESIONAL,Guabira,Wilstermann,1.79,4.7,3.6,980.0,1.2370571
