,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SPAIN - PRIMERA RFEF,14/01/2024,08:00,Fuenlabrada,R. Union,2.0,3.1,3.6,2.38,1.53,2.2,1.62,2.1,1.1357816,0.905,0.8,1.1661904,0.962,0.5,0.32258064,0.2777778,0.42016807,0.6535948,0.2616124,1.3,2.302,1,0.8363
2,SPAIN - PRIMERA RFEF,14/01/2024,11:45,Celta Vigo B,Gimnastic,2.1,3.0,3.4,2.38,1.53,2.1,1.67,2.2,1.2489996,0.66,0.9,1.1357816,0.881,0.47619048,0.33333334,0.29411766,0.42016807,0.6535948,0.2126837,1.3,2.385,1,0.7806
3,SPAIN - PRIMERA RFEF,14/01/2024,12:00,Alcoyano,Antequera,2.1,2.8,3.5,2.63,1.44,2.25,1.57,1.2,1.2489996,1.081,1.9,1.3747727,0.892,0.47619048,0.35714287,0.2857143,0.38022813,0.6944444,0.21062756,-0.7,2.624,1,0.6607
4,SPAIN - LALIGA2,14/01/2024,12:15,FC Cartagena SAD,Villarreal B,2.15,3.5,3.25,2.15,1.67,1.91,1.8,0.4,0.9165151,1.03,0.6,0.9165151,0.986,0.4651163,0.2857143,0.30769232,0.4651163,0.5988024,0.22643645,-0.2,1.833,1,0.8
5,SPAIN - LALIGA2,14/01/2024,12:15,Gijon,Huesca,1.91,3.2,4.75,2.7,1.44,2.5,1.5,2.1,1.1357816,0.52,1.7,1.3453624,0.999,0.5235602,0.3125,0.21052632,0.37037036,0.6944444,0.3736618,0.4,2.481,1,0.8
6,PORTUGAL - LIGA PORTUGAL 2,14/01/2024,12:30,Maritimo,Academico Viseu,2.0,3.25,3.8,2.1,1.7,1.91,1.8,1.5,1.2845232,0.765,0.7,0.9,0.983,0.5,0.30769232,0.2631579,0.47619048,0.5882353,0.2879185,0.8,2.185,1,0.6833
7,PORTUGAL - LIGA PORTUGAL 2,14/01/2024,12:30,FC Porto B,Benfica B,1.91,3.6,3.75,1.73,2.08,1.67,2.1,1.8,1.2489996,0.51,1.1,1.3,0.888,0.5235602,0.2777778,0.26666668,0.5780347,0.48076922,0.3330566,0.7,2.549,1,0.6699
8,PORTUGAL - LIGA PORTUGAL,14/01/2024,12:30,Gil Vicente,Estrela,2.1,3.25,3.6,2.0,1.85,1.75,2.0,2.1,1.1357816,0.589,1.3,1.1874342,0.822,0.47619048,0.30769232,0.2777778,0.5,0.5405405,0.24680138,0.8,2.323,1,0.5468
9,ENGLAND - PREMIER LEAGUE,14/01/2024,13:30,Manchester Utd,Tottenham,2.1,3.8,3.1,1.4,2.88,1.36,3.0,1.2,1.4696939,1.436,1.8,1.2489996,0.825,0.47619048,0.2631579,0.32258064,0.71428573,0.3472222,0.25357312,-0.6,2.719,1,0.7519
10,SPAIN - PRIMERA RFEF,14/01/2024,14:00,Merida AD,Granada CF B,1.95,3.1,3.6,2.5,1.5,2.25,1.57,1.1,1.3,1.294,1.0,1.3416408,0.883,0.51282054,0.32258064,0.2777778,0.4,0.6666667,0.27460584,0.1,2.642,1,0.751
11,PORTUGAL - LIGA PORTUGAL,14/01/2024,15:00,Vizela,Boavista,2.1,3.1,3.75,2.25,1.62,1.95,1.8,0.9,1.1357816,0.714,1.3,1.4177446,0.632,0.47619048,0.32258064,0.26666668,0.44444445,0.61728394,0.24942712,-0.4,2.554,1,0.939
12,MEXICO - LIGA MX,14/01/2024,15:00,U.N.A.M.- Pumas,Juarez,1.57,4.2,5.25,1.7,2.1,1.75,2.0,2.3,1.1,0.668,0.8,1.1661904,1.133,0.6369427,0.23809524,0.1904762,0.5882353,0.47619048,0.5636394,1.5,2.266,1,0.7206
13,SPAIN - PRIMERA RFEF,14/01/2024,16:00,R. Sociedad B,Osasuna B,1.75,3.5,4.0,2.05,1.75,1.91,1.8,1.4,1.1135529,0.395,1.4,1.356466,0.444,0.5714286,0.2857143,0.25,0.4878049,0.5714286,0.38977566,0.0,2.47,1,0.899
14,SPAIN - PRIMERA RFEF,14/01/2024,16:00,Atl. Madrid B,Linares,1.65,3.5,4.5,2.2,1.65,2.2,1.62,1.5,1.2845232,0.656,0.7,1.1874342,0.953,0.6060606,0.2857143,0.22222222,0.45454547,0.6060606,0.4523972,0.8,2.472,1,0.8097
15,PORTUGAL - LIGA PORTUGAL,14/01/2024,17:30,FC Porto,Braga,1.73,3.75,4.5,1.7,2.1,1.67,2.1,2.2,1.2489996,1.245,2.2,1.2489996,0.884,0.5780347,0.26666668,0.22222222,0.5882353,0.47619048,0.44510943,0.0,2.498,1,0.9105
