,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,16/02/2024,05:45,AUSTRALIA - A-LEAGUE,Western United,Newcastle Jets,2.1,3.8,3.1,1.5,2.5,1.5,2.5,A,D,H
2,AI_LAY_AWAY_RETORNOS,16/02/2024,12:00,ROMANIA - LIGA 1,ACS Petrolul 52,Poli Iasi,2.05,3.1,3.5,2.5,1.5,2.2,1.62,D,D,H
3,AI_LAY_AWAY_RETORNOS,16/02/2024,13:00,CROATIA - HNL,Slaven Belupo,NK Istra,2.2,3.0,3.2,2.2,1.65,1.83,1.83,D,H,H
4,AI_LAY_AWAY_RETORNOS,16/02/2024,14:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Wehda,Al Taee,1.6,4.0,4.75,1.7,2.1,1.8,1.91,A,D,H
5,AI_LAY_AWAY_RETORNOS,16/02/2024,15:00,ROMANIA - LIGA 1,Rapid Bucharest,Hermannstadt,1.8,3.3,4.2,2.25,1.62,2.1,1.67,D,D,H
6,AI_LAY_AWAY_RETORNOS,16/02/2024,16:00,NETHERLANDS - EERSTE DIVISIE,FC Dordrecht,VVV Venlo,2.15,4.0,3.0,1.5,2.5,1.44,2.63,A,H,A
7,AI_LAY_AWAY_RETORNOS,16/02/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Roda JC,Emmen,1.83,3.8,4.2,1.7,2.1,1.67,2.1,A,H,A
8,AI_LAY_AWAY_RETORNOS,16/02/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Willem II,ADO Den Haag,1.85,3.6,3.8,1.83,2.03,1.73,2.0,A,H,A
9,AI_LAY_AWAY_RETORNOS,16/02/2024,16:30,POLAND - EKSTRAKLASA,Slask Wroclaw,Stal Mielec,1.7,3.5,5.25,2.15,1.67,2.05,1.7,H,H,A
10,AI_LAY_AWAY_RETORNOS,16/02/2024,16:30,SPAIN - LALIGA2,Zaragoza,FC Cartagena,1.95,3.2,4.5,2.7,1.44,2.25,1.57,D,H,A
11,AI_LAY_AWAY_RETORNOS,16/02/2024,16:45,IRELAND - PREMIER DIVISION,Bohemians 1905,Sligo Rovers,1.6,4.2,5.0,1.9,1.95,1.95,1.8,H,A,D
12,AI_LAY_AWAY_RETORNOS,16/02/2024,20:10,COLOMBIA - PRIMERA A,Millonarios,Rionegro,1.62,3.4,5.5,2.25,1.62,2.2,1.62,A,A,H
13,AI_LAY_AWAY_RETORNOS,16/02/2024,23:00,COSTA RICA - PRIMERA DIVISION,Saprissa,Alajuelense,2.15,3.1,3.1,2.05,1.75,1.8,1.91,H,D,D
