,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-09-19,00:00:00,MEXICO - LIGA MX,Monterrey,Juarez,1.44,7.8,5.3,32.0,1.2325387
2,2024-09-19,11:00:00,ROMANIA - LIGA 2,Bihor Oradea,Steaua Bucuresti,4.1,1.98,3.05,9.2,1.2331436
3,2024-09-19,11:30:00,ESTONIA - ESILIIGA,Paide Linnameeskond U21,Elva,4.3,1.2,4.2,1000.0,1.2331787
4,2024-09-19,12:00:00,ESTONIA - ESILIIGA,Levadia U21,Tartu Welco,2.7,1.79,3.5,1000.0,1.2331789
5,2024-09-19,12:00:00,FINLAND - VEIKKAUSLIIGA,Lahti,Mariehamn,2.28,3.6,3.35,12.5,1.233077
6,2024-09-19,13:00:00,ESTONIA - ESILIIGA,Harju JK Laagri,Viimsi JK,1.62,3.25,3.5,1000.0,1.2331779
7,2024-09-19,13:45:00,EUROPE - CHAMPIONS LEAGUE,Crvena zvezda,Benfica,3.9,2.04,3.9,11.0,1.2324982
8,2024-09-19,13:45:00,EUROPE - CHAMPIONS LEAGUE,Feyenoord,Bayer Leverkusen,5.2,1.68,4.6,14.0,1.232498
9,2024-09-19,14:00:00,SWEDEN - ALLSVENSKAN,Hacken,Djurgarden,2.3,3.05,4.0,18.0,1.233065
10,2024-09-19,14:00:00,TURKEY - SUPER LIG,Trabzonspor,Kayserispor,1.67,5.6,4.4,23.0,1.2330896
11,2024-09-19,14:00:00,SPAIN - LALIGA,Leganes,Ath Bilbao,4.3,2.14,3.25,6.8,1.2326808
12,2024-09-19,14:00:00,SWEDEN - ALLSVENSKAN,Elfsborg,Norrkoping,1.35,9.2,6.2,40.0,1.2330649
13,2024-09-19,14:00:00,SWEDEN - SUPERETTAN,Degerfors,Gefle,1.35,10.0,5.8,38.0,1.2330801
14,2024-09-19,14:00:00,SWEDEN - SUPERETTAN,Helsingborg,Oddevold,2.04,4.0,3.55,15.0,1.2330265
15,2024-09-19,14:00:00,SWEDEN - SUPERETTAN,Orgryte,Landskrona,2.9,2.44,3.75,14.0,1.2330803
16,2024-09-19,15:00:00,PERU - LIGA 1,Union Comercio,Alianza Atl.,2.88,2.62,3.0,980.0,1.2330912
17,2024-09-19,16:00:00,EUROPE - CHAMPIONS LEAGUE,Atl. Madrid,RB Leipzig,1.8,4.9,4.0,21.0,1.2324975
18,2024-09-19,16:00:00,EUROPE - CHAMPIONS LEAGUE,Atalanta,Arsenal,4.5,1.91,3.9,9.4,1.2324961
19,2024-09-19,16:00:00,EUROPE - CHAMPIONS LEAGUE,Brest,Sturm Graz,2.02,4.2,3.65,14.5,1.2324985
20,2024-09-19,19:30:00,BRAZIL - SERIE B,CRB,Ponte Preta,1.9,5.4,3.3,14.0,1.2330959
21,2024-09-19,21:30:00,BRAZIL - SERIE B,Botafogo SP,Santos,5.3,1.94,3.25,6.2,1.2330925
