,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,04/08/2023,08:35,CHINA - SUPER LEAGUE,Shandong Taishan,Meizhou Hakka,1.22,6.5,13.0,1.53,2.1,1.67
2,04/08/2023,09:00,INDONESIA - LIGA 1,Borneo,RANS Nusantara,1.36,4.85,7.27,1.52,1.77,2.0
3,04/08/2023,15:00,CROATIA - HNL,Lok. Zagreb,Varazdin,1.95,3.5,3.5,1.85,1.73,2.0
4,04/08/2023,15:45,BELGIUM - JUPILER PRO LEAGUE,St. Liege,Royale Union SG,3.3,3.5,2.1,1.73,1.62,2.2
5,04/08/2023,20:00,PARAGUAY - PRIMERA DIVISION,Libertad Asuncion,General Caballero JLM,1.36,4.5,6.5,1.67,1.83,1.83
6,04/08/2023,20:15,COLOMBIA - PRIMERA A,Huila,Petrolera,2.25,3.3,3.25,2.05,1.8,1.91
7,04/08/2023,22:00,USA - USL CHAMPIONSHIP,Colorado Springs,Birmingham,2.03,3.58,3.26,1.71,1.57,2.33
