,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,22/10/2023,00:10,MEXICO - LIGA MX,Tigres,Cruz Azul,1.7,4.0,4.75,1.62,2.25,1.62,2.2,H,D,A
2,AI_LAY_AWAY_RETORNOS,22/10/2023,01:00,AUSTRALIA - A-LEAGUE,WS Wanderers,Wellington Phoenix,1.7,4.0,4.5,1.6,2.3,1.57,2.25,D,H,H
3,AI_LAY_AWAY_RETORNOS,22/10/2023,02:00,SOUTH KOREA - K LEAGUE 1,FC Seoul,Gangwon,1.83,3.4,4.0,2.05,1.75,1.83,1.83,H,H,H
4,AI_LAY_AWAY_RETORNOS,22/10/2023,04:40,SOUTH KOREA - K LEAGUE 1,Daejeon Citizen,Suwon FC,1.75,3.8,3.8,1.6,2.3,1.57,2.25,H,H,H
5,AI_LAY_AWAY_RETORNOS,22/10/2023,05:45,AUSTRALIA - A-LEAGUE,Perth Glory,Newcastle Jets,2.1,3.5,3.5,1.62,2.25,1.53,2.38,D,H,H
6,AI_LAY_AWAY_RETORNOS,22/10/2023,07:00,SPAIN - PRIMERA RFEF,CF Intercity,Baleares,1.67,3.2,5.0,2.35,1.57,2.25,1.57,A,H,H
7,AI_LAY_AWAY_RETORNOS,22/10/2023,08:30,BELGIUM - JUPILER PRO LEAGUE,Genk,KV Mechelen,1.5,4.33,6.0,1.53,2.4,1.67,2.1,H,A,H
8,AI_LAY_AWAY_RETORNOS,22/10/2023,08:30,BELGIUM - CHALLENGER PRO LEAGUE,Dender,Oostende,2.05,3.4,3.25,1.7,2.1,1.57,2.25,D,D,H
9,AI_LAY_AWAY_RETORNOS,22/10/2023,09:00,SPAIN - LALIGA2,Ferrol,Eldense,2.0,3.2,4.2,2.35,1.57,2.1,1.67,A,A,H
10,AI_LAY_AWAY_RETORNOS,22/10/2023,10:00,NORWAY - OBOS-LIGAEN,KFUM Oslo,Raufoss,1.67,4.0,4.75,1.57,2.35,1.62,2.2,H,A,H
11,AI_LAY_AWAY_RETORNOS,22/10/2023,10:00,NORWAY - OBOS-LIGAEN,Moss,Ranheim IL,1.91,3.8,3.75,1.53,2.4,1.5,2.5,H,A,H
12,AI_LAY_AWAY_RETORNOS,22/10/2023,10:00,SWEDEN - SUPERETTAN,IK Brage,AFC Eskilstuna,1.73,3.6,4.5,1.7,2.1,1.7,2.05,D,H,A
13,AI_LAY_AWAY_RETORNOS,22/10/2023,10:00,SWEDEN - ALLSVENSKAN,Djurgardens,Hammarby,2.0,3.5,3.75,1.9,1.95,1.62,2.2,D,A,H
14,AI_LAY_AWAY_RETORNOS,22/10/2023,10:00,SWEDEN - SUPERETTAN,Orgryte,Trelleborgs,1.8,3.8,4.0,1.67,2.15,1.67,2.1,D,H,A
15,AI_LAY_AWAY_RETORNOS,22/10/2023,10:30,BULGARIA - PARVA LIGA,PFC Levski Sofia,Cherno More,1.75,3.4,5.25,2.35,1.57,2.25,1.57,H,D,A
16,AI_LAY_AWAY_RETORNOS,22/10/2023,11:30,SWITZERLAND - SUPER LEAGUE,Luzern,Yverdon,1.5,4.75,5.75,1.5,2.5,1.62,2.2,H,D,H
17,AI_LAY_AWAY_RETORNOS,22/10/2023,12:00,SPAIN - PRIMERA RFEF,Gimnastic,R. Sociedad B,1.95,3.0,4.0,2.5,1.5,2.25,1.57,A,H,H
18,AI_LAY_AWAY_RETORNOS,22/10/2023,12:00,AUSTRIA - BUNDESLIGA,Rapid Vienna,Austria Klagenfurt,1.65,4.2,5.0,1.62,2.25,1.67,2.1,A,H,A
19,AI_LAY_AWAY_RETORNOS,22/10/2023,12:30,ENGLAND - PREMIER LEAGUE,Aston Villa,West Ham,1.85,3.6,4.0,1.57,2.35,1.53,2.38,H,H,D
20,AI_LAY_AWAY_RETORNOS,22/10/2023,14:15,BELGIUM - JUPILER PRO LEAGUE,Leuven,St. Truiden,2.2,3.6,2.9,1.65,2.2,1.57,2.25,H,A,H
21,AI_LAY_AWAY_RETORNOS,22/10/2023,15:00,SPAIN - PRIMERA RFEF,Castellon,Atl. Madrid B,1.53,3.6,5.75,1.78,2.03,1.83,1.83,A,H,H
22,AI_LAY_AWAY_RETORNOS,22/10/2023,16:00,SPAIN - LALIGA2,Valladolid,Andorra CF,1.75,3.4,5.5,2.08,1.73,1.91,1.8,A,A,H
23,AI_LAY_AWAY_RETORNOS,22/10/2023,17:00,PERU - LIGA 1,Carlos Mannucci,Binacional,2.0,3.2,3.6,1.93,1.93,1.73,2.0,H,D,D
24,AI_LAY_AWAY_RETORNOS,22/10/2023,17:00,PERU - LIGA 1,Union Comercio,Deportivo Garcilaso,1.8,3.5,3.8,1.67,2.15,1.62,2.2,H,D,D
25,AI_LAY_AWAY_RETORNOS,22/10/2023,17:00,PERU - LIGA 1,Sport Huancayo,Sport Boys (Per),1.45,4.2,6.0,1.62,2.25,1.73,2.0,H,D,D
26,AI_LAY_AWAY_RETORNOS,22/10/2023,21:00,MEXICO - LIGA MX,Atletico San Luis,Necaxa,1.73,3.8,4.75,1.67,2.15,1.62,2.2,H,D,A
