Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,13/01/2024,09:30,ENGLAND - CHAMPIONSHIP,Coventry,Leicester,3.8,3.6,1.95,1.88,1.73,2.0,1.05,1.36,1.29,6.0,1.13
2,13/01/2024,11:00,PORTUGAL - LIGA PORTUGAL 2,Os Belenenses,Pacos Ferreira,3.8,3.3,2.0,2.2,1.91,1.8,1.07,1.44,1.36,9.0,1.07
3,13/01/2024,12:00,ENGLAND - LEAGUE TWO,Colchester,Bradford City,3.75,3.75,1.91,1.9,1.8,1.91,1.05,1.4,1.29,6.5,1.11
4,13/01/2024,12:00,ENGLAND - LEAGUE ONE,Charlton,Peterborough,3.3,4.0,2.0,1.5,1.5,2.5,1.02,1.25,1.14,3.75,1.25
5,13/01/2024,12:00,ENGLAND - LEAGUE ONE,Shrewsbury,Stevenage,4.0,3.4,1.95,2.15,1.95,1.8,1.07,1.44,1.36,9.0,1.07
6,13/01/2024,12:00,ENGLAND - LEAGUE TWO,Morecambe,Mansfield,5.5,4.33,1.55,1.7,1.73,2.0,1.03,1.3,1.22,5.0,1.17
7,13/01/2024,12:00,ENGLAND - CHAMPIONSHIP,Cardiff,Leeds,5.0,4.2,1.65,1.9,1.83,1.83,1.05,1.36,1.29,6.0,1.13
8,13/01/2024,12:00,ENGLAND - CHAMPIONSHIP,Rotherham,Stoke,4.0,3.6,1.91,2.03,1.83,1.83,1.06,1.4,1.33,6.5,1.11
9,13/01/2024,14:30,ENGLAND - PREMIER LEAGUE,Newcastle,Manchester City,5.0,4.2,1.62,1.65,1.7,2.05,1.03,1.3,1.2,4.5,1.2
10,13/01/2024,16:00,BELGIUM - CHALLENGER PRO LEAGUE,Lierse K.,Dender,3.4,3.6,1.91,1.7,1.62,2.2,1.04,1.33,1.22,5.0,1.17
11,13/01/2024,16:00,BELGIUM - CHALLENGER PRO LEAGUE,Club Brugge KV U23,Lommel SK,4.2,3.75,1.67,1.67,1.67,2.1,1.03,1.33,1.2,5.0,1.17
