,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,BELGIUM - JUPILER PRO LEAGUE,26/12/2023,09:30,Genk,Antwerp,2.15,3.5,3.3,1.62,2.25,1.53,2.38,1.6,0.9165151,0.738,0.7,0.9,1.06,0.4651163,0.2857143,0.3030303,0.61728394,0.44444445,0.23000948,0.9,1.817,1,0.751
2,ENGLAND - PREMIER LEAGUE,26/12/2023,09:30,Newcastle,Nottingham,1.45,4.75,6.0,1.75,2.05,1.95,1.8,2.4,1.2,0.932,0.6,0.9165151,0.905,0.6896552,0.21052632,0.16666667,0.5714286,0.4878049,0.66610897,1.8,2.117,1,0.9423
3,ENGLAND - CHAMPIONSHIP,26/12/2023,10:00,Millwall,QPR,2.15,3.2,3.6,2.35,1.57,2.0,1.73,0.8,1.1661904,1.064,1.1,1.3,0.962,0.4651163,0.3125,0.2777778,0.42553192,0.6369427,0.23130406,-0.3,2.466,1,0.8
4,ENGLAND - LEAGUE TWO,26/12/2023,10:00,Gillingham,Crawley,2.0,3.6,3.6,1.85,2.0,1.73,2.0,1.9,1.3747727,0.694,0.6,0.9165151,0.944,0.5,0.2777778,0.2777778,0.5405405,0.5,0.29772916,1.3,2.291,1,0.7767
5,ENGLAND - LEAGUE ONE,26/12/2023,12:00,Cheltenham,Shrewsbury,2.2,3.5,3.25,2.3,1.6,2.0,1.75,0.8,1.1661904,1.391,0.8,1.1661904,1.784,0.45454547,0.2857143,0.30769232,0.4347826,0.625,0.21455142,0.0,2.332,1,0.893
6,ENGLAND - LEAGUE TWO,26/12/2023,12:00,MK Dons,Colchester,1.62,4.0,5.25,1.67,2.15,1.73,2.0,1.5,1.2845232,0.853,0.9,1.3747727,0.944,0.61728394,0.25,0.1904762,0.5988024,0.4651163,0.53530127,0.6,2.659,1,0.8532
7,ENGLAND - LEAGUE TWO,26/12/2023,12:00,Newport,Forest Green,2.05,3.6,3.4,1.85,2.0,1.67,2.1,1.4,1.1135529,0.677,0.9,1.1357816,1.244,0.4878049,0.2777778,0.29411766,0.5405405,0.5,0.2700478,0.5,2.249,1,0.7399
8,ENGLAND - LEAGUE TWO,26/12/2023,12:00,Notts Co,Doncaster,1.6,4.2,5.25,1.57,2.35,1.62,2.2,2.1,1.3747727,0.428,0.9,1.3747727,0.53,0.625,0.23809524,0.1904762,0.6369427,0.42553192,0.5540757,1.2,2.75,1,0.8332
9,ENGLAND - LEAGUE TWO,26/12/2023,12:00,Walsall,Crewe,2.15,3.5,3.3,1.73,2.08,1.62,2.2,1.6,1.2,1.22,1.5,1.2845232,0.79,0.4651163,0.2857143,0.3030303,0.5780347,0.48076922,0.23000948,0.1,2.485,1,0.7335
10,ENGLAND - LEAGUE TWO,26/12/2023,12:00,Bradford City,Morecambe,1.75,3.75,4.75,1.98,1.88,1.83,1.83,1.2,1.2489996,0.456,1.5,1.5,0.726,0.5714286,0.26666668,0.21052632,0.5050505,0.5319149,0.45363465,-0.3,2.749,1,0.9001
11,ENGLAND - PREMIER LEAGUE,26/12/2023,12:00,Bournemouth,Fulham,2.2,3.6,3.1,1.75,2.05,1.62,2.2,1.2,1.2489996,0.809,0.9,1.1357816,0.982,0.45454547,0.2777778,0.32258064,0.5714286,0.4878049,0.21338186,0.3,2.385,1,0.849
12,ENGLAND - LEAGUE ONE,26/12/2023,12:00,Fleetwood,Carlisle,2.05,3.5,3.5,2.05,1.75,1.91,1.91,0.8,1.1661904,1.285,0.5,0.92195445,1.309,0.4878049,0.2857143,0.2857143,0.4878049,0.5714286,0.26981705,0.3,2.088,1,0.6365
13,BELGIUM - JUPILER PRO LEAGUE,26/12/2023,12:00,Leuven,Eupen,1.85,3.8,3.6,1.62,2.25,1.57,2.25,1.4,1.356466,0.745,0.8,1.1661904,0.894,0.5405405,0.2631579,0.2777778,0.61728394,0.44444445,0.35355374,0.6,2.523,1,0.7931
14,ENGLAND - CHAMPIONSHIP,26/12/2023,12:00,Cardiff,Plymouth,2.0,3.6,3.6,1.83,2.03,1.67,2.1,1.9,1.3747727,0.649,0.3,0.45825756,1.004,0.5,0.2777778,0.2777778,0.5464481,0.49261084,0.29772916,1.6,1.833,1,0.6
15,ENGLAND - CHAMPIONSHIP,26/12/2023,12:00,Coventry,Sheffield Wed,1.73,3.75,5.0,2.03,1.83,1.91,1.8,1.7,1.1,0.985,0.4,0.9165151,1.298,0.5780347,0.26666668,0.2,0.49261084,0.5464481,0.4731227,1.3,2.017,1,0.8
16,ENGLAND - CHAMPIONSHIP,26/12/2023,12:00,West Brom,Norwich,1.95,3.6,3.8,1.98,1.88,1.8,1.91,2.0,1.264911,0.827,1.0,1.3416408,0.543,0.51282054,0.2777778,0.2631579,0.5050505,0.5319149,0.32569757,1.0,2.607,1,1.0
17,ENGLAND - CHAMPIONSHIP,26/12/2023,12:00,Southampton,Swansea,1.5,4.75,5.75,1.57,2.35,1.73,2.0,2.0,1.264911,0.88,1.3,1.4177446,0.565,0.6666667,0.21052632,0.17391305,0.6369427,0.42553192,0.63977003,0.7,2.683,1,1.0
18,ENGLAND - LEAGUE ONE,26/12/2023,12:00,Stevenage,Northampton,1.7,3.6,5.5,2.05,1.75,1.95,1.8,1.7,1.1,0.772,0.9,1.3747727,1.032,0.5882353,0.2777778,0.18181819,0.4878049,0.5714286,0.49659976,0.8,2.475,1,0.8506
19,ENGLAND - LEAGUE ONE,26/12/2023,12:00,Oxford Utd,Cambridge Utd,1.73,3.8,4.75,2.03,1.83,1.95,1.8,2.1,1.1357816,0.526,0.5,0.92195445,1.097,0.5780347,0.2631579,0.21052632,0.49261084,0.5464481,0.4628668,1.6,2.058,1,0.8285
20,ENGLAND - LEAGUE ONE,26/12/2023,12:00,Peterborough,Reading,1.5,4.5,6.0,1.57,2.35,1.7,2.05,2.1,1.1357816,0.369,0.3,0.9,0.813,0.6666667,0.22222222,0.16666667,0.6369427,0.42553192,0.6359498,1.8,2.036,1,0.8299
21,ENGLAND - CHAMPIONSHIP,26/12/2023,12:00,Watford,Bristol City,1.95,3.4,4.2,2.15,1.67,1.91,1.8,1.6,1.2,0.635,1.2,1.2489996,0.915,0.51282054,0.29411766,0.23809524,0.4651163,0.5988024,0.34026554,0.4,2.449,1,0.6
22,BELGIUM - JUPILER PRO LEAGUE,26/12/2023,14:30,Westerlo,RWDM,1.91,3.6,3.8,1.8,2.0,1.7,2.05,0.7,1.1874342,0.682,1.4,1.356466,0.48,0.5235602,0.2777778,0.2631579,0.5555556,0.5,0.336661,-0.7,2.544,1,0.7978
