,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_Under25,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,INDONESIA - LIGA 1,2024-04-17,05:00,Borneo,Madura United,1.7,3.7,4.35,1.7,1.7,1.93,1.91,2.8181818,0.5749596,0.2040179,0.41049743,0.196969,0.47983003,0.38348043,0.18949974,0.49415752,2.090909,0.9958592,0.47628048,0.45454547,0.4979296,1.0954452,1.6363636,1.06794,0.65263003,0.6305068,0.06504649,1.360708,3.231405,0.6443795,0.20661157,1.0954452,1.4545455,1.233151,0.84779125,0.6306807,0.40598437,0.64372414,0.37994823,0.13445705,0.35388255,1.5454545,0.9875255,0.63898706,1.3636364,1.3666633,1.0022198,0.18181819,1.7999082,9.899495,0.37557778,0.08243203,1.2644628,1.2069756,1.8595041,1.0022198,0.5882353,0.27027026,0.22988506,0.5882353,0.5235602,0.5882353,0.5181347,2.1764705,2.5588236,0.45945945,1.1756756,0.3908046,0.85057473,0.45945945,0.5162162,0.44173306,0.37037036,0.43801653,0.08074534,0.37037036,0.3908046,1.1756756,0.45945945,1.0,2.5588236,0.45945945,1.0,9.75,1.364,1.808,-0.20512821,0.06666667,0.17435898,0.44615385,0.42496085,1.3811227,0.4780147,3.383046,45.0,0.29698485,-5.994093,1.994591,1.2778904,1.5608466,0.640678,3.383046,0.65,2.0,1.0,0.965
2,INDONESIA - LIGA 1,2024-04-17,09:00,Persija Jakarta,Persis Solo,1.9,3.55,3.55,1.57,1.5,2.25,2.12,1.5454545,1.1570839,0.7487013,0.3623967,0.33569187,0.9263106,0.5127373,0.20317677,0.396259,1.6363636,1.2264307,0.74948543,0.90909094,0.66804266,0.73484695,0.72727275,1.5427784,2.1213202,0.607234,0.102774724,1.1217989,2.677686,0.74948543,0.9917355,0.61237246,0.8181818,1.1134044,1.3608277,0.55637145,0.45980188,0.82642967,0.4533867,0.12728032,0.28073236,1.1818181,0.83319557,0.70501167,1.6363636,0.88139635,0.5386311,-0.45454547,1.1570839,-2.5455844,0.31237632,0.12027333,1.1818181,0.83319557,2.677686,0.5386311,0.5263158,0.28169015,0.28169015,0.6369427,0.4716981,0.6666667,0.44444445,1.8684211,1.8684211,0.53521127,1.0,0.53521127,1.0,0.44225353,0.5971831,0.3174765,0.3027523,0.3027523,0.0,0.38671875,0.53521127,1.0,0.53521127,1.2101911,2.2611465,0.44225353,1.0466666,9.0,0.727,2.27,-0.18333334,0.0,0.21111111,0.39444444,0.31754264,0.95262796,0.39981666,2.3334525,39.522633,0.7778175,-15.376251,1.8606375,1.3713862,1.3567568,0.7370518,2.3334525,0.0,1.65,1.0,0.8652
3,ARMENIA - PREMIER LEAGUE,2024-04-17,12:00,Ararat-Armenia,Urartu,1.65,3.6,4.4,1.82,1.84,1.92,1.82,2.1818182,1.3360853,0.61237246,0.37135324,0.33510175,0.90238005,0.4288903,0.11940438,0.2784031,2.090909,1.3111095,0.62705237,1.0,0.6030227,0.6030227,1.0909091,1.7296634,1.5855248,0.6760026,0.16981688,1.3834559,3.6115704,0.7590634,1.4545455,0.4145781,1.1818181,1.1922616,1.0088367,0.44657677,0.3646445,0.8165326,0.46444622,0.14757848,0.31775147,1.4545455,1.3726971,0.9437293,1.5454545,1.1570839,0.7487013,-0.09090909,1.5640591,-17.20465,0.48841852,0.20795454,1.5867769,1.2583058,1.2644628,1.4142135,0.6060606,0.2777778,0.22727273,0.5494506,0.5494506,0.54347825,0.5208333,2.1818182,2.6666667,0.45833334,1.2222222,0.375,0.8181818,0.50555557,0.50555557,0.45340768,0.37142858,0.45454547,0.1,0.32841328,0.375,1.2222222,0.45833334,0.9065934,2.4175825,0.50555557,0.98913044,9.65,1.0,2.528,-0.20207255,0.08290155,0.17098446,0.45595855,0.43974346,1.4145081,0.47067174,3.4648232,44.274776,0.0,0.0,2.0454545,1.2878788,1.5882353,0.6296296,3.4648232,0.8,1.95,1.0,0.9609
4,BOLIVIA - DIVISION PROFESIONAL,2024-04-17,16:00,Universitario de Vinto,Nacional Potosi,2.1,3.4,3.0,1.85,1.65,2.0,1.95,2.0,1.1281521,0.56407607,0.27196518,0.254081,0.93424106,0.5583457,0.1703683,0.3051305,1.0909091,0.66804266,0.61237246,0.6363636,0.64282435,1.0101526,0.45454547,0.6555548,1.4422206,0.5361829,0.118964806,0.813546,2.0826447,0.3499271,0.34710744,1.1785113,0.6363636,0.88139635,1.3850514,0.6560023,0.67396027,1.0273749,0.4303119,0.1037162,0.24102566,1.1818181,1.0285189,0.8702853,2.1818182,1.8982376,0.8700255,-1.0,1.595448,-1.595448,0.2729944,0.07810955,1.2892562,0.94280905,2.5785124,1.606201,0.47619048,0.29411766,0.33333334,0.5405405,0.51282054,0.6060606,0.5,1.6190476,1.4285715,0.61764705,0.88235295,0.7,1.1333333,0.5441176,0.5735294,0.2126837,0.23636363,0.1764706,0.0625,0.2952381,0.7,0.88235295,0.61764705,1.1351352,1.6216216,0.5441176,1.1212121,8.5,1.364,2.01,-0.15294118,-0.047058824,0.24705882,0.3529412,0.23499982,0.6658328,0.28328574,1.6309507,33.02387,0.14142136,-2.8624053,1.7619047,1.4761904,1.1935484,0.8378378,1.6309507,0.4,1.3,1.0,0.7828
5,COLOMBIA - PRIMERA A,2024-04-17,18:00,Aguilas,Alianza,1.73,3.4,5.5,2.25,2.2,1.62,1.62,1.3636364,1.2984415,0.95219046,0.2180701,0.1765542,0.80962133,0.5921336,0.11727828,0.1980605,1.0909091,1.0833068,0.99303126,1.3636364,1.1499192,0.84327406,-0.27272728,1.9582417,-7.1802197,0.49896997,0.12644911,0.7949395,1.1900827,0.99303126,0.49586776,3.1622777,1.2727273,1.354515,1.0642618,0.5372038,0.58933574,1.097043,0.54070777,0.06717496,0.12423526,1.0,1.0444659,1.0444659,1.4545455,1.233151,0.84779125,-0.45454547,1.4993111,-3.2984846,0.22391438,0.055363316,0.8181818,1.2765695,2.3801653,0.7535922,0.5780347,0.29411766,0.18181819,0.44444445,0.61728394,0.45454547,0.61728394,1.965318,3.1791906,0.5088235,1.617647,0.31454545,0.6181818,0.6617647,0.4764706,0.47459346,0.32553607,0.5214385,0.23595506,0.20353982,0.31454545,1.617647,0.5088235,0.7688889,2.4444444,0.6617647,1.0227273,10.63,0.091,2.653,-0.15710254,0.1975541,0.16274694,0.5174036,0.53313714,1.8890827,0.5194109,4.627289,39.86188,0.89095455,17.484426,1.9159223,1.1234893,1.705332,0.58639604,4.627289,2.1,1.67,1.0,0.9564
6,COSTA RICA - PRIMERA DIVISION,2024-04-17,18:00,Puntarenas FC,Zeledon,1.65,3.6,4.75,1.98,1.91,1.8,1.83,1.2727273,1.354515,1.0642618,0.46534944,0.41305447,0.8876221,0.49585924,0.16438065,0.3315067,1.4545455,1.304791,0.89704376,1.1818181,0.83319557,0.70501167,0.27272728,1.5427784,5.656854,0.44600528,0.12636477,0.95027536,3.0413222,0.6240304,1.0743802,0.9165151,0.09090909,0.2874798,3.1622777,0.36943492,0.49569994,1.3417788,0.6353867,0.09385139,0.14770752,0.54545456,0.6555548,1.2018504,2.1818182,1.2662171,0.5803495,-1.6363636,1.2264307,-0.74948543,0.16382658,0.07897139,0.446281,0.8012336,4.5619836,0.6055821,0.6060606,0.2777778,0.21052632,0.5050505,0.5464481,0.5235602,0.5555556,2.1818182,2.878788,0.45833334,1.3194444,0.34736842,0.75789475,0.55,0.5083333,0.47370052,0.37142858,0.484375,0.13772455,0.29032257,0.34736842,1.3194444,0.45833334,0.8333333,2.39899,0.55,1.0366492,10.0,1.182,1.642,-0.195,0.115,0.165,0.475,0.47013295,1.5671098,0.48328748,3.8386195,44.274776,0.21213204,4.289153,2.0287082,1.2376395,1.6391753,0.6100629,3.8386195,1.15,1.95,1.0,0.9625
7,ECUADOR - LIGA PRO,2024-04-17,18:30,Cumbaya,Libertad,2.45,2.9,3.2,2.25,1.83,1.83,1.62,1.1818181,1.1922616,1.0088367,0.53961885,0.30461597,0.56450206,0.35036647,0.080212325,0.22893836,1.1818181,0.7158189,0.6056929,1.3636364,0.7713892,0.56568545,-0.18181819,0.9359664,-5.147815,0.28336257,0.1071105,0.7325904,1.8264463,0.46317694,1.4876033,0.70710677,0.54545456,0.8907235,1.6329932,0.32476607,0.3871516,1.1920937,0.6299112,0.05362745,0.085134946,0.54545456,0.6555548,1.2018504,1.7272727,0.9620914,0.5570003,-1.1818181,1.3360853,-1.1305337,0.18123834,0.040984824,0.29752067,1.2018504,3.1404958,0.52915025,0.40816328,0.3448276,0.3125,0.44444445,0.61728394,0.5464481,0.5464481,1.1836735,1.3061224,0.8448276,1.1034483,0.765625,0.90625,0.7758621,0.5586207,0.11187057,0.08411215,0.13274336,0.04918033,0.1262136,0.765625,1.1034483,0.8448276,1.0888889,1.4222223,0.7758621,1.2295082,8.55,0.636,2.083,-0.05263158,0.03508772,0.28654972,0.374269,0.13245323,0.3774917,0.15930232,0.9246621,12.680384,0.89095455,17.484426,1.5369898,1.3456633,1.1421801,0.8755187,0.9246621,0.3,0.45,1.0,0.591
8,ARGENTINA - COPA DE LA LIGA PROFESIONAL,2024-04-17,19:30,Rosario Central,Dep. Riestra,1.8,3.6,4.5,2.4,2.25,1.57,1.53,2.3636363,1.06794,0.45182076,0.5299474,0.4716818,0.89005405,0.37764722,0.13880442,0.36755052,1.3636364,0.88139635,0.6463573,0.54545456,0.6555548,1.2018504,0.8181818,0.83319557,1.0183501,0.3797516,0.080673285,0.87169397,1.4876033,0.8079466,0.29752067,1.2018504,1.8181819,1.3360853,0.73484695,0.40645155,0.30021888,0.7386339,0.4490917,0.088927686,0.19801676,0.90909094,0.66804266,0.73484695,0.72727275,0.86243933,1.1858541,0.18181819,1.2662171,6.9641943,0.2666661,0.06608277,1.2396694,0.48989794,1.1900827,0.52704626,0.5555556,0.2777778,0.22222222,0.41666666,0.6535948,0.44444445,0.6369427,2.0,2.5,0.5,1.25,0.4,0.8,0.6666667,0.425,0.41442147,0.33333334,0.42857143,0.11111111,0.2,0.4,1.25,0.5,0.75,1.875,0.6666667,1.0666667,9.9,0.545,2.404,-0.18181819,0.09090909,0.18181819,0.45454547,0.41659778,1.3747727,0.39328086,3.3674917,41.987213,1.2303658,23.50904,1.8888888,1.2222222,1.5454545,0.64705884,3.3674917,0.9,1.8,1.0,0.91
9,COLOMBIA - PRIMERA A,2024-04-17,20:10,Millonarios,Junior,1.67,3.5,5.0,2.1,2.0,1.73,1.7,1.5454545,1.3726971,0.88821584,0.32929838,0.3894209,1.1825777,0.5868811,0.22612137,0.3852933,1.3636364,1.4316378,1.0498677,0.90909094,0.66804266,0.73484695,0.45454547,1.8272501,4.0199504,0.5522418,0.08820852,0.9579391,1.4876033,1.3123347,0.8264463,0.73484695,1.1818181,1.1922616,1.0088367,0.5234712,0.42986256,0.8211771,0.4371487,0.14031623,0.32098055,1.2727273,0.9620914,0.75592893,1.6363636,1.2984415,0.793492,-0.36363637,1.6663911,-4.582576,0.33144686,0.11306027,1.0413224,1.1758895,2.3801653,0.89267856,0.5988024,0.2857143,0.2,0.47619048,0.5882353,0.5,0.5780347,2.0958083,2.9940119,0.47714287,1.4285715,0.334,0.7,0.6,0.4857143,0.47413975,0.3539652,0.49925038,0.1764706,0.25,0.334,1.4285715,0.47714287,0.7952381,2.3809524,0.6,1.05,10.17,0.364,2.565,-0.179941,0.14749263,0.16420846,0.4916421,0.4919537,1.667723,0.4911904,4.0850706,42.458515,0.56568545,11.309933,1.9964072,1.1988024,1.6653347,0.6004799,4.0850706,1.5,1.83,1.0,0.9487
10,ECUADOR - LIGA PRO,2024-04-17,21:00,Tecnico U.,Dep. Cuenca,2.0,3.2,4.0,2.15,1.91,1.8,1.67,1.4545455,0.9875255,0.6789238,0.43998328,0.36167273,0.8220147,0.4589539,0.1924547,0.4193334,1.4545455,1.1570839,0.79549515,1.0909091,0.8999541,0.8249579,0.36363637,1.3666633,3.7583241,0.45567033,0.15313083,0.95510787,0.7933884,2.1213202,0.892562,1.0999439,0.90909094,0.7925271,0.8717798,0.41237107,0.54278374,1.3162508,0.5623162,0.12838168,0.22830871,0.8181818,0.83319557,1.0183501,1.3636364,1.2264307,0.89938253,-0.54545456,1.304791,-2.3921168,0.29131368,0.115570046,0.446281,1.5275252,2.231405,0.74948543,0.5,0.3125,0.25,0.4651163,0.5988024,0.5235602,0.5555556,1.6,2.0,0.625,1.25,0.5,0.8,0.671875,0.521875,0.2999423,0.23076923,0.33333334,0.11111111,0.19626169,0.5,1.25,0.625,0.9302326,1.8604652,0.671875,1.1256545,9.2,0.545,1.78,-0.13043478,0.08695652,0.2173913,0.4347826,0.32825366,1.0066446,0.33165693,2.4657657,30.963757,0.6788225,13.495733,1.75,1.25,1.4,0.71428573,2.4657657,0.8,1.2,1.0,0.8527
