Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,GHANA - PREMIER LEAGUE,20/03/2024,12:00,Medeama,Aduana,1.7,3.2,4.8
2,VENEZUELA - LIGA FUTVE,20/03/2024,18:45,Caracas,Angostura,1.65,3.45,5.1
3,BRAZIL - BRASILEIRO WOMEN,20/03/2024,20:30,Internacional W,Fluminense W,1.62,3.8,4.4
