,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MOROCCO - BOTOLA PRO,28/11/2023,12:00,FAR Rabat,Wydad,2.05,3.0,3.4,2.4,1.53,2.1,1.67,2.6,0.8,0.769,2.2,0.9797959,0.793,0.4878049,0.33333334,0.29411766,0.41666666,0.6535948,0.22490515,0.4,1.78,1,0.5131
2,ENGLAND - LEAGUE TWO,28/11/2023,16:45,Accrington,Swindon,2.2,3.5,3.25,1.57,2.35,1.5,2.5,1.3,1.4177446,0.717,0.7,0.9,1.042,0.45454547,0.2857143,0.30769232,0.6369427,0.42553192,0.21455142,0.6,2.318,1,0.7281
3,ENGLAND - LEAGUE TWO,28/11/2023,16:45,Doncaster,Colchester,2.2,3.3,3.4,1.8,2.05,1.67,2.1,1.4,1.356466,0.767,0.9,1.3747727,0.77,0.45454547,0.3030303,0.29411766,0.5555556,0.4878049,0.20999172,0.5,2.731,1,0.8029
4,ENGLAND - LEAGUE TWO,28/11/2023,16:45,Barrow,Walsall,1.95,3.5,4.0,2.0,1.85,1.83,1.83,1.6,1.2,0.922,0.8,1.1661904,0.704,0.51282054,0.2857143,0.25,0.5,0.5405405,0.33301803,0.8,2.366,1,0.7332
5,ENGLAND - LEAGUE TWO,28/11/2023,16:45,Notts Co,Crawley,1.6,4.2,5.25,1.48,2.6,1.53,2.38,2.1,1.3747727,0.555,0.6,0.9165151,0.807,0.625,0.23809524,0.1904762,0.6756757,0.3846154,0.5540757,1.5,2.291,1,0.7634
6,ENGLAND - LEAGUE TWO,28/11/2023,16:45,MK Dons,Grimsby,1.7,3.9,4.75,1.73,2.08,1.73,2.0,1.2,1.2489996,1.071,0.4,0.48989794,0.909,0.5882353,0.25641027,0.21052632,0.5780347,0.48076922,0.47845638,0.8,1.739,1,0.8979
7,SCOTLAND - CHAMPIONSHIP,28/11/2023,16:45,Dunfermline,Arbroath,1.85,3.3,3.8,1.98,1.88,1.8,1.91,1.7,1.3453624,0.957,1.2,1.2489996,1.201,0.5405405,0.3030303,0.2631579,0.5050505,0.5319149,0.33191928,0.5,2.594,1,0.6957
8,ENGLAND - LEAGUE ONE,28/11/2023,16:45,Exeter,Shrewsbury,2.15,3.5,3.4,2.1,1.7,1.91,1.91,1.3,1.4177446,1.072,0.4,0.9165151,1.572,0.4651163,0.2857143,0.29411766,0.47619048,0.5882353,0.23731734,0.9,2.334,1,0.8536
9,ENGLAND - LEAGUE ONE,28/11/2023,16:45,Charlton,Cheltenham,1.55,4.2,6.0,1.67,2.15,1.8,1.95,1.9,1.3747727,0.531,0.7,1.1874342,1.542,0.6451613,0.23809524,0.16666667,0.5988024,0.4651163,0.60220337,1.2,2.562,1,0.9164
10,ENGLAND - LEAGUE ONE,28/11/2023,16:45,Bristol Rovers,Leyton Orient,2.1,3.5,3.4,1.93,1.93,1.7,2.05,1.3,1.1874342,0.491,1.0,1.0954452,0.929,0.47619048,0.2857143,0.29411766,0.5181347,0.5181347,0.24964708,0.3,2.283,1,0.7101
11,ENGLAND - LEAGUE ONE,28/11/2023,16:45,Blackpool,Northampton,1.53,4.2,6.0,1.9,1.95,1.95,1.8,1.7,1.3453624,0.671,1.2,1.4696939,0.811,0.6535948,0.23809524,0.16666667,0.5263158,0.51282054,0.6085675,0.5,2.815,1,0.9067
12,ENGLAND - LEAGUE ONE,28/11/2023,16:45,Barnsley,Wycombe,1.95,3.6,4.0,1.73,2.08,1.67,2.1,1.0,1.3416408,0.869,1.5,1.2845232,0.573,0.51282054,0.2777778,0.25,0.5780347,0.48076922,0.3398838,-0.5,2.626,1,0.8467
13,ENGLAND - CHAMPIONSHIP,28/11/2023,16:45,Middlesbrough,Preston,1.7,3.6,5.25,1.88,1.98,1.8,1.91,1.4,1.356466,0.951,0.8,1.1661904,0.876,0.5882353,0.2777778,0.1904762,0.5319149,0.5050505,0.4846921,0.6,2.523,1,0.6
14,ENGLAND - CHAMPIONSHIP,28/11/2023,16:45,Coventry,Plymouth,1.65,4.0,5.0,1.57,2.35,1.57,2.25,1.4,1.1135529,0.953,1.2,1.2489996,0.749,0.6060606,0.25,0.2,0.6369427,0.42553192,0.51357776,0.2,2.363,1,0.6
15,ENGLAND - LEAGUE ONE,28/11/2023,17:00,Reading,Carlisle,2.1,3.4,3.6,1.95,1.9,1.7,2.05,1.4,1.356466,0.753,0.5,0.92195445,1.773,0.47619048,0.29411766,0.2777778,0.51282054,0.5263158,0.2574094,0.9,2.278,1,0.8796
16,ENGLAND - CHAMPIONSHIP,28/11/2023,17:00,Watford,Norwich,2.1,3.4,3.6,1.85,2.0,1.67,2.1,1.5,1.2845232,0.665,1.1,1.3,0.778,0.47619048,0.29411766,0.2777778,0.5405405,0.5,0.2574094,0.4,2.585,1,0.6
