Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,EGYPT - PREMIER LEAGUE,01/03/2024,11:00,Pharco,National Bank Egypt,2.95,2.82,2.52
2,POLAND - EKSTRAKLASA,01/03/2024,16:30,Ruch Chorzow,Piast Gliwice,3.6,3.0,2.05
3,ARGENTINA - COPA DE LA LIGA PROFESIONAL,01/03/2024,21:15,Platense,Racing Club,3.75,3.0,2.2
