,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,29/10/2023,00:10,MEXICO - LIGA MX,Monterrey,Club America,2.55,3.3,2.75,1.73,1.57,2.25,1.04,1.33,1.22,5.5,1.14
2,29/10/2023,01:00,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Macarthur FC,1.6,4.5,5.0,1.44,1.53,2.38,1.02,1.25,1.14,3.5,1.3
3,29/10/2023,04:30,CHINA - SUPER LEAGUE,Henan Songshan Longmen,Changchun Yatai,1.44,4.5,7.5,1.57,1.75,2.0,1.03,1.25,1.17,4.0,1.22
4,29/10/2023,04:30,CHINA - SUPER LEAGUE,Meizhou Hakka,Nantong Zhiyun,2.0,3.75,3.3,1.75,1.67,2.1,1.04,1.33,1.22,5.5,1.14
5,29/10/2023,05:00,INDONESIA - LIGA 1,Persis Solo,FC Bhayangkara,1.75,3.85,3.9,1.5,1.5,2.25,1.02,1.26,1.14,3.45,1.22
6,29/10/2023,07:00,MALTA - PREMIER LEAGUE,Sirens,Santa Lucia,2.02,3.5,3.2,1.8,1.65,1.98,1.03,1.36,1.26,6.3,1.08
7,29/10/2023,07:00,ARMENIA - PREMIER LEAGUE,West Armenia,Pyunik Yerevan,19.5,7.0,1.09,1.4,3.08,1.35,1.01,1.22,1.1,3.28,1.27
8,29/10/2023,07:30,THAILAND - THAI LEAGUE 1,Trat FC,Prachuap,2.18,3.65,2.87,1.53,1.47,2.5,1.03,1.3,1.17,3.65,1.24
9,29/10/2023,08:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Samgurali,Dinamo Tbilisi,3.1,3.35,2.05,1.57,1.51,2.48,1.02,1.28,1.16,4.25,1.17
10,29/10/2023,08:00,SPAIN - PRIMERA RFEF,UD Ibiza,CF Intercity,1.5,3.6,6.5,2.08,2.2,1.62,1.07,1.4,1.33,7.0,1.08
11,29/10/2023,08:15,NETHERLANDS - EREDIVISIE,Twente,Feyenoord,3.3,3.6,2.1,1.65,1.57,2.25,1.03,1.3,1.2,4.5,1.18
12,29/10/2023,08:40,POLAND - DIVISION 1,Motor Lublin,Odra Opole,2.5,3.2,2.6,2.05,1.8,1.91,1.06,1.4,1.3,7.0,1.1
13,29/10/2023,09:00,SWEDEN - SUPERETTAN,Skovde AIK,Utsikten,2.9,3.8,2.1,1.6,1.57,2.25,1.03,1.3,1.18,4.33,1.2
14,29/10/2023,09:00,SCOTLAND - PREMIERSHIP,Kilmarnock,Aberdeen,2.38,3.2,3.1,2.1,1.8,1.95,1.07,1.44,1.36,8.0,1.08
15,29/10/2023,10:00,ENGLAND - PREMIER LEAGUE,West Ham,Everton,2.15,3.5,3.3,1.67,1.62,2.2,1.04,1.33,1.2,5.0,1.17
16,29/10/2023,10:00,ARMENIA - PREMIER LEAGUE,BKMA,Ararat Yerevan,2.85,3.0,2.35,1.93,1.77,2.0,1.03,1.45,1.31,6.7,1.06
17,29/10/2023,10:30,NETHERLANDS - EREDIVISIE,FC Volendam,Excelsior,2.7,3.75,2.4,1.5,1.44,2.63,1.03,1.29,1.14,3.75,1.25
18,29/10/2023,10:30,INDIA - I-LEAGUE,Mohammedan,Aizawl,1.65,3.8,4.5,1.55,1.57,2.12,1.02,1.29,1.19,3.7,1.19
19,29/10/2023,10:30,BELARUS - VYSSHAYA LIGA,FC Minsk,Dynamo Brest,2.5,3.4,2.8,2.02,1.8,1.95,1.04,1.4,1.33,6.5,1.09
20,29/10/2023,10:30,AUSTRIA - BUNDESLIGA,A. Lustenau,Hartberg,4.5,3.75,1.8,1.62,1.62,2.2,1.03,1.3,1.18,4.5,1.18
30,29/10/2023,11:00,PORTUGAL - LIGA PORTUGAL 2,Feirense,AVS,2.8,3.25,2.2,2.08,1.83,1.83,1.06,1.44,1.33,8.0,1.08
29,29/10/2023,11:00,ENGLAND - PREMIER LEAGUE,Aston Villa,Luton,1.2,7.0,13.0,1.44,1.91,1.91,1.02,1.22,1.14,3.5,1.3
28,29/10/2023,11:00,POLAND - DIVISION 1,R. Rzeszow,Arka Gdynia,4.0,3.4,1.83,1.7,1.62,2.2,1.04,1.33,1.2,5.0,1.17
26,29/10/2023,11:00,ENGLAND - PREMIER LEAGUE,Brighton,Fulham,1.55,4.2,5.75,1.5,1.62,2.2,1.03,1.25,1.14,4.0,1.25
27,29/10/2023,11:00,CROATIA - HNL,Rijeka,Gorica,1.53,4.2,6.5,1.95,2.0,1.73,1.05,1.4,1.29,6.5,1.11
24,29/10/2023,11:00,NORWAY - OBOS-LIGAEN,Kongsvinger,Sandnes,1.5,4.75,5.5,1.5,1.62,2.2,1.02,1.25,1.14,3.75,1.25
25,29/10/2023,11:00,NORWAY - OBOS-LIGAEN,Start,Bryne,2.15,3.6,3.2,1.62,1.53,2.38,1.03,1.3,1.18,4.5,1.18
23,29/10/2023,11:00,NORWAY - OBOS-LIGAEN,Fredrikstad,Mjondalen,1.45,4.5,7.0,1.73,1.91,1.8,1.04,1.33,1.22,5.5,1.14
22,29/10/2023,11:00,NORWAY - OBOS-LIGAEN,Asane,Moss,2.0,3.75,3.5,1.6,1.53,2.38,1.03,1.29,1.18,4.33,1.2
21,29/10/2023,11:00,SLOVENIA - PRVA LIGA,Radomlje,Mura,2.55,3.3,2.62,1.7,1.52,2.35,1.04,1.36,1.22,4.3,1.18
31,29/10/2023,11:30,QATAR - QSL,Al Arabi,Al Ahli Doha,1.36,4.9,7.0,1.4,1.6,2.2,1.02,1.24,1.13,3.05,1.33
32,29/10/2023,12:00,BELGIUM - JUPILER PRO LEAGUE,Westerlo,Royale Union SG,5.25,4.0,1.6,1.57,1.62,2.2,1.03,1.29,1.17,4.0,1.22
33,29/10/2023,12:15,ITALY - SERIE C,Sorrento,Monterosi,1.8,3.45,4.3,2.15,2.0,1.72,1.08,1.5,1.38,6.4,1.08
34,29/10/2023,12:30,SWITZERLAND - CHALLENGE LEAGUE,Thun,Vaduz,1.75,3.8,4.0,1.53,1.53,2.35,1.03,1.3,1.18,3.7,1.23
35,29/10/2023,12:30,IVORY COAST - LIGUE 1,Stella Adjame,Lys Sassandra,2.0,2.85,3.85,2.75,2.3,1.59,1.09,1.62,1.57,11.0,1.01
36,29/10/2023,13:00,SPAIN - PRIMERA RFEF,Barcelona B,Osasuna B,1.83,3.3,4.0,2.15,2.0,1.73,1.07,1.44,1.36,7.0,1.08
37,29/10/2023,13:30,QATAR - QSL,Qatar SC,Al Markhiya,1.75,3.85,4.0,1.65,1.62,2.18,1.04,1.33,1.21,4.15,1.19
38,29/10/2023,13:30,QATAR - QSL,Al Wakra,Umm-Salal,1.65,3.85,4.6,1.62,1.62,2.15,1.04,1.32,1.2,4.05,1.2
39,29/10/2023,13:30,SLOVENIA - PRVA LIGA,O. Ljubljana,Aluminij,1.42,4.65,6.4,1.53,1.75,1.98,1.03,1.29,1.17,3.75,1.23
40,29/10/2023,14:30,BELGIUM - JUPILER PRO LEAGUE,Gent,St. Liege,1.65,4.33,4.33,1.53,1.62,2.2,1.03,1.29,1.17,4.0,1.22
41,29/10/2023,14:30,ITALY - SERIE C,Pescara,Recanatese,1.52,4.15,5.5,1.72,1.82,1.88,1.04,1.35,1.23,4.55,1.16
42,29/10/2023,14:30,ITALY - SERIE C,Audace Cerignola,Casertana,1.87,3.25,4.15,2.07,1.88,1.82,1.08,1.47,1.36,6.1,1.09
43,29/10/2023,14:30,ITALY - SERIE C,Juve Stabia,Latina,2.32,3.1,3.05,2.37,2.05,1.7,1.1,1.57,1.47,7.5,1.06
44,29/10/2023,15:00,PORTUGAL - LIGA PORTUGAL 2,Oliveirense,Leiria,2.55,3.5,2.38,1.65,1.57,2.25,1.03,1.33,1.2,4.5,1.18
45,29/10/2023,15:00,ECUADOR - LIGA PRO,Delfin,Cumbaya,1.55,3.75,5.5,2.1,2.2,1.62,1.06,1.44,1.36,8.0,1.08
46,29/10/2023,15:00,MEXICO - LIGA MX,Toluca,Atl. San Luis,1.73,3.8,4.75,1.6,1.57,2.25,1.03,1.29,1.17,4.33,1.2
47,29/10/2023,15:00,PORTUGAL - LIGA PORTUGAL,Estrela,Famalicao,2.45,3.25,2.8,2.15,1.95,1.8,1.07,1.5,1.36,9.0,1.07
48,29/10/2023,15:15,BELGIUM - CHALLENGER PRO LEAGUE,RFC Liege,Anderlecht U23,1.75,3.6,4.0,1.65,1.62,2.2,1.03,1.3,1.2,4.5,1.18
49,29/10/2023,15:15,BELGIUM - JUPILER PRO LEAGUE,Kortrijk,Genk,6.0,4.33,1.5,1.44,1.57,2.25,1.02,1.25,1.13,3.5,1.29
50,29/10/2023,19:00,USA - MLS,Houston Dynamo,Real Salt Lake,1.8,3.8,4.33,1.65,1.62,2.2,1.03,1.3,1.18,4.5,1.18
51,29/10/2023,20:00,MEXICO - LIGA DE EXPANSION MX,Leones Negros,Tlaxcala,1.33,5.1,7.5,1.45,1.72,2.0,1.03,1.26,1.14,3.3,1.29
52,29/10/2023,21:00,USA - MLS,FC Cincinnati,New York Red Bulls,1.85,3.8,4.0,1.8,1.75,2.0,1.04,1.36,1.25,5.5,1.14
53,29/10/2023,23:00,USA - MLS,St. Louis City,Sporting Kansas City,2.1,3.6,3.3,1.62,1.57,2.25,1.03,1.3,1.18,4.33,1.2
