,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,21/05/2024,07:00,VIETNAM - V.LEAGUE 1,Gia Lai,Hong Linh Ha Tinh,2.02,3.2,3.5,2.07,1.88,1.72,1.05,1.47,1.37,8.6,1.04
2,21/05/2024,09:00,CHINA - SUPER LEAGUE,Nantong Zhiyun,Cangzhou,1.95,3.6,3.7,1.7,1.57,2.25,1.04,1.3,1.2,5.0,1.17
3,21/05/2024,10:30,BULGARIA - PARVA LIGA,Etar,Botev Vratsa,5.75,3.8,1.57,2.03,2.0,1.73,1.06,1.4,1.3,7.0,1.1
4,21/05/2024,13:00,EGYPT - PREMIER LEAGUE,El Gouna,El Gaish,3.0,2.72,2.57,2.32,1.9,1.72,1.07,1.57,1.45,9.3,1.02
5,21/05/2024,15:30,ITALY - SERIE C,L.R. Vicenza,Padova,2.42,2.9,3.0,2.35,1.98,1.65,1.08,1.55,1.47,9.2,1.02
6,21/05/2024,15:30,SWITZERLAND - SUPER LEAGUE,Luzern,Lausanne Ouchy,1.42,5.0,6.0,1.36,1.57,2.25,1.01,1.22,1.1,3.0,1.36
7,21/05/2024,15:30,SWITZERLAND - SUPER LEAGUE,Lausanne,Grasshoppers,1.85,3.6,4.0,1.7,1.62,2.2,1.04,1.33,1.2,5.0,1.17
8,21/05/2024,15:30,SWITZERLAND - SUPER LEAGUE,Basel,Yverdon,1.62,4.2,4.75,1.6,1.67,2.1,1.03,1.3,1.18,4.33,1.2
9,21/05/2024,15:30,ITALY - SERIE C,Catania,Avellino,2.65,3.15,2.52,2.2,1.93,1.7,1.06,1.5,1.42,8.85,1.02
10,21/05/2024,16:05,ARGENTINA - PRIMERA NACIONAL,Nueva Chicago,Ferro,2.4,2.75,3.6,2.88,2.25,1.57,1.14,1.62,1.57,15.0,1.03
11,21/05/2024,17:00,DOMINICAN REPUBLIC - LDF,Delfines Del Este,Atletico Pantoja,2.52,3.25,2.47,1.82,1.67,2.15,1.03,1.37,1.27,6.97,1.07
12,21/05/2024,19:00,DOMINICAN REPUBLIC - LDF,Universidad O&M,Vega Real,1.8,3.15,4.2,2.25,2.12,1.69,1.07,1.5,1.43,9.35,1.01
13,21/05/2024,19:30,BRAZIL - COPA DO BRASIL,Bragantino,Sousa,1.14,7.5,17.0,1.53,2.52,1.47,1.03,1.29,1.17,3.7,1.23
14,21/05/2024,20:00,ARGENTINA - LIGA PROFESIONAL,Velez Sarsfield,Newells Old Boys,2.1,3.3,3.7,2.7,2.25,1.57,1.1,1.62,1.57,13.0,1.04
15,21/05/2024,21:30,BRAZIL - COPA DO BRASIL,Vasco,Fortaleza,2.55,3.0,3.0,2.2,1.91,1.91,1.08,1.44,1.36,9.0,1.07
