,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,MEXICO - LIGA MX,08/10/2023,00:10,Cruz Azul,U.N.A.M.- Pumas,2.2,3.6,3.1,1.7,2.1,1.57,2.25,1.6,1.4282857,0.798,1.1,1.3,0.76,0.45454547,0.2777778,0.32258064,0.5882353,0.47619048,0.21338186,0.5,2.728,1,0.8533
2,SPAIN - PRIMERA RFEF,08/10/2023,07:00,R. Union,Tarazona,1.65,3.5,5.0,2.2,1.65,2.2,1.62,2.1,1.3747727,0.578,0.7,0.9,0.956,0.6060606,0.2857143,0.2,0.45454547,0.6060606,0.48019525,1.4,2.275,1,0.8673
3,SPAIN - PRIMERA RFEF,08/10/2023,07:00,Linares,Ceuta,2.9,3.1,2.38,2.35,1.57,2.0,1.73,2.1,1.1357816,0.711,1.9,1.1357816,0.648,0.3448276,0.32258064,0.42016807,0.42553192,0.6369427,0.1151895,0.2,2.272,1,0.605
4,SPAIN - PRIMERA RFEF,08/10/2023,07:00,Melilla,CF Intercity,2.38,3.1,2.88,2.38,1.53,2.0,1.73,1.9,1.1357816,0.752,1.1,1.3,0.614,0.42016807,0.32258064,0.3472222,0.42016807,0.6535948,0.11404387,0.8,2.436,1,0.7049
5,POLAND - EKSTRAKLASA,08/10/2023,07:30,Slask Wroclaw,Gornik Zabrze,2.1,3.25,3.5,1.98,1.88,1.75,2.0,1.7,1.3453624,0.817,1.4,1.356466,0.816,0.47619048,0.30769232,0.2857143,0.5050505,0.5319149,0.23864728,0.3,2.702,1,0.8974
6,POLAND - DIVISION 1,08/10/2023,07:40,Motor Lublin,Legnica,2.7,3.4,2.3,1.95,1.9,1.73,2.0,1.75,1.299038,0.765,0.9,1.1357816,0.884,0.37037036,0.29411766,0.4347826,0.51282054,0.5263158,0.15690587,0.85,2.435,1,0.7844
7,SWEDEN - SUPERETTAN,08/10/2023,08:00,AFC Eskilstuna,Landskrona,2.55,3.5,2.6,1.73,2.08,1.62,2.2,1.6,1.2,0.659,1.3,1.4177446,0.716,0.39215687,0.2857143,0.3846154,0.5780347,0.48076922,0.13693668,0.3,2.618,1,0.5049
8,SWEDEN - SUPERETTAN,08/10/2023,08:00,Trelleborg,GAIS,4.75,4.2,1.62,1.62,2.25,1.7,2.05,1.6,1.4282857,0.698,1.8,1.2489996,0.867,0.21052632,0.23809524,0.61728394,0.61728394,0.44444445,0.5223472,-0.2,2.677,1,0.5872
9,BELGIUM - JUPILER PRO LEAGUE,08/10/2023,08:30,St. Liege,Club Brugge KV,4.5,4.0,1.7,1.57,2.35,1.57,2.25,1.2,1.2489996,0.758,1.4,1.356466,0.964,0.22222222,0.25,0.5882353,0.6369427,0.42553192,0.47068322,-0.2,2.605,1,0.5817
10,BELGIUM - CHALLENGER PRO LEAGUE,08/10/2023,08:30,Beveren,Waregem,2.1,3.6,2.88,1.57,2.35,1.5,2.5,2.8,0.6,0.397,1.4,1.356466,0.729,0.47619048,0.2777778,0.3472222,0.6369427,0.42553192,0.22396041,1.4,1.956,1,0.5111
11,FINLAND - VEIKKAUSLIIGA,08/10/2023,09:00,Mariehamn,Lahti,2.05,3.5,3.6,1.73,2.08,1.62,2.2,0.5,0.92195445,1.35,1.0,1.0954452,0.981,0.4878049,0.2857143,0.2777778,0.5780347,0.48076922,0.27734625,-0.5,2.017,1,0.5044
12,SWITZERLAND - SUPER LEAGUE,08/10/2023,09:15,Lugano,Servette,2.3,3.6,3.0,1.6,2.3,1.5,2.5,2.4,0.9165151,0.634,1.5,1.2845232,0.633,0.4347826,0.2777778,0.33333334,0.625,0.4347826,0.18645296,0.9,2.201,1,0.5158
13,BULGARIA - PARVA LIGA,08/10/2023,09:15,Etar,Hebar,2.63,3.2,2.75,2.2,1.65,1.91,1.8,0.25,0.4330127,1.018,1.4,1.356466,1.069,0.38022813,0.3125,0.36363637,0.45454547,0.6060606,0.08185761,-1.15,1.789,1,0.5133
14,AUSTRIA - BUNDESLIGA,08/10/2023,09:30,LASK,Altach,1.5,4.0,6.5,1.7,2.1,1.8,1.95,2.2,1.2489996,0.568,1.2,0.9797959,0.77,0.6666667,0.25,0.15384616,0.5882353,0.47619048,0.6237325,1.0,2.229,1,0.5145
