,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-03-25,16:30:00,ENGLAND - LEAGUE TWO,Port Vale,Barrow,1.92,4.8,3.6,14.0,1.2412745
2,2025-03-25,16:45:00,SCOTLAND - CHAMPIONSHIP,Morton,Raith,2.7,3.1,2.92,15.0,1.2412757
3,2025-03-25,16:45:00,ENGLAND - LEAGUE TWO,Carlisle,MK Dons,2.54,2.94,3.55,13.0,1.2412745
4,2025-03-25,16:45:00,ENGLAND - NATIONAL LEAGUE,Boston Utd,Southend,3.85,2.12,3.4,15.0,1.2412744
5,2025-03-25,16:45:00,ENGLAND - NATIONAL LEAGUE,Woking,FC Halifax,3.15,2.66,3.05,20.0,1.2412741
6,2025-03-25,16:45:00,ENGLAND - NATIONAL LEAGUE,Wealdstone,Aldershot,2.48,2.76,3.55,32.0,1.2412751
7,2025-03-25,16:45:00,ENGLAND - NATIONAL LEAGUE,Altrincham,Solihull Moors,1.98,3.75,3.75,38.0,1.2412771
8,2025-03-25,16:45:00,ENGLAND - NATIONAL LEAGUE,Rochdale,York City,2.7,2.66,3.25,26.0,1.2412747
9,2025-03-25,16:45:00,SCOTLAND - CHAMPIONSHIP,Livingston,Falkirk,3.05,2.74,3.1,9.8,1.2412755
