,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,09/12/2023,07:00,HONG KONG - PREMIER LEAGUE,Eastern AA,Hong Kong Rangers,2.4,3.25,2.72,1.7,1.55,2.15,1.02,1.33,1.23,5.5,1.12
2,09/12/2023,07:00,ARMENIA - PREMIER LEAGUE,Van,Shirak Gyumri,2.95,3.2,2.18,1.83,1.74,2.04,1.02,1.38,1.28,6.25,1.07
3,09/12/2023,07:30,BULGARIA - PARVA LIGA,Lok. Sofia,Arda,3.25,3.2,2.3,2.4,2.1,1.67,1.08,1.53,1.44,11.0,1.05
4,09/12/2023,08:00,VIETNAM - V.LEAGUE 1,Binh Dinh,Thanh Hoa,2.52,3.2,2.62,1.95,1.72,1.9,1.03,1.42,1.31,6.5,1.06
5,09/12/2023,09:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Rudar,Arsenal Tivat,2.72,2.92,2.62,2.15,1.85,1.75,1.06,1.5,1.4,9.1,1.03
6,09/12/2023,09:00,INDONESIA - LIGA 1,Arema FC,Persis Solo,2.77,3.2,2.42,1.72,1.55,2.15,1.03,1.32,1.24,5.0,1.14
7,09/12/2023,09:15,VIETNAM - V.LEAGUE 1,Ho Chi Minh,Hai Phong,3.3,3.35,2.05,2.0,1.85,1.75,1.03,1.44,1.34,6.95,1.05
8,09/12/2023,10:30,NETHERLANDS - TWEEDE DIVISIE,Scheveningen,Noordwijk,3.25,3.6,1.98,1.55,1.5,2.25,1.02,1.28,1.16,3.65,1.19
9,09/12/2023,11:00,SLOVAKIA - NIKE LIGA,Michalovce,Skalica,2.45,3.15,2.87,2.1,1.78,1.93,1.08,1.5,1.36,6.3,1.1
10,09/12/2023,12:00,SCOTLAND - CHAMPIONSHIP,Arbroath,Morton,2.63,3.3,2.63,1.95,1.73,2.0,1.05,1.4,1.29,6.0,1.11
15,09/12/2023,12:00,ENGLAND - CHAMPIONSHIP,QPR,Hull,3.2,3.25,2.3,2.1,1.8,1.91,1.07,1.44,1.36,8.0,1.08
14,09/12/2023,12:00,SCOTLAND - CHAMPIONSHIP,Queen's Park,Inverness,2.4,3.3,2.9,2.03,1.8,1.91,1.06,1.4,1.3,6.5,1.1
13,09/12/2023,12:00,SCOTLAND - LEAGUE TWO,Clyde,Stranraer,2.4,3.75,2.45,1.75,1.67,2.1,1.01,1.36,1.25,5.0,1.14
12,09/12/2023,12:00,SCOTLAND - CHAMPIONSHIP,Airdrieonians,Dunfermline,2.8,3.0,2.8,1.98,1.73,2.0,1.06,1.4,1.29,6.0,1.11
11,09/12/2023,12:00,BELGIUM - JUPILER PRO LEAGUE,Cercle Brugge KSV,Antwerp,2.7,3.4,2.5,1.75,1.62,2.2,1.04,1.33,1.22,5.5,1.14
16,09/12/2023,12:00,ENGLAND - LEAGUE ONE,Burton,Stevenage,3.1,3.4,2.25,2.0,1.75,2.0,1.05,1.4,1.29,7.0,1.1
17,09/12/2023,15:00,PORTUGAL - LIGA PORTUGAL 2,Benfica B,Nacional,2.75,3.3,2.5,1.9,1.67,2.1,1.05,1.4,1.25,6.0,1.13
18,09/12/2023,16:45,ITALY - SERIE C,ACR Messina,Catania,3.75,3.15,2.02,2.15,1.88,1.83,1.08,1.5,1.38,6.3,1.09
19,09/12/2023,18:00,CHILE - PRIMERA DIVISION,O'Higgins,Palestino,3.3,3.3,2.2,1.95,1.73,2.0,1.05,1.4,1.29,6.5,1.11
