,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,OVER2_5,27/01/2024,12:00,ENGLAND - FA CUP,Sheff Utd,Brighton,5.5,4.33,1.57,1.67,2.15,1.75,2.0,H,D,A
2,BTTS Sim,27/01/2024,16:45,BELGIUM - JUPILER PRO LEAGUE,Charleroi,Club Brugge KV,5.75,4.2,1.5,1.67,2.15,1.8,1.95,A,D,A
