,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-01-22,05:30:00,AUSTRALIA - A-LEAGUE,Adelaide United,Auckland FC,2.04,3.95,3.8,24.0,1.238241
2,2025-01-22,11:00:00,EGYPT - PREMIER LEAGUE,Future FC,Al Ahly,7.0,1.61,3.9,7.0,1.2383515
3,2025-01-22,12:00:00,ITALY - SERIE D,Brindisi,Fidelis Andria,3.4,2.18,3.0,80.0,1.2385497
4,2025-01-22,14:00:00,EGYPT - PREMIER LEAGUE,Ceramica Cleopatra,Al Ittihad,1.73,6.2,3.55,48.0,1.2383078
5,2025-01-22,14:00:00,EGYPT - PREMIER LEAGUE,ZED,Pyramids,3.6,2.42,3.0,7.4,1.2383077
6,2025-01-22,14:45:00,EUROPE - CHAMPIONS LEAGUE,Shakhtar Donetsk,Brest,2.86,2.74,3.45,13.0,1.2372426
7,2025-01-22,14:45:00,EUROPE - CHAMPIONS LEAGUE,RB Leipzig,Sporting CP,3.2,2.3,3.85,15.0,1.237246
8,2025-01-22,17:00:00,EUROPE - CHAMPIONS LEAGUE,Feyenoord,Bayern Munich,9.4,1.37,5.9,14.5,1.2372404
9,2025-01-22,17:00:00,EUROPE - CHAMPIONS LEAGUE,Real Madrid,Salzburg,1.08,38.0,17.5,150.0,1.2372398
10,2025-01-22,17:00:00,EUROPE - CHAMPIONS LEAGUE,Celtic,Young Boys,1.31,11.0,6.4,55.0,1.2372408
11,2025-01-22,17:00:00,EUROPE - CHAMPIONS LEAGUE,AC Milan,Girona,1.61,6.2,4.5,23.0,1.2372452
12,2025-01-22,17:00:00,EUROPE - CHAMPIONS LEAGUE,Slavia Prague,Inter,10.0,1.39,5.5,9.6,1.2372422
13,2025-01-22,17:00:00,EUROPE - CHAMPIONS LEAGUE,Arsenal,D. Zagreb,1.12,34.0,12.0,130.0,1.2372397
