Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,IVORY COAST - LIGUE 1,18/10/2023,12:30,Lys Sassandra,SO Armee,4.75,3.25,1.7
2,URUGUAY - PRIMERA DIVISION,18/10/2023,19:30,Montevideo City,Penarol,4.2,3.4,1.91
3,BRAZIL - SERIE A,18/10/2023,21:30,Goias,Sao Paulo,3.25,3.0,2.4
