,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-12-18,09:00:00,SERBIA - PRVA LIGA,Graficar Beograd,FK Trayal Krusevac,1.52,6.0,3.65,980.0,1.2373294
2,2024-12-18,17:00:00,FRANCE - LIGUE 1,Monaco,PSG,4.3,1.9,4.1,14.0,1.237014
3,2024-12-18,17:30:00,SPAIN - LALIGA,Espanyol,Valencia,2.7,3.25,3.05,9.0,1.2370137
4,2024-12-18,17:30:00,SPAIN - LALIGA,Villarreal,Rayo Vallecano,1.93,4.5,3.8,17.0,1.2370136
5,2024-12-18,20:00:00,BOLIVIA - DIVISION PROFESIONAL,Universitario de Vinto,Wilstermann,1.73,5.1,3.5,19.5,1.2373208
6,2024-12-18,21:30:00,BOLIVIA - DIVISION PROFESIONAL,The Strongest,SA Bulo Bulo,1.17,14.0,7.4,980.0,1.2373205
7,2024-12-18,21:30:00,BOLIVIA - DIVISION PROFESIONAL,Oriente Petrolero,Bolivar,7.4,1.41,5.7,980.0,1.2373207
