,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-01-30,03:00:00,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Melbourne City,3.75,2.08,3.8,10.5,1.2531419
2,2026-01-30,06:05:00,AUSTRALIA - A-LEAGUE,Adelaide United,Macarthur FC,2.54,2.76,3.95,19.0,1.2531418
3,2026-01-30,12:00:00,EGYPT - PREMIER LEAGUE,Future FC,ZED,6.0,1.95,2.92,500.0,1.253109
4,2026-01-30,14:00:00,PERU - LIGA 1,Sport Huancayo,Alianza Lima,3.1,2.5,3.3,9.8,1.252754
5,2026-01-30,14:00:00,TURKEY - SUPER LIG,Antalyaspor,Trabzonspor,4.5,1.92,3.75,9.0,1.2532616
6,2026-01-30,14:00:00,TURKEY - SUPER LIG,Kasimpasa,Samsunspor,3.25,2.58,3.2,9.6,1.2532539
7,2026-01-30,14:30:00,GERMANY - 2. BUNDESLIGA,Nurnberg,Preussen Munster,2.06,3.95,3.65,15.5,1.2531492
8,2026-01-30,15:00:00,EGYPT - PREMIER LEAGUE,Al Ittihad,Haras El Hodood,2.02,5.0,3.05,12.5,1.2531258
9,2026-01-30,15:00:00,EGYPT - PREMIER LEAGUE,Arab Contractors,National Bank Egypt,3.6,2.5,2.86,7.2,1.2531254
10,2026-01-30,15:30:00,FRANCE - NATIONAL,Fleury Merogis,Paris 13 Atletico,1.98,4.3,3.4,17.0,1.2531258
11,2026-01-30,15:30:00,FRANCE - NATIONAL,Versailles,Caen,2.74,2.96,3.1,9.8,1.2531259
12,2026-01-30,15:30:00,FRANCE - NATIONAL,Chateauroux,Le Puy,3.45,2.28,3.3,16.5,1.253126
13,2026-01-30,15:30:00,FRANCE - NATIONAL,Quevilly Rouen,Villefranche,2.36,3.55,3.05,11.0,1.2531259
14,2026-01-30,15:30:00,SWITZERLAND - CHALLENGE LEAGUE,Lausanne Ouchy,Vaduz,2.1,3.6,3.9,18.5,1.2531613
15,2026-01-30,15:30:00,FRANCE - NATIONAL,Sochaux,Rouen,2.7,2.86,3.15,10.5,1.2531645
16,2026-01-30,15:30:00,FRANCE - NATIONAL,Concarneau,Bourg-en-Bresse,2.1,4.0,3.2,15.0,1.2531748
17,2026-01-30,15:30:00,FRANCE - NATIONAL,Dijon,Stade Briochin,1.44,9.0,4.5,27.0,1.2531644
18,2026-01-30,15:30:00,SWITZERLAND - CHALLENGE LEAGUE,Bellinzona,Xamax,2.66,2.56,3.85,12.5,1.2532173
19,2026-01-30,16:00:00,FRANCE - LIGUE 2,Grenoble,Amiens,2.14,4.0,3.3,12.5,1.2531253
20,2026-01-30,16:00:00,FRANCE - LIGUE 2,Montpellier,Guingamp,2.62,3.15,3.2,10.0,1.2531495
21,2026-01-30,16:00:00,FRANCE - LIGUE 2,Laval,Pau FC,3.55,2.32,3.3,8.0,1.2531252
22,2026-01-30,16:00:00,FRANCE - LIGUE 2,Bastia,Nancy,2.48,3.55,3.1,10.5,1.2531219
23,2026-01-30,16:00:00,FRANCE - LIGUE 2,Clermont,Reims,4.1,1.98,3.7,10.5,1.2531495
24,2026-01-30,16:00:00,NETHERLANDS - EREDIVISIE,NAC Breda,Twente,3.7,2.16,3.65,9.4,1.252926
25,2026-01-30,16:00:00,FRANCE - LIGUE 2,Rodez,Red Star,2.96,2.54,3.45,11.0,1.2531514
26,2026-01-30,16:15:00,SWITZERLAND - CHALLENGE LEAGUE,Etoile Carouge,Rapperswil-Jona,2.36,3.15,3.45,16.0,1.253161
27,2026-01-30,16:15:00,SWITZERLAND - CHALLENGE LEAGUE,Yverdon,Aarau,2.84,2.46,3.65,14.5,1.2531984
28,2026-01-30,16:30:00,GERMANY - BUNDESLIGA,FC Koln,Wolfsburg,2.08,3.65,3.9,19.0,1.252935
29,2026-01-30,16:45:00,FRANCE - LIGUE 1,Lens,Le Havre,1.44,8.4,5.2,32.0,1.2529161
30,2026-01-30,16:45:00,ITALY - SERIE A,Lazio,Genoa,2.22,4.4,3.0,11.0,1.2528977
31,2026-01-30,16:45:00,SCOTLAND - CHAMPIONSHIP,St Johnstone,Partick Thistle,1.9,4.5,3.55,15.5,1.2531403
32,2026-01-30,17:15:00,PERU - LIGA 1,Cajamarca,Grau,2.3,3.4,3.3,13.0,1.2527537
33,2026-01-30,17:45:00,PORTUGAL - LIGA PORTUGAL,Vitoria Guimaraes,Moreirense,2.0,4.6,3.5,13.0,1.2531792
34,2026-01-30,20:00:00,VENEZUELA - LIGA FUTVE,Puerto Cabello,Metropolitanos,1.86,4.4,3.4,16.0,1.2533394
